tiempo,variable_filtrada
17.62,-6.13
17.62,-6.26
17.62,-6.37
17.63,-6.46
17.63,-6.49
17.63,-6.46
17.63,-6.35
17.63,-6.11
17.63,-5.75
17.63,-5.28
17.63,-4.76
17.63,-4.30
17.64,-3.95
17.64,-3.77
17.64,-3.73
17.64,-3.75
17.64,-3.77
17.64,-3.72
17.64,-3.64
17.64,-3.60
17.64,-3.70
17.64,-4.02
17.64,-4.55
17.65,-5.23
17.65,-5.91
17.65,-6.46
17.65,-6.77
17.65,-6.84
17.65,-6.72
17.65,-6.52
17.65,-6.30
17.65,-6.12
17.66,-5.92
17.66,-5.66
17.66,-5.30
17.66,-4.86
17.66,-4.44
17.66,-4.18
17.66,-4.21
17.66,-4.55
17.66,-5.13
17.66,-5.76
17.66,-6.19
17.67,-6.25
17.67,-5.86
17.67,-5.11
17.67,-4.16
17.67,-3.24
17.67,-2.52
17.67,-2.08
17.67,-1.91
17.67,-1.92
17.68,-2.00
17.68,-2.10
17.68,-2.17
17.68,-2.24
17.68,-2.34
17.68,-2.43
17.68,-2.47
17.68,-2.35
17.68,-2.00
17.68,-1.42
17.68,-0.67
17.69,0.10
17.69,0.74
17.69,1.12
17.69,1.18
17.69,0.90
17.69,0.33
17.69,-0.45
17.69,-1.33
17.69,-2.20
17.70,-2.91
17.70,-3.33
17.70,-3.39
17.70,-3.06
17.70,-2.39
17.70,-1.54
17.70,-0.69
17.70,-0.01
17.70,0.37
17.70,0.42
17.70,0.19
17.71,-0.20
17.71,-0.62
17.71,-0.99
17.71,-1.27
17.71,-1.43
17.71,-1.52
17.71,-1.52
17.71,-1.43
17.71,-1.22
17.71,-0.89
17.72,-0.46
17.72,0.03
17.72,0.52
17.72,0.93
17.72,1.23
17.72,1.42
17.72,1.52
17.72,1.58
17.72,1.68
17.73,1.84
17.73,2.10
17.73,2.44
17.73,2.79
17.73,3.10
17.73,3.34
17.73,3.49
17.73,3.60
17.73,3.71
17.73,3.87
17.73,4.13
17.74,4.48
17.74,4.90
17.74,5.37
17.74,5.88
17.74,6.39
17.74,6.90
17.74,7.37
17.74,7.76
17.74,8.00
17.75,8.04
17.75,7.86
17.75,7.51
17.75,7.05
17.75,6.57
17.75,6.12
17.75,5.74
17.75,5.39
17.75,5.04
17.75,4.63
17.75,4.14
17.76,3.59
17.76,3.03
17.76,2.55
17.76,2.21
17.76,2.10
17.76,2.25
17.76,2.68
17.76,3.37
17.76,4.27
17.77,5.30
17.77,6.31
17.77,7.12
17.77,7.54
17.77,7.46
17.77,6.82
17.77,5.72
17.77,4.35
17.77,2.96
17.77,1.80
17.77,1.05
17.78,0.73
17.78,0.77
17.78,1.00
17.78,1.23
17.78,1.36
17.78,1.35
17.78,1.26
17.78,1.18
17.78,1.18
17.79,1.29
17.79,1.48
17.79,1.72
17.79,2.00
17.79,2.32
17.79,2.72
17.79,3.19
17.79,3.71
17.79,4.22
17.79,4.61
17.80,4.81
17.80,4.78
17.80,4.57
17.80,4.29
17.80,4.10
17.80,4.14
17.80,4.47
17.80,5.08
17.80,5.84
17.80,6.56
17.80,7.09
17.81,7.30
17.81,7.18
17.81,6.79
17.81,6.24
17.81,5.66
17.81,5.17
17.81,4.85
17.81,4.75
17.81,4.90
17.82,5.28
17.82,5.83
17.82,6.43
17.82,6.94
17.82,7.22
17.82,7.19
17.82,6.85
17.82,6.28
17.82,5.62
17.82,4.99
17.82,4.50
17.83,4.21
17.83,4.13
17.83,4.27
17.83,4.63
17.83,5.21
17.83,5.99
17.83,6.89
17.83,7.78
17.83,8.47
17.84,8.80
17.84,8.70
17.84,8.18
17.84,7.40
17.84,6.58
17.84,5.94
17.84,5.60
17.84,5.60
17.84,5.83
17.84,6.12
17.84,6.32
17.85,6.31
17.85,6.08
17.85,5.69
17.85,5.25
17.85,4.87
17.85,4.60
17.85,4.46
17.85,4.40
17.85,4.40
17.86,4.44
17.86,4.55
17.86,4.75
17.86,5.04
17.86,5.35
17.86,5.60
17.86,5.69
17.86,5.56
17.86,5.25
17.86,4.89
17.86,4.67
17.87,4.70
17.87,5.03
17.87,5.57
17.87,6.16
17.87,6.62
17.87,6.87
17.87,6.91
17.87,6.83
17.87,6.73
17.88,6.73
17.88,6.83
17.88,7.01
17.88,7.20
17.88,7.35
17.88,7.45
17.88,7.53
17.88,7.64
17.88,7.81
17.88,8.04
17.89,8.28
17.89,8.47
17.89,8.56
17.89,8.54
17.89,8.45
17.89,8.34
17.89,8.25
17.89,8.18
17.89,8.07
17.89,7.88
17.89,7.61
17.90,7.31
17.90,7.09
17.90,7.05
17.90,7.29
17.90,7.78
17.90,8.44
17.90,9.11
17.90,9.64
17.90,9.93
17.91,9.95
17.91,9.75
17.91,9.42
17.91,9.08
17.91,8.80
17.91,8.63
17.91,8.57
17.91,8.62
17.91,8.76
17.91,9.00
17.91,9.34
17.92,9.78
17.92,10.27
17.92,10.71
17.92,10.97
17.92,10.93
17.92,10.52
17.92,9.75
17.92,8.75
17.92,7.70
17.93,6.82
17.93,6.29
17.93,6.20
17.93,6.53
17.93,7.20
17.93,8.10
17.93,9.09
17.93,10.07
17.93,10.93
17.93,11.63
17.93,12.14
17.94,12.50
17.94,12.79
17.94,13.11
17.94,13.57
17.94,14.24
17.94,15.13
17.94,16.18
17.94,17.29
17.94,18.34
17.95,19.27
17.95,20.08
17.95,20.84
17.95,21.65
17.95,22.60
17.95,23.68
17.95,24.81
17.95,25.85
17.95,26.65
17.95,27.16
17.95,27.43
17.96,27.62
17.96,27.95
17.96,28.58
17.96,29.60
17.96,30.96
17.96,32.54
17.96,34.19
17.96,35.80
17.96,37.33
17.96,38.79
17.97,40.27
17.97,41.85
17.97,43.56
17.97,45.39
17.97,47.24
17.97,48.97
17.97,50.46
17.97,51.57
17.97,52.26
17.98,52.53
17.98,52.45
17.98,52.13
17.98,51.73
17.98,51.44
17.98,51.43
17.98,51.86
17.98,52.76
17.98,54.06
17.98,55.55
17.98,56.98
17.99,58.08
17.99,58.70
17.99,58.81
17.99,58.45
17.99,57.71
17.99,56.63
17.99,55.15
17.99,53.18
17.99,50.64
18.00,47.56
18.00,44.09
18.00,40.48
18.00,37.01
18.00,33.91
18.00,31.23
18.00,28.88
18.00,26.71
18.00,24.56
18.00,22.38
18.00,20.18
18.01,18.04
18.01,15.98
18.01,13.94
18.01,11.80
18.01,9.37
18.01,6.53
18.01,3.25
18.01,-0.33
18.01,-3.94
18.02,-7.26
18.02,-10.02
18.02,-12.08
18.02,-13.51
18.02,-14.55
18.02,-15.52
18.02,-16.71
18.02,-18.29
18.02,-20.26
18.02,-22.49
18.02,-24.73
18.03,-26.74
18.03,-28.35
18.03,-29.45
18.03,-30.01
18.03,-30.09
18.03,-29.74
18.03,-29.09
18.03,-28.29
18.03,-27.52
18.04,-26.98
18.04,-26.80
18.04,-27.04
18.04,-27.65
18.04,-28.51
18.04,-29.45
18.04,-30.34
18.04,-31.10
18.04,-31.70
18.04,-32.13
18.05,-32.38
18.05,-32.38
18.05,-32.09
18.05,-31.47
18.05,-30.55
18.05,-29.48
18.05,-28.48
18.05,-27.79
18.05,-27.57
18.05,-27.86
18.05,-28.57
18.06,-29.46
18.06,-30.29
18.06,-30.83
18.06,-30.95
18.06,-30.59
18.06,-29.77
18.06,-28.56
18.06,-27.04
18.06,-25.35
18.07,-23.66
18.07,-22.22
18.07,-21.34
18.07,-21.30
18.07,-22.28
18.07,-24.28
18.07,-27.08
18.07,-30.21
18.07,-33.11
18.07,-35.21
18.07,-36.08
18.08,-35.57
18.08,-33.81
18.08,-31.11
18.08,-27.85
18.08,-24.30
18.08,-20.49
18.08,-16.22
18.08,-11.08
18.08,-4.67
18.09,3.32
18.09,12.95
18.09,24.09
18.09,36.47
18.09,49.84
18.09,64.14
18.09,79.55
18.09,96.40
18.09,115.10
18.09,135.95
18.09,158.98
18.10,183.92
18.10,210.19
18.10,237.09
18.10,263.86
18.10,289.97
18.10,315.17
18.10,339.57
18.10,363.48
18.10,387.16
18.11,410.47
18.11,432.64
18.11,452.21
18.11,467.28
18.11,475.87
18.11,476.37
18.11,467.89
18.11,450.38
18.11,424.56
18.11,391.75
18.11,353.68
18.12,312.33
18.12,269.77
18.12,228.01
18.12,188.84
18.12,153.64
18.12,123.19
18.12,97.65
18.12,76.57
18.12,59.13
18.12,44.29
18.13,31.08
18.13,18.72
18.13,6.77
18.13,-4.88
18.13,-16.09
18.13,-26.56
18.13,-35.97
18.13,-44.06
18.13,-50.70
18.14,-55.93
18.14,-59.88
18.14,-62.79
18.14,-64.96
18.14,-66.72
18.14,-68.34
18.14,-70.02
18.14,-71.86
18.14,-73.85
18.14,-75.90
18.14,-77.82
18.15,-79.42
18.15,-80.51
18.15,-80.96
18.15,-80.80
18.15,-80.16
18.15,-79.33
18.15,-78.60
18.15,-78.25
18.15,-78.41
18.16,-79.08
18.16,-80.09
18.16,-81.18
18.16,-82.08
18.16,-82.56
18.16,-82.56
18.16,-82.10
18.16,-81.31
18.16,-80.31
18.16,-79.21
18.16,-78.03
18.17,-76.82
18.17,-75.61
18.17,-74.48
18.17,-73.52
18.17,-72.82
18.17,-72.36
18.17,-72.07
18.17,-71.81
18.17,-71.41
18.18,-70.78
18.18,-69.87
18.18,-68.71
18.18,-67.36
18.18,-65.87
18.18,-64.23
18.18,-62.44
18.18,-60.53
18.18,-58.57
18.18,-56.72
18.18,-55.15
18.19,-53.99
18.19,-53.25
18.19,-52.82
18.19,-52.49
18.19,-52.02
18.19,-51.23
18.19,-50.06
18.19,-48.57
18.19,-46.90
18.20,-45.22
18.20,-43.63
18.20,-42.12
18.20,-40.66
18.20,-39.18
18.20,-37.66
18.20,-36.18
18.20,-34.86
18.20,-33.84
18.20,-33.18
18.20,-32.87
18.21,-32.76
18.21,-32.67
18.21,-32.38
18.21,-31.76
18.21,-30.79
18.21,-29.53
18.21,-28.11
18.21,-26.66
18.21,-25.25
18.21,-23.92
18.22,-22.63
18.22,-21.36
18.22,-20.11
18.22,-18.90
18.22,-17.74
18.22,-16.65
18.22,-15.62
18.22,-14.58
18.22,-13.49
18.23,-12.32
18.23,-11.11
18.23,-9.92
18.23,-8.84
18.23,-7.91
18.23,-7.10
18.23,-6.36
18.23,-5.57
18.23,-4.66
18.23,-3.60
18.23,-2.44
18.24,-1.24
18.24,-0.07
18.24,1.05
18.24,2.10
18.24,3.11
18.24,4.08
18.24,5.02
18.24,5.90
18.24,6.76
18.25,7.64
18.25,8.67
18.25,9.99
18.25,11.65
18.25,13.66
18.25,15.86
18.25,18.03
18.25,19.94
18.25,21.44
18.25,22.47
18.25,23.16
18.26,23.71
18.26,24.33
18.26,25.19
18.26,26.33
18.26,27.69
18.26,29.18
18.26,30.73
18.26,32.31
18.26,33.96
18.27,35.71
18.27,37.55
18.27,39.36
18.27,40.97
18.27,42.21
18.27,43.00
18.27,43.39
18.27,43.57
18.27,43.80
18.27,44.30
18.27,45.22
18.28,46.57
18.28,48.29
18.28,50.27
18.28,52.46
18.28,54.88
18.28,57.55
18.28,60.50
18.28,63.67
18.28,66.93
18.29,70.07
18.29,72.92
18.29,75.36
18.29,77.36
18.29,79.01
18.29,80.45
18.29,81.83
18.29,83.28
18.29,84.84
18.29,86.54
18.30,88.38
18.30,90.37
18.30,92.52
18.30,94.84
18.30,97.24
18.30,99.63
18.30,101.85
18.30,103.77
18.30,105.35
18.30,106.64
18.30,107.76
18.31,108.89
18.31,110.13
18.31,111.52
18.31,113.02
18.31,114.53
18.31,115.94
18.31,117.20
18.31,118.32
18.31,119.36
18.32,120.39
18.32,121.44
18.32,122.46
18.32,123.33
18.32,123.93
18.32,124.14
18.32,123.95
18.32,123.44
18.32,122.75
18.32,122.03
18.32,121.36
18.33,120.72
18.33,119.96
18.33,118.90
18.33,117.34
18.33,115.19
18.33,112.48
18.33,109.36
18.33,106.02
18.33,102.63
18.34,99.25
18.34,95.88
18.34,92.47
18.34,88.96
18.34,85.32
18.34,81.58
18.34,77.77
18.34,73.91
18.34,69.98
18.34,65.91
18.34,61.67
18.35,57.25
18.35,52.71
18.35,48.15
18.35,43.66
18.35,39.25
18.35,34.86
18.35,30.36
18.35,25.59
18.35,20.43
18.36,14.83
18.36,8.81
18.36,2.44
18.36,-4.16
18.36,-10.87
18.36,-17.55
18.36,-24.05
18.36,-30.23
18.36,-35.99
18.36,-41.31
18.36,-46.20
18.37,-50.78
18.37,-55.22
18.37,-59.67
18.37,-64.27
18.37,-69.08
18.37,-74.07
18.37,-79.10
18.37,-84.02
18.37,-88.68
18.38,-92.97
18.38,-96.85
18.38,-100.33
18.38,-103.49
18.38,-106.38
18.38,-109.08
18.38,-111.63
18.38,-114.10
18.38,-116.52
18.38,-118.95
18.39,-121.41
18.39,-123.86
18.39,-126.25
18.39,-128.48
18.39,-130.46
18.39,-132.15
18.39,-133.55
18.39,-134.72
18.39,-135.75
18.39,-136.71
18.39,-137.65
18.40,-138.56
18.40,-139.36
18.40,-139.96
18.40,-140.27
18.40,-140.27
18.40,-140.01
18.40,-139.57
18.40,-139.08
18.40,-138.60
18.41,-138.14
18.41,-137.66
18.41,-137.13
18.41,-136.51
18.41,-135.84
18.41,-135.18
18.41,-134.57
18.41,-134.07
18.41,-133.63
18.41,-133.15
18.41,-132.53
18.42,-131.66
18.42,-130.49
18.42,-129.07
18.42,-127.50
18.42,-125.90
18.42,-124.38
18.42,-123.01
18.42,-121.80
18.42,-120.75
18.43,-119.86
18.43,-119.15
18.43,-118.62
18.43,-118.24
18.43,-117.91
18.43,-117.44
18.43,-116.62
18.43,-115.27
18.43,-113.34
18.43,-110.91
18.43,-108.22
18.44,-105.53
18.44,-103.10
18.44,-101.09
18.44,-99.52
18.44,-98.31
18.44,-97.30
18.44,-96.32
18.44,-95.27
18.44,-94.10
18.45,-92.86
18.45,-91.63
18.45,-90.52
18.45,-89.56
18.45,-88.78
18.45,-88.15
18.45,-87.62
18.45,-87.11
18.45,-86.54
18.45,-85.81
18.45,-84.83
18.46,-83.54
18.46,-81.96
18.46,-80.18
18.46,-78.37
18.46,-76.68
18.46,-75.25
18.46,-74.09
18.46,-73.12
18.46,-72.18
18.46,-71.08
18.47,-69.72
18.47,-68.12
18.47,-66.41
18.47,-64.79
18.47,-63.40
18.47,-62.36
18.47,-61.62
18.47,-61.06
18.47,-60.50
18.48,-59.78
18.48,-58.80
18.48,-57.53
18.48,-56.01
18.48,-54.34
18.48,-52.60
18.48,-50.87
18.48,-49.23
18.48,-47.76
18.48,-46.54
18.48,-45.59
18.49,-44.90
18.49,-44.37
18.49,-43.85
18.49,-43.20
18.49,-42.33
18.49,-41.28
18.49,-40.16
18.49,-39.15
18.49,-38.40
18.50,-37.95
18.50,-37.74
18.50,-37.59
18.50,-37.33
18.50,-36.79
18.50,-35.94
18.50,-34.87
18.50,-33.74
18.50,-32.72
18.50,-31.95
18.50,-31.45
18.51,-31.15
18.51,-30.96
18.51,-30.80
18.51,-30.65
18.51,-30.53
18.51,-30.44
18.51,-30.32
18.51,-30.02
18.51,-29.35
18.52,-28.19
18.52,-26.55
18.52,-24.60
18.52,-22.63
18.52,-20.95
18.52,-19.76
18.52,-19.10
18.52,-18.85
18.52,-18.80
18.52,-18.74
18.52,-18.54
18.53,-18.22
18.53,-17.85
18.53,-17.57
18.53,-17.43
18.53,-17.42
18.53,-17.45
18.53,-17.40
18.53,-17.15
18.53,-16.69
18.54,-16.04
18.54,-15.28
18.54,-14.49
18.54,-13.72
18.54,-13.00
18.54,-12.33
18.54,-11.70
18.54,-11.11
18.54,-10.58
18.54,-10.12
18.55,-9.73
18.55,-9.40
18.55,-9.13
18.55,-8.91
18.55,-8.80
18.55,-8.84
18.55,-9.08
18.55,-9.55
18.55,-10.20
18.55,-10.94
18.55,-11.63
18.56,-12.10
18.56,-12.26
18.56,-12.10
18.56,-11.67
18.56,-11.09
18.56,-10.50
18.56,-9.97
18.56,-9.47
18.56,-8.96
18.57,-8.36
18.57,-7.66
18.57,-6.89
18.57,-6.19
18.57,-5.67
18.57,-5.42
18.57,-5.45
18.57,-5.71
18.57,-6.13
18.57,-6.59
18.57,-7.03
18.58,-7.43
18.58,-7.79
18.58,-8.10
18.58,-8.34
18.58,-8.45
18.58,-8.39
18.58,-8.16
18.58,-7.82
18.58,-7.50
18.59,-7.33
18.59,-7.38
18.59,-7.60
18.59,-7.85
18.59,-7.94
18.59,-7.73
18.59,-7.17
18.59,-6.37
18.59,-5.54
18.59,-4.87
18.59,-4.52
18.60,-4.50
18.60,-4.72
18.60,-5.04
18.60,-5.33
18.60,-5.54
18.60,-5.67
18.60,-5.75
18.60,-5.83
18.60,-5.90
18.61,-5.94
18.61,-5.88
18.61,-5.70
18.61,-5.43
18.61,-5.13
18.61,-4.90
18.61,-4.79
18.61,-4.79
18.61,-4.84
18.61,-4.83
18.61,-4.72
18.62,-4.51
18.62,-4.29
18.62,-4.20
18.62,-4.35
18.62,-4.76
18.62,-5.34
18.62,-5.85
18.62,-6.07
18.62,-5.82
18.62,-5.08
18.63,-4.03
18.63,-2.96
18.63,-2.17
18.63,-1.87
18.63,-2.07
18.63,-2.63
18.63,-3.29
18.63,-3.86
18.63,-4.21
18.64,-4.35
18.64,-4.36
18.64,-4.30
18.64,-4.21
18.64,-4.05
18.64,-3.77
18.64,-3.34
18.64,-2.82
18.64,-2.28
18.64,-1.85
18.64,-1.62
18.65,-1.61
18.65,-1.77
18.65,-1.98
18.65,-2.13
18.65,-2.15
18.65,-2.04
18.65,-1.83
18.65,-1.61
18.65,-1.44
18.66,-1.36
18.66,-1.42
18.66,-1.59
18.66,-1.89
18.66,-2.28
18.66,-2.74
18.66,-3.21
18.66,-3.64
18.66,-3.91
18.66,-3.94
18.66,-3.64
18.67,-3.01
18.67,-2.15
18.67,-1.21
18.67,-0.41
18.67,0.10
18.67,0.28
18.67,0.20
18.67,0.02
18.67,-0.10
18.68,-0.05
18.68,0.18
18.68,0.55
18.68,0.97
18.68,1.43
18.68,1.93
18.68,2.52
18.68,3.24
18.68,4.05
18.68,4.84
18.68,5.44
18.69,5.71
18.69,5.54
18.69,4.95
18.69,4.07
18.69,3.09
18.69,2.21
18.69,1.56
18.69,1.19
18.69,1.03
18.70,0.96
18.70,0.85
18.70,0.64
18.70,0.33
18.70,-0.02
18.70,-0.34
18.70,-0.60
18.70,-0.80
18.70,-0.99
18.70,-1.19
18.70,-1.40
18.71,-1.60
18.71,-1.78
18.71,-1.92
18.71,-2.07
18.71,-2.28
18.71,-2.58
18.71,-2.96
18.71,-3.32
18.71,-3.52
18.71,-3.45
18.72,-3.06
18.72,-2.39
18.72,-1.59
18.72,-0.85
18.72,-0.30
18.72,-0.03
18.72,0.01
18.72,-0.08
18.72,-0.19
18.73,-0.25
18.73,-0.30
18.73,-0.42
18.73,-0.69
18.73,-1.12
18.73,-1.61
18.73,-2.02
18.73,-2.17
18.73,-1.99
18.73,-1.49
18.73,-0.79
18.74,-0.02
18.74,0.69
18.74,1.31
18.74,1.90
18.74,2.53
18.74,3.25
18.74,4.04
18.74,4.78
18.74,5.35
18.75,5.67
18.75,5.77
18.75,5.78
18.75,5.83
18.75,6.06
18.75,6.49
18.75,7.05
18.75,7.63
18.75,8.11
18.75,8.44
18.75,8.60
18.76,8.64
18.76,8.59
18.76,8.47
18.76,8.26
18.76,7.96
18.76,7.56
18.76,7.10
18.76,6.66
18.76,6.33
18.77,6.18
18.77,6.17
18.77,6.24
18.77,6.25
18.77,6.11
18.77,5.78
18.77,5.34
18.77,4.90
18.77,4.59
18.77,4.49
18.77,4.55
18.78,4.65
18.78,4.62
18.78,4.35
18.78,3.83
18.78,3.20
18.78,2.67
18.78,2.47
18.78,2.71
18.78,3.38
18.79,4.29
18.79,5.18
18.79,5.82
18.79,6.05
18.79,5.91
18.79,5.53
18.79,5.11
18.79,4.82
18.79,4.73
18.79,4.77
18.80,4.84
18.80,4.83
18.80,4.70
18.80,4.48
18.80,4.27
18.80,4.17
18.80,4.21
18.80,4.40
18.80,4.70
18.80,5.04
18.80,5.41
18.81,5.78
18.81,6.09
18.81,6.32
18.81,6.40
18.81,6.27
18.81,5.93
18.81,5.45
18.81,4.96
18.81,4.60
18.82,4.49
18.82,4.68
18.82,5.11
18.82,5.67
18.82,6.25
18.82,6.77
18.82,7.26
18.82,7.75
18.82,8.33
18.82,8.99
18.82,9.68
18.83,10.26
18.83,10.61
18.83,10.61
18.83,10.29
18.83,9.76
18.83,9.19
18.83,8.77
18.83,8.59
18.83,8.68
18.84,8.98
18.84,9.38
18.84,9.81
18.84,10.19
18.84,10.49
18.84,10.70
18.84,10.78
18.84,10.70
18.84,10.42
18.84,9.97
18.84,9.42
18.85,8.90
18.85,8.55
18.85,8.43
18.85,8.54
18.85,8.76
18.85,8.95
18.85,8.97
18.85,8.78
18.85,8.42
18.86,8.00
18.86,7.66
18.86,7.47
18.86,7.43
18.86,7.51
18.86,7.60
18.86,7.67
18.86,7.67
18.86,7.67
18.86,7.71
18.86,7.87
18.87,8.17
18.87,8.56
18.87,8.95
18.87,9.23
18.87,9.32
18.87,9.21
18.87,8.90
18.87,8.44
18.87,7.87
18.88,7.24
18.88,6.59
18.88,6.00
18.88,5.56
18.88,5.36
18.88,5.49
18.88,5.96
18.88,6.72
18.88,7.60
18.88,8.42
18.89,9.03
18.89,9.38
18.89,9.61
18.89,9.92
18.89,10.57
18.89,11.70
18.89,13.27
18.89,15.03
18.89,16.64
18.89,17.76
18.89,18.21
18.90,18.03
18.90,17.50
18.90,17.03
18.90,17.01
18.90,17.70
18.90,19.14
18.90,21.13
18.90,23.34
18.90,25.43
18.91,27.11
18.91,28.24
18.91,28.86
18.91,29.08
18.91,29.11
18.91,29.14
18.91,29.31
18.91,29.72
18.91,30.41
18.91,31.37
18.91,32.58
18.92,34.01
18.92,35.59
18.92,37.29
18.92,39.07
18.92,40.90
18.92,42.79
18.92,44.70
18.92,46.58
18.92,48.32
18.93,49.77
18.93,50.80
18.93,51.35
18.93,51.42
18.93,51.18
18.93,50.88
18.93,50.77
18.93,51.09
18.93,51.92
18.93,53.20
18.93,54.74
18.94,56.32
18.94,57.72
18.94,58.80
18.94,59.51
18.94,59.83
18.94,59.74
18.94,59.20
18.94,58.13
18.94,56.47
18.95,54.24
18.95,51.52
18.95,48.53
18.95,45.46
18.95,42.51
18.95,39.72
18.95,37.05
18.95,34.36
18.95,31.53
18.95,28.51
18.95,25.35
18.96,22.23
18.96,19.32
18.96,16.75
18.96,14.55
18.96,12.60
18.96,10.71
18.96,8.66
18.96,6.30
18.96,3.56
18.96,0.50
18.97,-2.75
18.97,-6.01
18.97,-9.15
18.97,-12.04
18.97,-14.64
18.97,-16.93
18.97,-18.92
18.97,-20.67
18.97,-22.28
18.98,-23.83
18.98,-25.42
18.98,-27.11
18.98,-28.86
18.98,-30.60
18.98,-32.16
18.98,-33.36
18.98,-34.03
18.98,-34.10
18.98,-33.60
18.98,-32.67
18.99,-31.49
18.99,-30.27
18.99,-29.19
18.99,-28.40
18.99,-27.96
18.99,-27.87
18.99,-28.12
18.99,-28.61
18.99,-29.26
19.00,-29.91
19.00,-30.43
19.00,-30.67
19.00,-30.56
19.00,-30.11
19.00,-29.41
19.00,-28.58
19.00,-27.78
19.00,-27.11
19.00,-26.57
19.00,-26.11
19.01,-25.66
19.01,-25.17
19.01,-24.67
19.01,-24.26
19.01,-24.00
19.01,-23.94
19.01,-24.01
19.01,-24.03
19.01,-23.80
19.02,-23.14
19.02,-22.01
19.02,-20.54
19.02,-19.00
19.02,-17.74
19.02,-17.09
19.02,-17.30
19.02,-18.47
19.02,-20.54
19.02,-23.29
19.02,-26.34
19.03,-29.28
19.03,-31.63
19.03,-32.98
19.03,-33.07
19.03,-31.81
19.03,-29.37
19.03,-26.05
19.03,-22.25
19.03,-18.25
19.04,-14.13
19.04,-9.73
19.04,-4.63
19.04,1.60
19.04,9.33
19.04,18.69
19.04,29.62
19.04,41.93
19.04,55.52
19.04,70.46
19.05,87.01
19.05,105.54
19.05,126.37
19.05,149.53
19.05,174.75
19.05,201.39
19.05,228.60
19.05,255.55
19.05,281.65
19.05,306.68
19.05,330.86
19.06,354.64
19.06,378.45
19.06,402.29
19.06,425.47
19.06,446.57
19.06,463.67
19.06,474.72
19.06,478.06
19.06,472.69
19.07,458.45
19.07,435.89
19.07,406.10
19.07,370.53
19.07,330.88
19.07,289.06
19.07,247.08
19.07,206.91
19.07,170.18
19.07,137.99
19.07,110.71
19.08,88.02
19.08,69.09
19.08,52.84
19.08,38.28
19.08,24.71
19.08,11.76
19.08,-0.61
19.08,-12.27
19.08,-23.03
19.09,-32.72
19.09,-41.21
19.09,-48.37
19.09,-54.11
19.09,-58.37
19.09,-61.23
19.09,-62.93
19.09,-63.87
19.09,-64.55
19.09,-65.42
19.09,-66.77
19.10,-68.65
19.10,-70.88
19.10,-73.13
19.10,-75.07
19.10,-76.45
19.10,-77.20
19.10,-77.39
19.10,-77.22
19.10,-76.90
19.11,-76.65
19.11,-76.63
19.11,-76.92
19.11,-77.52
19.11,-78.34
19.11,-79.24
19.11,-80.06
19.11,-80.64
19.11,-80.84
19.11,-80.61
19.11,-79.94
19.12,-78.92
19.12,-77.67
19.12,-76.30
19.12,-74.92
19.12,-73.56
19.12,-72.22
19.12,-70.87
19.12,-69.50
19.12,-68.20
19.12,-67.05
19.13,-66.20
19.13,-65.69
19.13,-65.51
19.13,-65.50
19.13,-65.43
19.13,-65.07
19.13,-64.25
19.13,-62.96
19.13,-61.32
19.14,-59.54
19.14,-57.85
19.14,-56.44
19.14,-55.38
19.14,-54.67
19.14,-54.24
19.14,-53.99
19.14,-53.85
19.14,-53.74
19.14,-53.59
19.14,-53.33
19.15,-52.85
19.15,-52.02
19.15,-50.80
19.15,-49.18
19.15,-47.28
19.15,-45.27
19.15,-43.30
19.15,-41.48
19.15,-39.86
19.16,-38.39
19.16,-37.02
19.16,-35.71
19.16,-34.48
19.16,-33.36
19.16,-32.39
19.16,-31.57
19.16,-30.83
19.16,-30.05
19.16,-29.11
19.16,-27.94
19.17,-26.57
19.17,-25.09
19.17,-23.66
19.17,-22.43
19.17,-21.47
19.17,-20.76
19.17,-20.19
19.17,-19.66
19.17,-19.08
19.18,-18.43
19.18,-17.77
19.18,-17.15
19.18,-16.60
19.18,-16.09
19.18,-15.49
19.18,-14.66
19.18,-13.47
19.18,-11.91
19.18,-10.06
19.18,-8.07
19.19,-6.13
19.19,-4.36
19.19,-2.83
19.19,-1.54
19.19,-0.43
19.19,0.51
19.19,1.30
19.19,1.92
19.19,2.37
19.20,2.69
19.20,2.98
19.20,3.38
19.20,4.04
19.20,5.02
19.20,6.34
19.20,7.92
19.20,9.66
19.20,11.49
19.20,13.35
19.20,15.24
19.21,17.17
19.21,19.12
19.21,21.01
19.21,22.76
19.21,24.27
19.21,25.47
19.21,26.39
19.21,27.15
19.21,27.91
19.21,28.83
19.22,30.05
19.22,31.61
19.22,33.47
19.22,35.52
19.22,37.62
19.22,39.66
19.22,41.56
19.22,43.26
19.22,44.76
19.23,46.07
19.23,47.24
19.23,48.34
19.23,49.52
19.23,50.93
19.23,52.77
19.23,55.18
19.23,58.17
19.23,61.65
19.23,65.38
19.23,69.07
19.24,72.42
19.24,75.26
19.24,77.57
19.24,79.45
19.24,81.12
19.24,82.79
19.24,84.64
19.24,86.69
19.24,88.88
19.25,91.13
19.25,93.33
19.25,95.47
19.25,97.57
19.25,99.69
19.25,101.87
19.25,104.10
19.25,106.34
19.25,108.52
19.25,110.62
19.25,112.67
19.26,114.71
19.26,116.76
19.26,118.76
19.26,120.59
19.26,122.10
19.26,123.19
19.26,123.87
19.26,124.25
19.26,124.47
19.27,124.69
19.27,124.95
19.27,125.25
19.27,125.53
19.27,125.72
19.27,125.82
