tiempo,variable_filtrada
8.53,-9.79
8.53,-10.57
8.53,-11.42
8.53,-12.34
8.53,-13.34
8.53,-14.48
8.53,-15.78
8.54,-17.26
8.54,-18.90
8.54,-20.59
8.54,-22.21
8.54,-23.58
8.54,-24.53
8.54,-24.91
8.54,-24.62
8.54,-23.62
8.54,-21.89
8.54,-19.42
8.55,-16.22
8.55,-12.25
8.55,-7.51
8.55,-2.02
8.55,4.17
8.55,10.97
8.55,18.29
8.55,26.10
8.55,34.42
8.55,43.37
8.56,53.06
8.56,63.61
8.56,75.02
8.56,87.15
8.56,99.72
8.56,112.35
8.56,124.65
8.56,136.31
8.56,147.12
8.56,156.94
8.57,165.59
8.57,172.75
8.57,177.92
8.57,180.43
8.57,179.65
8.57,175.19
8.57,167.12
8.57,155.98
8.57,142.71
8.57,128.38
8.58,113.97
8.58,100.09
8.58,86.94
8.58,74.32
8.58,61.78
8.58,48.82
8.58,35.06
8.58,20.39
8.58,5.00
8.59,-10.60
8.59,-25.67
8.59,-39.41
8.59,-51.06
8.59,-60.14
8.59,-66.47
8.59,-70.24
8.59,-71.90
8.59,-72.03
8.59,-71.24
8.60,-70.02
8.60,-68.65
8.60,-67.25
8.60,-65.75
8.60,-64.00
8.60,-61.85
8.60,-59.21
8.60,-56.08
8.60,-52.61
8.60,-48.98
8.61,-45.40
8.61,-42.07
8.61,-39.09
8.61,-36.50
8.61,-34.24
8.61,-32.24
8.61,-30.42
8.61,-28.71
8.61,-27.10
8.61,-25.58
8.62,-24.19
8.62,-22.96
8.62,-21.92
8.62,-21.07
8.62,-20.41
8.62,-19.88
8.62,-19.44
8.62,-19.02
8.62,-18.59
8.62,-18.12
8.62,-17.64
8.63,-17.19
8.63,-16.82
8.63,-16.56
8.63,-16.41
8.63,-16.37
8.63,-16.39
8.63,-16.42
8.63,-16.43
8.63,-16.37
8.63,-16.23
8.64,-15.98
8.64,-15.62
8.64,-15.12
8.64,-14.48
8.64,-13.69
8.64,-12.73
8.64,-11.63
8.64,-10.44
8.64,-9.23
8.64,-8.09
8.65,-7.10
8.65,-6.32
8.65,-5.76
8.65,-5.39
8.65,-5.15
8.65,-4.94
8.65,-4.68
8.65,-4.30
8.65,-3.80
8.65,-3.24
8.66,-2.71
8.66,-2.35
8.66,-2.23
8.66,-2.41
8.66,-2.86
8.66,-3.49
8.66,-4.17
8.66,-4.76
8.66,-5.11
8.66,-5.16
8.67,-4.85
8.67,-4.23
8.67,-3.35
8.67,-2.30
8.67,-1.17
8.67,-0.03
8.67,1.03
8.67,1.99
8.67,2.80
8.68,3.45
8.68,3.94
8.68,4.29
8.68,4.53
8.68,4.68
8.68,4.75
8.68,4.73
8.68,4.61
8.68,4.38
8.68,4.05
8.69,3.65
8.69,3.26
8.69,2.95
8.69,2.78
8.69,2.80
8.69,3.02
8.69,3.42
8.69,3.97
8.69,4.64
8.69,5.37
8.70,6.14
8.70,6.95
8.70,7.80
8.70,8.70
8.70,9.64
8.70,10.55
8.70,11.37
8.70,12.02
8.70,12.43
8.70,12.61
8.71,12.58
8.71,12.44
8.71,12.29
8.71,12.24
8.71,12.36
8.71,12.67
8.71,13.15
8.71,13.74
8.71,14.37
8.71,14.99
8.71,15.56
8.72,16.10
8.72,16.64
8.72,17.21
8.72,17.87
8.72,18.63
8.72,19.51
8.72,20.47
8.72,21.44
8.72,22.34
8.72,23.10
8.73,23.66
8.73,24.00
8.73,24.19
8.73,24.31
8.73,24.49
8.73,24.84
8.73,25.39
8.73,26.16
8.73,27.06
8.73,28.03
8.74,29.00
8.74,29.96
8.74,30.93
8.74,31.96
8.74,33.09
8.74,34.32
8.74,35.60
8.74,36.85
8.74,37.95
8.74,38.78
8.75,39.30
8.75,39.51
8.75,39.53
8.75,39.51
8.75,39.65
8.75,40.08
8.75,40.88
8.75,42.01
8.75,43.39
8.76,44.88
8.76,46.39
8.76,47.87
8.76,49.28
8.76,50.63
8.76,51.90
8.76,53.05
8.76,54.05
8.76,54.87
8.76,55.51
8.77,56.01
8.77,56.42
8.77,56.78
8.77,57.14
8.77,57.49
8.77,57.82
8.77,58.10
8.77,58.28
8.77,58.34
8.77,58.25
8.78,57.99
8.78,57.55
8.78,56.95
8.78,56.22
8.78,55.40
8.78,54.54
8.78,53.68
8.78,52.84
8.78,52.04
8.78,51.25
8.79,50.47
8.79,49.68
8.79,48.90
8.79,48.12
8.79,47.35
8.79,46.56
8.79,45.70
8.79,44.71
8.79,43.52
8.79,42.11
8.79,40.47
8.80,38.63
8.80,36.64
8.80,34.56
8.80,32.45
8.80,30.32
8.80,28.16
8.80,25.93
8.80,23.59
8.80,21.14
8.80,18.57
8.81,15.94
8.81,13.28
8.81,10.62
8.81,7.98
8.81,5.35
8.81,2.72
8.81,0.09
8.81,-2.54
8.81,-5.15
8.81,-7.71
8.82,-10.18
8.82,-12.54
8.82,-14.80
8.82,-16.96
8.82,-19.07
8.82,-21.15
8.82,-23.20
8.82,-25.23
8.82,-27.23
8.82,-29.20
8.83,-31.16
8.83,-33.12
8.83,-35.11
8.83,-37.12
8.83,-39.14
8.83,-41.13
8.83,-43.04
8.83,-44.82
8.83,-46.43
8.84,-47.85
8.84,-49.12
8.84,-50.31
8.84,-51.50
8.84,-52.76
8.84,-54.13
8.84,-55.60
8.84,-57.11
8.84,-58.56
8.84,-59.84
8.85,-60.84
8.85,-61.45
8.85,-61.62
8.85,-61.35
8.85,-60.69
8.85,-59.75
8.85,-58.69
8.85,-57.67
8.85,-56.79
8.85,-56.13
8.86,-55.68
8.86,-55.40
8.86,-55.21
8.86,-55.02
8.86,-54.79
8.86,-54.49
8.86,-54.12
8.86,-53.67
8.86,-53.16
8.86,-52.58
8.87,-51.95
8.87,-51.29
8.87,-50.67
8.87,-50.14
8.87,-49.76
8.87,-49.56
8.87,-49.54
8.87,-49.66
8.87,-49.81
8.87,-49.89
8.88,-49.82
8.88,-49.56
8.88,-49.11
8.88,-48.54
8.88,-47.95
8.88,-47.42
8.88,-47.05
8.88,-46.85
8.88,-46.82
8.88,-46.90
8.88,-47.01
8.89,-47.08
8.89,-47.02
8.89,-46.79
8.89,-46.39
8.89,-45.82
8.89,-45.10
8.89,-44.28
8.89,-43.36
8.89,-42.37
8.89,-41.32
8.90,-40.24
8.90,-39.19
8.90,-38.21
8.90,-37.36
8.90,-36.69
8.90,-36.20
8.90,-35.89
8.90,-35.70
8.90,-35.58
8.90,-35.47
8.91,-35.32
8.91,-35.07
8.91,-34.71
8.91,-34.22
8.91,-33.64
8.91,-33.01
8.91,-32.35
8.91,-31.69
8.91,-31.03
8.91,-30.39
8.92,-29.76
8.92,-29.14
8.92,-28.52
8.92,-27.92
8.92,-27.34
8.92,-26.80
8.92,-26.32
8.92,-25.92
8.92,-25.58
8.93,-25.31
8.93,-25.07
8.93,-24.83
8.93,-24.56
8.93,-24.21
8.93,-23.74
8.93,-23.13
8.93,-22.41
8.93,-21.63
8.93,-20.87
8.94,-20.25
8.94,-19.86
8.94,-19.76
8.94,-19.94
8.94,-20.34
8.94,-20.83
8.94,-21.24
8.94,-21.42
8.94,-21.25
8.94,-20.70
8.95,-19.81
8.95,-18.69
8.95,-17.50
8.95,-16.38
8.95,-15.48
8.95,-14.87
8.95,-14.60
8.95,-14.60
8.95,-14.82
8.95,-15.16
8.96,-15.53
8.96,-15.86
8.96,-16.09
8.96,-16.17
8.96,-16.06
8.96,-15.78
8.96,-15.35
8.96,-14.88
8.96,-14.44
8.96,-14.14
8.96,-13.99
8.97,-14.00
8.97,-14.10
8.97,-14.21
8.97,-14.22
8.97,-14.05
8.97,-13.64
8.97,-13.01
8.97,-12.20
8.97,-11.33
8.97,-10.52
8.98,-9.93
8.98,-9.66
8.98,-9.75
8.98,-10.16
8.98,-10.77
8.98,-11.38
8.98,-11.81
8.98,-11.91
8.98,-11.63
8.98,-11.00
8.99,-10.15
8.99,-9.23
8.99,-8.36
8.99,-7.63
8.99,-7.03
8.99,-6.54
8.99,-6.10
8.99,-5.70
8.99,-5.36
8.99,-5.12
9.00,-5.02
9.00,-5.08
9.00,-5.27
9.00,-5.55
9.00,-5.84
9.00,-6.10
9.00,-6.28
9.00,-6.36
9.00,-6.36
9.01,-6.28
9.01,-6.16
9.01,-6.02
9.01,-5.88
9.01,-5.74
9.01,-5.62
9.01,-5.51
9.01,-5.41
9.01,-5.31
9.01,-5.19
9.02,-4.99
9.02,-4.68
9.02,-4.23
9.02,-3.67
9.02,-3.04
9.02,-2.44
9.02,-1.96
9.02,-1.67
9.02,-1.58
9.02,-1.67
9.03,-1.90
9.03,-2.21
9.03,-2.55
9.03,-2.91
9.03,-3.27
9.03,-3.61
9.03,-3.92
9.03,-4.14
9.03,-4.23
9.03,-4.17
9.04,-3.97
9.04,-3.70
9.04,-3.44
9.04,-3.27
9.04,-3.24
9.04,-3.33
9.04,-3.51
9.04,-3.70
9.04,-3.84
9.04,-3.86
9.04,-3.74
9.05,-3.47
9.05,-3.07
9.05,-2.61
9.05,-2.13
9.05,-1.67
9.05,-1.28
9.05,-0.98
9.05,-0.78
9.05,-0.70
9.05,-0.73
9.06,-0.85
9.06,-1.02
9.06,-1.20
9.06,-1.34
9.06,-1.42
9.06,-1.44
9.06,-1.41
9.06,-1.33
9.06,-1.20
9.06,-1.00
9.07,-0.72
9.07,-0.36
9.07,0.07
9.07,0.53
9.07,0.97
9.07,1.33
9.07,1.59
9.07,1.73
9.07,1.74
9.07,1.60
9.08,1.29
9.08,0.83
9.08,0.24
9.08,-0.38
9.08,-0.92
9.08,-1.26
9.08,-1.34
9.08,-1.18
9.08,-0.87
9.09,-0.56
9.09,-0.40
9.09,-0.48
9.09,-0.80
9.09,-1.23
9.09,-1.63
9.09,-1.81
9.09,-1.65
9.09,-1.16
9.09,-0.42
9.10,0.42
9.10,1.15
9.10,1.63
9.10,1.80
9.10,1.66
9.10,1.31
9.10,0.91
9.10,0.61
9.10,0.52
9.10,0.67
9.11,1.04
9.11,1.56
9.11,2.14
9.11,2.66
9.11,3.05
9.11,3.24
9.11,3.19
9.11,2.91
9.11,2.45
9.11,1.89
9.12,1.34
9.12,0.93
9.12,0.73
9.12,0.75
9.12,0.97
9.12,1.27
9.12,1.55
9.12,1.73
9.12,1.78
9.12,1.72
9.12,1.61
9.13,1.50
9.13,1.41
9.13,1.33
9.13,1.24
9.13,1.12
9.13,1.00
9.13,0.96
9.13,1.08
9.13,1.41
9.13,1.96
9.14,2.70
9.14,3.55
9.14,4.43
9.14,5.24
9.14,5.93
9.14,6.48
9.14,6.85
9.14,7.03
9.14,7.01
9.14,6.80
9.15,6.42
9.15,5.95
9.15,5.44
9.15,4.96
9.15,4.56
9.15,4.27
9.15,4.07
9.15,3.95
9.15,3.87
9.15,3.81
9.16,3.78
9.16,3.78
9.16,3.83
9.16,3.96
9.16,4.16
9.16,4.42
9.16,4.72
9.16,5.01
9.16,5.26
9.16,5.48
9.17,5.67
9.17,5.86
9.17,6.06
9.17,6.30
9.17,6.55
9.17,6.78
9.17,6.96
9.17,7.03
9.17,6.94
9.18,6.68
9.18,6.24
9.18,5.63
9.18,4.91
9.18,4.16
9.18,3.48
9.18,2.98
9.18,2.72
9.18,2.76
9.18,3.07
9.19,3.59
9.19,4.24
9.19,4.90
9.19,5.44
9.19,5.79
9.19,5.91
9.19,5.80
9.19,5.51
9.19,5.13
9.19,4.72
9.20,4.35
9.20,4.03
9.20,3.77
9.20,3.55
9.20,3.35
9.20,3.15
9.20,2.96
9.20,2.77
9.20,2.62
9.20,2.52
9.21,2.51
9.21,2.62
9.21,2.84
9.21,3.20
9.21,3.65
9.21,4.16
9.21,4.66
9.21,5.10
9.21,5.45
9.21,5.69
9.21,5.85
9.22,5.97
9.22,6.10
9.22,6.25
9.22,6.44
9.22,6.66
9.22,6.89
9.22,7.11
9.22,7.32
9.22,7.50
9.22,7.66
9.23,7.77
9.23,7.82
9.23,7.81
9.23,7.78
9.23,7.76
9.23,7.81
9.23,7.96
9.23,8.25
9.23,8.67
9.23,9.18
9.24,9.71
9.24,10.18
9.24,10.53
9.24,10.70
9.24,10.65
9.24,10.40
9.24,9.98
9.24,9.43
9.24,8.83
9.24,8.26
9.25,7.78
9.25,7.48
9.25,7.43
9.25,7.69
9.25,8.28
9.25,9.19
9.25,10.40
9.25,11.85
9.25,13.45
9.26,15.13
9.26,16.84
9.26,18.49
9.26,20.02
9.26,21.34
9.26,22.38
9.26,23.05
9.26,23.29
9.26,23.06
9.26,22.40
9.27,21.40
9.27,20.21
9.27,19.02
9.27,18.01
9.27,17.33
9.27,17.07
9.27,17.21
9.27,17.65
9.27,18.23
9.27,18.76
9.28,19.08
9.28,19.04
9.28,18.57
9.28,17.65
9.28,16.32
9.28,14.70
9.28,12.92
9.28,11.13
9.28,9.47
9.28,8.04
9.29,6.88
9.29,5.97
9.29,5.26
9.29,4.69
9.29,4.19
9.29,3.72
9.29,3.29
9.29,2.89
9.29,2.51
9.29,2.14
9.29,1.73
9.30,1.26
9.30,0.70
9.30,0.08
9.30,-0.60
9.30,-1.29
9.30,-1.95
9.30,-2.53
9.30,-3.02
9.30,-3.36
9.30,-3.57
9.31,-3.64
9.31,-3.63
9.31,-3.58
9.31,-3.58
9.31,-3.67
9.31,-3.89
9.31,-4.20
9.31,-4.54
9.31,-4.84
9.31,-5.01
9.32,-4.99
9.32,-4.79
9.32,-4.42
9.32,-3.95
9.32,-3.46
9.32,-3.01
9.32,-2.67
9.32,-2.46
9.32,-2.40
9.32,-2.47
9.33,-2.66
9.33,-2.95
9.33,-3.29
9.33,-3.61
9.33,-3.86
9.33,-3.95
9.33,-3.84
9.33,-3.50
9.33,-2.95
9.34,-2.23
9.34,-1.42
9.34,-0.60
9.34,0.14
9.34,0.73
9.34,1.10
9.34,1.20
9.34,1.01
9.34,0.55
9.34,-0.17
9.35,-1.10
9.35,-2.20
9.35,-3.40
9.35,-4.67
9.35,-5.99
9.35,-7.37
9.35,-8.82
9.35,-10.39
9.35,-12.09
9.35,-13.89
9.36,-15.70
9.36,-17.39
9.36,-18.77
9.36,-19.65
9.36,-19.87
9.36,-19.28
9.36,-17.81
9.36,-15.45
9.36,-12.19
9.36,-8.08
9.37,-3.20
9.37,2.37
9.37,8.56
9.37,15.28
9.37,22.49
9.37,30.16
9.37,38.31
9.37,47.01
9.37,56.33
9.37,66.37
9.38,77.19
9.38,88.79
9.38,101.10
9.38,113.94
9.38,127.07
9.38,140.10
9.38,152.58
9.38,163.94
9.38,173.51
9.38,180.57
9.38,184.45
9.39,184.64
9.39,180.99
9.39,173.72
9.39,163.49
9.39,151.24
9.39,137.99
9.39,124.61
9.39,111.65
9.39,99.30
9.39,87.37
9.40,75.46
9.40,63.09
9.40,49.84
9.40,35.53
9.40,20.22
9.40,4.29
9.40,-11.64
9.40,-26.84
9.40,-40.57
9.40,-52.25
9.41,-61.52
9.41,-68.32
9.41,-72.80
9.41,-75.26
9.41,-76.10
9.41,-75.72
9.41,-74.54
9.41,-72.87
9.41,-71.01
9.41,-69.11
9.42,-67.25
9.42,-65.38
9.42,-63.36
9.42,-61.04
9.42,-58.26
9.42,-54.96
9.42,-51.17
9.42,-47.05
9.42,-42.86
9.43,-38.87
9.43,-35.30
9.43,-32.32
9.43,-29.96
9.43,-28.16
9.43,-26.80
9.43,-25.68
9.43,-24.65
9.43,-23.56
9.43,-22.34
9.44,-20.98
9.44,-19.55
9.44,-18.11
9.44,-16.76
9.44,-15.58
9.44,-14.61
9.44,-13.89
9.44,-13.42
9.44,-13.20
9.44,-13.18
9.45,-13.32
9.45,-13.54
9.45,-13.74
9.45,-13.82
9.45,-13.71
9.45,-13.40
9.45,-12.91
9.45,-12.30
9.45,-11.63
9.45,-10.92
9.46,-10.21
9.46,-9.48
9.46,-8.76
9.46,-8.06
9.46,-7.43
9.46,-6.93
9.46,-6.61
9.46,-6.49
9.46,-6.55
9.46,-6.71
9.46,-6.89
9.47,-6.95
9.47,-6.83
9.47,-6.49
9.47,-5.93
9.47,-5.20
9.47,-4.36
9.47,-3.46
9.47,-2.53
9.47,-1.61
9.47,-0.72
9.48,0.09
9.48,0.78
9.48,1.31
9.48,1.65
9.48,1.81
9.48,1.83
9.48,1.77
9.48,1.67
9.48,1.58
9.48,1.50
9.49,1.44
9.49,1.39
9.49,1.36
9.49,1.34
9.49,1.38
9.49,1.49
9.49,1.71
9.49,2.07
9.49,2.56
9.49,3.20
9.50,3.94
9.50,4.76
9.50,5.60
9.50,6.44
9.50,7.23
9.50,7.96
9.50,8.63
9.50,9.22
9.50,9.75
9.51,10.20
9.51,10.55
9.51,10.81
9.51,10.96
9.51,11.00
9.51,10.93
9.51,10.77
9.51,10.54
9.51,10.29
9.51,10.08
9.52,9.97
9.52,10.00
9.52,10.18
9.52,10.49
9.52,10.87
9.52,11.25
9.52,11.59
9.52,11.85
9.52,12.06
9.52,12.23
9.53,12.42
9.53,12.66
9.53,12.96
9.53,13.33
9.53,13.75
9.53,14.21
9.53,14.71
9.53,15.28
9.53,15.93
9.53,16.65
9.54,17.43
9.54,18.23
9.54,19.02
9.54,19.74
9.54,20.40
9.54,21.00
9.54,21.56
9.54,22.11
9.54,22.65
9.54,23.17
9.54,23.67
9.55,24.14
9.55,24.59
9.55,25.05
9.55,25.55
9.55,26.12
9.55,26.77
9.55,27.52
9.55,28.37
9.55,29.29
9.55,30.26
9.56,31.26
9.56,32.23
9.56,33.14
9.56,33.94
9.56,34.61
9.56,35.13
9.56,35.51
9.56,35.81
9.56,36.10
9.56,36.50
9.57,37.08
9.57,37.91
9.57,39.02
9.57,40.36
9.57,41.90
9.57,43.54
9.57,45.20
9.57,46.78
9.57,48.20
9.57,49.37
9.58,50.25
9.58,50.81
9.58,51.10
9.58,51.19
9.58,51.19
9.58,51.17
9.58,51.17
9.58,51.21
9.58,51.23
9.59,51.21
9.59,51.13
9.59,51.00
9.59,50.87
9.59,50.80
9.59,50.83
9.59,50.97
9.59,51.20
9.59,51.50
9.59,51.82
9.60,52.15
9.60,52.48
9.60,52.82
9.60,53.17
9.60,53.51
9.60,53.80
9.60,53.97
9.60,53.89
9.60,53.47
9.60,52.62
9.61,51.29
9.61,49.53
9.61,47.43
9.61,45.16
9.61,42.88
9.61,40.73
9.61,38.79
9.61,37.06
9.61,35.51
9.61,34.05
9.62,32.60
9.62,31.10
9.62,29.53
9.62,27.86
9.62,26.10
9.62,24.23
9.62,22.26
9.62,20.17
9.62,17.94
9.62,15.53
9.62,12.94
9.63,10.13
9.63,7.11
9.63,3.86
9.63,0.42
9.63,-3.15
9.63,-6.74
9.63,-10.23
9.63,-13.51
9.63,-16.47
9.63,-19.09
9.64,-21.37
9.64,-23.37
9.64,-25.18
9.64,-26.92
9.64,-28.68
9.64,-30.55
9.64,-32.58
9.64,-34.79
9.64,-37.13
9.64,-39.56
9.65,-41.98
9.65,-44.29
9.65,-46.38
9.65,-48.18
9.65,-49.67
9.65,-50.85
9.65,-51.78
9.65,-52.53
9.65,-53.17
9.65,-53.77
9.66,-54.37
9.66,-54.99
9.66,-55.63
9.66,-56.29
9.66,-56.95
9.66,-57.58
9.66,-58.16
9.66,-58.64
9.66,-58.98
9.66,-59.15
9.67,-59.16
9.67,-59.03
9.67,-58.80
9.67,-58.52
9.67,-58.24
9.67,-58.00
9.67,-57.80
9.67,-57.64
9.67,-57.50
9.68,-57.38
9.68,-57.28
9.68,-57.21
9.68,-57.19
9.68,-57.23
9.68,-57.32
9.68,-57.39
9.68,-57.40
9.68,-57.29
9.68,-57.03
9.69,-56.63
9.69,-56.12
9.69,-55.53
9.69,-54.90
9.69,-54.21
9.69,-53.47
9.69,-52.65
9.69,-51.76
9.69,-50.81
9.69,-49.86
9.70,-48.94
9.70,-48.11
9.70,-47.39
9.70,-46.78
9.70,-46.29
9.70,-45.92
9.70,-45.70
9.70,-45.64
9.70,-45.74
9.70,-45.97
9.71,-46.26
9.71,-46.53
9.71,-46.72
9.71,-46.79
9.71,-46.73
9.71,-46.55
9.71,-46.26
9.71,-45.87
9.71,-45.33
9.71,-44.62
9.71,-43.70
9.72,-42.58
9.72,-41.34
9.72,-40.06
9.72,-38.86
9.72,-37.84
9.72,-37.06
9.72,-36.52
9.72,-36.15
9.72,-35.86
9.72,-35.55
9.73,-35.17
9.73,-34.69
9.73,-34.16
9.73,-33.62
9.73,-33.11
9.73,-32.68
9.73,-32.32
9.73,-32.04
9.73,-31.81
9.73,-31.62
9.74,-31.46
9.74,-31.30
9.74,-31.14
9.74,-30.94
9.74,-30.69
9.74,-30.37
9.74,-29.96
9.74,-29.47
9.74,-28.91
9.74,-28.34
9.75,-27.80
9.75,-27.29
9.75,-26.82
9.75,-26.37
9.75,-25.88
9.75,-25.32
9.75,-24.69
9.75,-24.01
9.75,-23.31
9.76,-22.66
9.76,-22.07
9.76,-21.58
9.76,-21.18
9.76,-20.86
9.76,-20.59
9.76,-20.32
9.76,-19.99
9.76,-19.56
9.76,-18.99
9.77,-18.27
9.77,-17.43
9.77,-16.52
9.77,-15.63
9.77,-14.83
9.77,-14.19
9.77,-13.73
9.77,-13.44
9.77,-13.28
9.77,-13.19
9.78,-13.10
9.78,-12.96
9.78,-12.73
9.78,-12.41
9.78,-12.00
9.78,-11.51
9.78,-10.98
9.78,-10.46
9.78,-10.00
9.78,-9.65
9.79,-9.44
9.79,-9.41
9.79,-9.52
9.79,-9.73
9.79,-9.95
9.79,-10.08
9.79,-10.01
9.79,-9.70
9.79,-9.16
9.79,-8.47
9.79,-7.79
9.80,-7.28
9.80,-7.08
9.80,-7.24
9.80,-7.73
9.80,-8.43
9.80,-9.17
9.80,-9.80
9.80,-10.18
9.80,-10.28
9.80,-10.10
9.81,-9.73
9.81,-9.28
9.81,-8.85
9.81,-8.54
9.81,-8.38
9.81,-8.37
9.81,-8.47
9.81,-8.62
9.81,-8.77
9.81,-8.85
9.82,-8.84
9.82,-8.73
9.82,-8.49
9.82,-8.12
9.82,-7.61
9.82,-6.96
9.82,-6.22
9.82,-5.45
9.82,-4.75
9.82,-4.21
9.83,-3.91
9.83,-3.88
9.83,-4.10
9.83,-4.50
9.83,-4.97
9.83,-5.42
9.83,-5.77
9.83,-6.03
9.83,-6.22
9.84,-6.40
9.84,-6.59
9.84,-6.79
9.84,-6.94
9.84,-6.98
9.84,-6.85
9.84,-6.54
9.84,-6.12
9.84,-5.65
9.84,-5.23
9.85,-4.92
9.85,-4.73
9.85,-4.64
9.85,-4.57
9.85,-4.46
9.85,-4.26
9.85,-3.96
9.85,-3.61
9.85,-3.27
9.85,-3.03
9.86,-2.96
9.86,-3.06
9.86,-3.30
9.86,-3.63
9.86,-3.94
9.86,-4.19
9.86,-4.33
9.86,-4.35
9.86,-4.31
9.86,-4.23
9.87,-4.17
9.87,-4.15
9.87,-4.19
9.87,-4.27
9.87,-4.36
9.87,-4.42
9.87,-4.42
9.87,-4.29
9.87,-4.02
9.87,-3.61
9.88,-3.11
9.88,-2.60
9.88,-2.14
9.88,-1.82
9.88,-1.66
9.88,-1.65
9.88,-1.72
9.88,-1.80
9.88,-1.86
9.88,-1.86
9.88,-1.83
9.89,-1.82
9.89,-1.87
9.89,-2.03
9.89,-2.32
9.89,-2.71
9.89,-3.14
9.89,-3.54
9.89,-3.80
9.89,-3.83
9.89,-3.61
9.90,-3.13
9.90,-2.45
9.90,-1.67
9.90,-0.92
9.90,-0.32
9.90,0.02
9.90,0.05
9.90,-0.23
9.90,-0.77
9.90,-1.47
9.91,-2.19
9.91,-2.79
9.91,-3.17
9.91,-3.27
9.91,-3.12
9.91,-2.81
9.91,-2.46
9.91,-2.18
9.91,-2.04
9.91,-2.03
9.92,-2.10
9.92,-2.14
9.92,-2.09
9.92,-1.91
9.92,-1.60
9.92,-1.20
9.92,-0.77
9.92,-0.37
9.92,-0.03
9.93,0.26
9.93,0.50
9.93,0.73
9.93,0.93
9.93,1.11
9.93,1.24
9.93,1.34
9.93,1.42
9.93,1.49
9.93,1.59
9.94,1.75
9.94,1.98
9.94,2.28
9.94,2.64
9.94,3.05
9.94,3.49
9.94,3.92
9.94,4.33
9.94,4.70
9.94,4.98
9.95,5.18
9.95,5.29
9.95,5.32
9.95,5.30
9.95,5.25
9.95,5.19
9.95,5.14
9.95,5.12
9.95,5.12
9.95,5.14
9.96,5.18
9.96,5.22
9.96,5.29
9.96,5.38
9.96,5.53
9.96,5.75
9.96,6.05
9.96,6.42
9.96,6.84
9.96,7.30
9.96,7.74
9.97,8.13
9.97,8.44
9.97,8.63
9.97,8.69
9.97,8.63
9.97,8.48
9.97,8.28
9.97,8.07
9.97,7.86
9.97,7.62
9.98,7.31
9.98,6.90
9.98,6.35
9.98,5.69
9.98,4.98
9.98,4.31
9.98,3.79
9.98,3.49
9.98,3.43
9.98,3.59
9.99,3.91
9.99,4.30
9.99,4.71
9.99,5.09
9.99,5.40
9.99,5.63
9.99,5.77
9.99,5.78
9.99,5.64
9.99,5.33
10.00,4.86
10.00,4.27
10.00,3.67
10.00,3.18
10.00,2.94
10.00,3.01
10.00,3.41
10.00,4.06
10.00,4.80
10.01,5.51
10.01,6.06
10.01,6.40
10.01,6.57
10.01,6.59
10.01,6.52
10.01,6.41
10.01,6.28
10.01,6.16
10.01,6.07
10.02,6.05
10.02,6.10
10.02,6.23
10.02,6.40
10.02,6.55
10.02,6.62
10.02,6.60
10.02,6.48
10.02,6.31
10.02,6.17
10.03,6.15
10.03,6.30
10.03,6.65
10.03,7.14
10.03,7.73
10.03,8.32
10.03,8.85
10.03,9.29
10.03,9.60
10.03,9.76
10.04,9.74
10.04,9.52
10.04,9.07
10.04,8.40
10.04,7.58
10.04,6.69
10.04,5.87
10.04,5.22
10.04,4.84
10.04,4.77
10.04,5.00
10.05,5.49
10.05,6.16
10.05,6.95
10.05,7.82
10.05,8.72
10.05,9.64
10.05,10.56
10.05,11.43
10.05,12.18
10.05,12.69
10.06,12.87
10.06,12.64
10.06,12.02
10.06,11.06
10.06,9.92
10.06,8.77
10.06,7.82
10.06,7.23
10.06,7.08
10.06,7.37
10.07,8.03
10.07,8.89
10.07,9.79
10.07,10.56
10.07,11.11
10.07,11.41
10.07,11.52
10.07,11.56
10.07,11.66
10.07,11.93
10.08,12.43
10.08,13.13
10.08,13.95
10.08,14.78
10.08,15.52
10.08,16.12
10.08,16.58
10.08,16.94
10.08,17.22
10.09,17.45
10.09,17.63
10.09,17.74
10.09,17.76
10.09,17.68
10.09,17.47
10.09,17.10
10.09,16.54
10.09,15.78
10.09,14.83
10.10,13.77
10.10,12.69
10.10,11.76
10.10,11.13
10.10,10.92
10.10,11.17
10.10,11.84
10.10,12.79
10.10,13.82
10.10,14.73
10.11,15.34
10.11,15.57
10.11,15.41
10.11,14.90
10.11,14.13
10.11,13.19
10.11,12.15
10.11,11.02
10.11,9.81
10.11,8.52
10.12,7.13
10.12,5.65
10.12,4.09
10.12,2.46
10.12,0.80
10.12,-0.83
10.12,-2.38
10.12,-3.74
10.12,-4.87
10.12,-5.72
10.12,-6.28
10.13,-6.58
10.13,-6.66
10.13,-6.57
10.13,-6.35
10.13,-6.05
10.13,-5.70
10.13,-5.32
10.13,-4.97
10.13,-4.71
10.13,-4.60
10.14,-4.69
10.14,-5.00
10.14,-5.52
10.14,-6.18
10.14,-6.86
10.14,-7.44
10.14,-7.80
10.14,-7.85
10.14,-7.58
10.14,-7.00
10.15,-6.21
10.15,-5.31
10.15,-4.42
10.15,-3.68
10.15,-3.19
10.15,-3.03
10.15,-3.22
10.15,-3.73
10.15,-4.47
10.15,-5.30
10.16,-6.09
10.16,-6.72
10.16,-7.15
10.16,-7.39
10.16,-7.52
10.16,-7.64
10.16,-7.85
10.16,-8.17
10.16,-8.61
10.16,-9.08
10.17,-9.51
10.17,-9.85
10.17,-10.07
