tiempo,variable_filtrada
10.26,27.61
10.26,23.64
10.26,19.62
10.26,15.77
10.26,12.21
10.27,8.92
10.27,5.79
10.27,2.63
10.27,-0.72
10.27,-4.33
10.27,-8.17
10.27,-12.11
10.27,-16.04
10.27,-19.89
10.27,-23.65
10.28,-27.38
10.28,-31.12
10.28,-34.86
10.28,-38.54
10.28,-42.05
10.28,-45.33
10.28,-48.32
10.28,-51.09
10.28,-53.72
10.28,-56.30
10.29,-58.84
10.29,-61.31
10.29,-63.64
10.29,-65.75
10.29,-67.66
10.29,-69.45
10.29,-71.28
10.29,-73.31
10.29,-75.57
10.29,-78.00
10.29,-80.39
10.30,-82.50
10.30,-84.16
10.30,-85.31
10.30,-86.04
10.30,-86.54
10.30,-86.99
10.30,-87.48
10.30,-88.01
10.30,-88.47
10.30,-88.77
10.31,-88.88
10.31,-88.85
10.31,-88.82
10.31,-88.91
10.31,-89.16
10.31,-89.52
10.31,-89.82
10.31,-89.90
10.31,-89.65
10.31,-89.10
10.32,-88.35
10.32,-87.58
10.32,-86.88
10.32,-86.29
10.32,-85.71
10.32,-85.03
10.32,-84.15
10.32,-83.09
10.32,-81.99
10.32,-81.04
10.33,-80.41
10.33,-80.14
10.33,-80.16
10.33,-80.24
10.33,-80.20
10.33,-79.91
10.33,-79.39
10.33,-78.78
10.33,-78.21
10.34,-77.77
10.34,-77.43
10.34,-77.04
10.34,-76.46
10.34,-75.62
10.34,-74.59
10.34,-73.51
10.34,-72.57
10.34,-71.85
10.34,-71.32
10.35,-70.80
10.35,-70.10
10.35,-69.07
10.35,-67.72
10.35,-66.19
10.35,-64.70
10.35,-63.44
10.35,-62.48
10.35,-61.76
10.35,-61.13
10.36,-60.44
10.36,-59.60
10.36,-58.66
10.36,-57.77
10.36,-57.07
10.36,-56.67
10.36,-56.54
10.36,-56.54
10.36,-56.48
10.36,-56.22
10.37,-55.66
10.37,-54.84
10.37,-53.80
10.37,-52.60
10.37,-51.23
10.37,-49.68
10.37,-47.94
10.37,-46.05
10.37,-44.15
10.37,-42.45
10.38,-41.15
10.38,-40.37
10.38,-40.09
10.38,-40.16
10.38,-40.34
10.38,-40.38
10.38,-40.15
10.38,-39.62
10.38,-38.90
10.38,-38.10
10.38,-37.33
10.39,-36.61
10.39,-35.88
10.39,-35.05
10.39,-34.11
10.39,-33.08
10.39,-32.11
10.39,-31.33
10.39,-30.83
10.39,-30.58
10.39,-30.42
10.40,-30.16
10.40,-29.62
10.40,-28.75
10.40,-27.64
10.40,-26.47
10.40,-25.44
10.40,-24.68
10.40,-24.17
10.40,-23.79
10.40,-23.39
10.41,-22.83
10.41,-22.10
10.41,-21.26
10.41,-20.46
10.41,-19.86
10.41,-19.50
10.41,-19.38
10.41,-19.39
10.41,-19.43
10.41,-19.42
10.42,-19.35
10.42,-19.20
10.42,-18.99
10.42,-18.68
10.42,-18.23
10.42,-17.60
10.42,-16.83
10.42,-15.99
10.42,-15.25
10.43,-14.74
10.43,-14.57
10.43,-14.70
10.43,-14.99
10.43,-15.22
10.43,-15.20
10.43,-14.87
10.43,-14.29
10.43,-13.65
10.43,-13.15
10.44,-12.94
10.44,-13.01
10.44,-13.25
10.44,-13.45
10.44,-13.47
10.44,-13.29
10.44,-13.01
10.44,-12.79
10.44,-12.77
10.44,-12.98
10.45,-13.31
10.45,-13.60
10.45,-13.66
10.45,-13.44
10.45,-12.99
10.45,-12.45
10.45,-11.95
10.45,-11.56
10.45,-11.24
10.45,-10.90
10.46,-10.43
10.46,-9.81
10.46,-9.16
10.46,-8.65
10.46,-8.43
10.46,-8.57
10.46,-8.95
10.46,-9.34
10.46,-9.51
10.46,-9.32
10.46,-8.79
10.47,-8.10
10.47,-7.51
10.47,-7.19
10.47,-7.20
10.47,-7.45
10.47,-7.79
10.47,-8.05
10.47,-8.15
10.47,-8.13
10.47,-8.07
10.48,-8.06
10.48,-8.10
10.48,-8.16
10.48,-8.13
10.48,-7.98
10.48,-7.72
10.48,-7.48
10.48,-7.37
10.48,-7.47
10.48,-7.74
10.49,-8.05
10.49,-8.22
10.49,-8.11
10.49,-7.72
10.49,-7.19
10.49,-6.72
10.49,-6.51
10.49,-6.67
10.49,-7.10
10.49,-7.59
10.50,-7.89
10.50,-7.83
10.50,-7.39
10.50,-6.73
10.50,-6.07
10.50,-5.61
10.50,-5.39
10.50,-5.31
10.50,-5.20
10.51,-4.91
10.51,-4.41
10.51,-3.83
10.51,-3.38
10.51,-3.29
10.51,-3.63
10.51,-4.30
10.51,-5.07
10.51,-5.66
10.51,-5.87
10.52,-5.66
10.52,-5.18
10.52,-4.65
10.52,-4.27
10.52,-4.13
10.52,-4.20
10.52,-4.34
10.52,-4.42
10.52,-4.36
10.52,-4.19
10.53,-3.97
10.53,-3.78
10.53,-3.63
10.53,-3.45
10.53,-3.15
10.53,-2.64
10.53,-1.92
10.53,-1.10
10.53,-0.35
10.53,0.17
10.54,0.42
10.54,0.48
10.54,0.52
10.54,0.75
10.54,1.25
10.54,1.98
10.54,2.73
10.54,3.26
10.54,3.40
10.54,3.12
10.54,2.52
10.55,1.82
10.55,1.20
10.55,0.78
10.55,0.53
10.55,0.36
10.55,0.14
10.55,-0.18
10.55,-0.56
10.55,-0.88
10.55,-1.03
10.56,-0.96
10.56,-0.70
10.56,-0.38
10.56,-0.16
10.56,-0.12
10.56,-0.23
10.56,-0.37
10.56,-0.38
10.56,-0.17
10.56,0.25
10.57,0.76
10.57,1.20
10.57,1.44
10.57,1.45
10.57,1.31
10.57,1.15
10.57,1.05
10.57,1.04
10.57,1.02
10.57,0.86
10.58,0.45
10.58,-0.21
10.58,-1.00
10.58,-1.71
10.58,-2.09
10.58,-2.05
10.58,-1.61
10.58,-0.95
10.58,-0.31
10.59,0.14
10.59,0.32
10.59,0.31
10.59,0.24
10.59,0.22
10.59,0.27
10.59,0.30
10.59,0.19
10.59,-0.15
10.59,-0.69
10.60,-1.28
10.60,-1.70
10.60,-1.78
10.60,-1.46
10.60,-0.86
10.60,-0.16
10.60,0.42
10.60,0.77
10.60,0.90
10.60,0.91
10.61,0.92
10.61,0.99
10.61,1.06
10.61,1.06
10.61,0.88
10.61,0.55
10.61,0.16
10.61,-0.10
10.61,-0.10
10.61,0.24
10.62,0.85
10.62,1.56
10.62,2.19
10.62,2.61
10.62,2.81
10.62,2.88
10.62,2.95
10.62,3.11
10.62,3.37
10.62,3.65
10.62,3.80
10.63,3.69
10.63,3.30
10.63,2.74
10.63,2.19
10.63,1.81
10.63,1.71
10.63,1.87
10.63,2.18
10.63,2.55
10.63,2.90
10.64,3.25
10.64,3.67
10.64,4.19
10.64,4.80
10.64,5.35
10.64,5.66
10.64,5.55
10.64,4.96
10.64,4.01
10.64,2.95
10.65,2.08
10.65,1.65
10.65,1.72
10.65,2.19
10.65,2.82
10.65,3.36
10.65,3.67
10.65,3.73
10.65,3.68
10.65,3.64
10.66,3.74
10.66,3.97
10.66,4.24
10.66,4.45
10.66,4.56
10.66,4.61
10.66,4.74
10.66,5.08
10.66,5.66
10.66,6.43
10.67,7.18
10.67,7.74
10.67,7.98
10.67,7.90
10.67,7.63
10.67,7.35
10.67,7.19
10.67,7.15
10.67,7.13
10.68,6.97
10.68,6.57
10.68,5.99
10.68,5.40
10.68,5.03
10.68,5.06
10.68,5.48
10.68,6.16
10.68,6.83
10.68,7.28
10.69,7.37
10.69,7.14
10.69,6.77
10.69,6.43
10.69,6.24
10.69,6.20
10.69,6.19
10.69,6.08
10.69,5.79
10.69,5.36
10.70,4.94
10.70,4.67
10.70,4.64
10.70,4.82
10.70,5.09
10.70,5.32
10.70,5.47
10.70,5.60
10.70,5.86
10.70,6.47
10.71,7.54
10.71,9.06
10.71,10.86
10.71,12.65
10.71,14.17
10.71,15.28
10.71,16.00
10.71,16.53
10.71,17.09
10.71,17.85
10.71,18.82
10.72,19.89
10.72,20.86
10.72,21.62
10.72,22.16
10.72,22.61
10.72,23.16
10.72,24.00
10.72,25.16
10.72,26.52
10.72,27.86
10.73,28.90
10.73,29.46
10.73,29.48
10.73,29.05
10.73,28.34
10.73,27.54
10.73,26.82
10.73,26.32
10.73,26.15
10.73,26.43
10.74,27.26
10.74,28.69
10.74,30.64
10.74,32.88
10.74,35.06
10.74,36.80
10.74,37.80
10.74,38.03
10.74,37.69
10.74,37.20
10.75,37.03
10.75,37.55
10.75,38.88
10.75,40.85
10.75,43.10
10.75,45.20
10.75,46.82
10.75,47.75
10.75,48.03
10.76,47.75
10.76,47.03
10.76,45.95
10.76,44.45
10.76,42.46
10.76,39.95
10.76,36.99
10.76,33.78
10.76,30.60
10.76,27.73
10.77,25.38
10.77,23.64
10.77,22.48
10.77,21.80
10.77,21.46
10.77,21.32
10.77,21.21
10.77,20.97
10.77,20.38
10.77,19.21
10.78,17.28
10.78,14.47
10.78,10.88
10.78,6.74
10.78,2.43
10.78,-1.64
10.78,-5.15
10.78,-7.93
10.78,-9.95
10.78,-11.34
10.79,-12.26
10.79,-12.88
10.79,-13.36
10.79,-13.83
10.79,-14.43
10.79,-15.29
10.79,-16.52
10.79,-18.12
10.79,-19.99
10.79,-21.91
10.79,-23.58
10.80,-24.72
10.80,-25.18
10.80,-24.97
10.80,-24.26
10.80,-23.32
10.80,-22.37
10.80,-21.58
10.80,-20.98
10.80,-20.51
10.80,-20.10
10.81,-19.76
10.81,-19.55
10.81,-19.63
10.81,-20.09
10.81,-20.96
10.81,-22.07
10.81,-23.17
10.81,-23.92
10.81,-24.10
10.81,-23.64
10.82,-22.63
10.82,-21.32
10.82,-19.97
10.82,-18.80
10.82,-17.93
10.82,-17.39
10.82,-17.16
10.82,-17.21
10.82,-17.56
10.82,-18.19
10.83,-19.07
10.83,-20.05
10.83,-20.88
10.83,-21.29
10.83,-21.03
10.83,-20.02
10.83,-18.35
10.83,-16.26
10.83,-14.08
10.84,-12.09
10.84,-10.51
10.84,-9.46
10.84,-8.98
10.84,-9.08
10.84,-9.79
10.84,-11.07
10.84,-12.81
10.84,-14.76
10.84,-16.55
10.85,-17.75
10.85,-18.03
10.85,-17.29
10.85,-15.66
10.85,-13.48
10.85,-11.14
10.85,-8.90
10.85,-6.77
10.85,-4.46
10.85,-1.53
10.86,2.40
10.86,7.52
10.86,13.70
10.86,20.59
10.86,27.85
10.86,35.33
10.86,43.21
10.86,52.00
10.86,62.40
10.86,74.98
10.87,90.02
10.87,107.35
10.87,126.37
10.87,146.26
10.87,166.20
10.87,185.67
10.87,204.66
10.87,223.71
10.87,243.75
10.87,265.75
10.88,290.27
10.88,317.09
10.88,345.00
10.88,371.90
10.88,395.15
10.88,412.04
10.88,420.35
10.88,418.66
10.88,406.63
10.88,385.04
10.88,355.66
10.89,321.07
10.89,284.27
10.89,248.21
10.89,215.30
10.89,187.03
10.89,163.76
10.89,144.84
10.89,128.95
10.89,114.57
10.89,100.45
10.90,85.90
10.90,70.82
10.90,55.58
10.90,40.82
10.90,27.18
10.90,15.17
10.90,5.12
10.90,-2.86
10.90,-8.89
10.90,-13.30
10.91,-16.61
10.91,-19.44
10.91,-22.41
10.91,-25.97
10.91,-30.32
10.91,-35.32
10.91,-40.61
10.91,-45.68
10.91,-50.11
10.91,-53.64
10.92,-56.28
10.92,-58.18
10.92,-59.59
10.92,-60.74
10.92,-61.77
10.92,-62.71
10.92,-63.60
10.92,-64.46
10.92,-65.37
10.93,-66.43
10.93,-67.66
10.93,-69.01
10.93,-70.28
10.93,-71.23
10.93,-71.63
10.93,-71.35
10.93,-70.47
10.93,-69.18
10.93,-67.72
10.94,-66.32
10.94,-65.07
10.94,-63.98
10.94,-62.99
10.94,-62.07
10.94,-61.27
10.94,-60.68
10.94,-60.43
10.94,-60.54
10.94,-60.91
10.95,-61.34
10.95,-61.55
10.95,-61.33
10.95,-60.60
10.95,-59.44
10.95,-58.03
10.95,-56.60
10.95,-55.29
10.95,-54.14
10.95,-53.09
10.96,-52.05
10.96,-50.99
10.96,-49.96
10.96,-49.09
10.96,-48.49
10.96,-48.20
10.96,-48.12
10.96,-48.07
10.96,-47.81
10.96,-47.22
10.96,-46.28
10.97,-45.11
10.97,-43.85
10.97,-42.64
10.97,-41.48
10.97,-40.31
10.97,-39.03
10.97,-37.60
10.97,-36.09
10.97,-34.67
10.97,-33.57
10.98,-32.90
10.98,-32.65
10.98,-32.63
10.98,-32.55
10.98,-32.16
10.98,-31.34
10.98,-30.12
10.98,-28.70
10.98,-27.28
10.98,-26.02
10.99,-24.93
10.99,-23.96
10.99,-22.98
10.99,-21.93
10.99,-20.82
10.99,-19.77
10.99,-18.87
10.99,-18.21
10.99,-17.75
10.99,-17.37
11.00,-16.91
11.00,-16.26
11.00,-15.39
11.00,-14.39
11.00,-13.35
11.00,-12.38
11.00,-11.48
11.00,-10.56
11.00,-9.50
11.01,-8.22
11.01,-6.75
11.01,-5.26
11.01,-4.00
11.01,-3.18
11.01,-2.86
11.01,-2.94
11.01,-3.16
11.01,-3.20
11.01,-2.83
11.02,-1.97
11.02,-0.68
11.02,0.89
11.02,2.56
11.02,4.22
11.02,5.82
11.02,7.34
11.02,8.79
11.02,10.11
11.02,11.24
11.03,12.10
11.03,12.70
11.03,13.13
11.03,13.59
11.03,14.29
11.03,15.38
11.03,16.89
11.03,18.70
11.03,20.61
11.03,22.42
11.04,24.03
11.04,25.45
11.04,26.77
11.04,28.11
11.04,29.52
11.04,30.94
11.04,32.26
11.04,33.33
11.04,34.10
11.04,34.66
11.04,35.22
11.05,36.01
11.05,37.23
11.05,38.91
11.05,40.91
11.05,42.99
11.05,44.93
11.05,46.59
11.05,48.00
11.05,49.28
11.05,50.60
11.06,52.03
11.06,53.57
11.06,55.10
11.06,56.49
11.06,57.70
11.06,58.77
11.06,59.86
11.06,61.13
11.06,62.67
11.06,64.41
11.07,66.20
11.07,67.82
11.07,69.14
11.07,70.13
11.07,70.89
11.07,71.58
11.07,72.30
11.07,73.07
11.07,73.76
11.07,74.19
11.08,74.22
11.08,73.88
11.08,73.32
11.08,72.78
11.08,72.47
11.08,72.50
11.08,72.81
11.08,73.20
11.08,73.47
11.09,73.46
11.09,73.13
11.09,72.55
11.09,71.84
11.09,71.09
11.09,70.34
11.09,69.52
11.09,68.54
11.09,67.35
11.09,65.99
11.10,64.55
11.10,63.13
11.10,61.79
11.10,60.47
11.10,59.04
11.10,57.34
11.10,55.28
11.10,52.90
11.10,50.35
11.10,47.84
11.11,45.52
11.11,43.40
11.11,41.35
11.11,39.17
11.11,36.61
11.11,33.54
11.11,29.96
11.11,26.02
11.11,21.89
11.11,17.76
11.12,13.73
11.12,9.79
11.12,5.90
11.12,2.00
11.12,-1.94
11.12,-5.87
11.12,-9.73
11.12,-13.49
11.12,-17.17
11.12,-20.90
11.12,-24.81
11.13,-28.97
11.13,-33.37
11.13,-37.87
11.13,-42.28
11.13,-46.41
11.13,-50.17
11.13,-53.60
11.13,-56.80
11.13,-59.89
11.13,-62.95
11.14,-65.95
11.14,-68.81
11.14,-71.42
11.14,-73.71
11.14,-75.74
11.14,-77.62
11.14,-79.49
11.14,-81.41
11.14,-83.31
11.14,-85.06
11.15,-86.48
11.15,-87.48
11.15,-88.10
11.15,-88.51
11.15,-88.92
11.15,-89.50
11.15,-90.30
11.15,-91.20
11.15,-92.03
11.15,-92.60
11.16,-92.84
11.16,-92.85
11.16,-92.79
11.16,-92.86
11.16,-93.14
11.16,-93.59
11.16,-94.03
11.16,-94.28
11.16,-94.18
11.16,-93.76
11.17,-93.14
11.17,-92.51
11.17,-92.00
11.17,-91.64
11.17,-91.37
11.17,-91.05
11.17,-90.60
11.17,-90.04
11.17,-89.46
11.18,-89.04
11.18,-88.89
11.18,-88.97
11.18,-89.15
11.18,-89.16
11.18,-88.81
11.18,-88.00
11.18,-86.79
11.18,-85.39
11.18,-84.02
11.19,-82.84
11.19,-81.89
11.19,-81.09
11.19,-80.30
11.19,-79.40
11.19,-78.41
11.19,-77.42
11.19,-76.61
11.19,-76.08
11.19,-75.85
11.20,-75.78
11.20,-75.69
11.20,-75.38
11.20,-74.76
11.20,-73.85
11.20,-72.73
11.20,-71.52
11.20,-70.31
11.20,-69.11
11.20,-67.91
11.21,-66.70
11.21,-65.52
11.21,-64.47
11.21,-63.68
11.21,-63.19
11.21,-62.97
11.21,-62.85
11.21,-62.59
11.21,-62.00
11.21,-60.99
11.21,-59.61
11.22,-58.05
11.22,-56.52
11.22,-55.17
11.22,-54.04
11.22,-53.08
11.22,-52.15
11.22,-51.18
11.22,-50.16
11.22,-49.15
11.22,-48.25
11.23,-47.52
11.23,-46.93
11.23,-46.35
11.23,-45.61
11.23,-44.59
11.23,-43.27
11.23,-41.79
11.23,-40.35
11.23,-39.15
11.23,-38.27
11.24,-37.65
11.24,-37.11
11.24,-36.47
11.24,-35.62
11.24,-34.60
11.24,-33.59
11.24,-32.83
11.24,-32.47
11.24,-32.52
11.24,-32.82
11.25,-33.08
11.25,-33.08
11.25,-32.66
11.25,-31.86
11.25,-30.83
11.25,-29.76
11.25,-28.79
11.25,-27.94
11.25,-27.14
11.26,-26.28
11.26,-25.32
11.26,-24.28
11.26,-23.28
11.26,-22.48
11.26,-21.95
11.26,-21.66
11.26,-21.47
11.26,-21.19
11.26,-20.69
11.27,-19.99
11.27,-19.21
11.27,-18.54
11.27,-18.13
11.27,-18.02
11.27,-18.10
11.27,-18.18
11.27,-18.07
11.27,-17.71
11.27,-17.20
11.28,-16.73
11.28,-16.51
11.28,-16.65
11.28,-17.07
11.28,-17.57
11.28,-17.89
11.28,-17.84
11.28,-17.36
11.28,-16.55
11.28,-15.57
11.29,-14.60
11.29,-13.73
11.29,-12.97
11.29,-12.30
11.29,-11.69
11.29,-11.16
11.29,-10.78
11.29,-10.60
11.29,-10.65
11.29,-10.87
11.29,-11.13
11.30,-11.29
11.30,-11.26
11.30,-11.03
11.30,-10.69
11.30,-10.40
11.30,-10.31
11.30,-10.46
11.30,-10.79
11.30,-11.14
11.30,-11.32
11.31,-11.21
11.31,-10.81
11.31,-10.23
11.31,-9.62
11.31,-9.10
11.31,-8.71
11.31,-8.41
11.31,-8.14
11.31,-7.88
11.31,-7.67
11.32,-7.59
11.32,-7.72
11.32,-8.06
11.32,-8.47
11.32,-8.75
11.32,-8.70
11.32,-8.25
11.32,-7.45
11.32,-6.52
11.32,-5.73
11.33,-5.27
11.33,-5.18
11.33,-5.35
11.33,-5.56
11.33,-5.61
11.33,-5.40
11.33,-4.99
11.33,-4.58
11.33,-4.37
11.34,-4.53
11.34,-5.05
11.34,-5.81
11.34,-6.62
11.34,-7.31
11.34,-7.80
11.34,-8.13
11.34,-8.39
11.34,-8.65
11.34,-8.92
11.35,-9.12
11.35,-9.16
11.35,-8.95
11.35,-8.50
11.35,-7.90
11.35,-7.30
11.35,-6.80
11.35,-6.45
11.35,-6.20
11.35,-5.92
11.36,-5.53
11.36,-5.02
11.36,-4.50
11.36,-4.16
11.36,-4.17
11.36,-4.57
11.36,-5.25
11.36,-5.96
11.36,-6.43
11.36,-6.48
11.37,-6.12
11.37,-5.51
11.37,-4.89
11.37,-4.43
11.37,-4.20
11.37,-4.11
11.37,-4.00
11.37,-3.74
11.37,-3.35
11.37,-2.95
11.38,-2.73
11.38,-2.87
11.38,-3.36
11.38,-4.05
11.38,-4.68
11.38,-5.00
11.38,-4.86
11.38,-4.31
11.38,-3.51
11.38,-2.72
11.38,-2.12
11.39,-1.76
11.39,-1.59
11.39,-1.47
11.39,-1.32
11.39,-1.15
11.39,-1.07
11.39,-1.23
11.39,-1.68
11.39,-2.34
11.39,-3.01
11.40,-3.44
11.40,-3.47
11.40,-3.09
11.40,-2.47
11.40,-1.87
11.40,-1.52
11.40,-1.52
11.40,-1.82
11.40,-2.21
11.40,-2.51
11.41,-2.57
11.41,-2.40
11.41,-2.14
11.41,-1.94
11.41,-1.93
11.41,-2.09
11.41,-2.34
11.41,-2.49
11.41,-2.44
11.41,-2.16
11.42,-1.70
11.42,-1.19
11.42,-0.70
11.42,-0.28
11.42,0.13
11.42,0.59
11.42,1.16
11.42,1.79
11.42,2.38
11.43,2.74
11.43,2.76
11.43,2.43
11.43,1.84
11.43,1.20
11.43,0.67
11.43,0.34
11.43,0.17
11.43,0.01
11.43,-0.28
11.44,-0.75
11.44,-1.34
11.44,-1.85
11.44,-2.10
11.44,-1.96
11.44,-1.47
11.44,-0.79
11.44,-0.18
11.44,0.17
11.44,0.20
11.45,-0.00
11.45,-0.23
11.45,-0.28
11.45,-0.05
11.45,0.45
11.45,1.06
11.45,1.64
11.45,2.08
11.45,2.35
11.45,2.51
11.46,2.65
11.46,2.78
11.46,2.86
11.46,2.79
11.46,2.50
11.46,1.98
11.46,1.37
11.46,0.87
11.46,0.68
11.46,0.90
11.46,1.49
11.47,2.26
11.47,3.01
11.47,3.55
11.47,3.84
11.47,3.96
11.47,4.06
11.47,4.27
11.47,4.66
11.47,5.15
11.47,5.61
11.48,5.93
11.48,6.07
11.48,6.08
11.48,6.10
11.48,6.25
11.48,6.55
11.48,6.92
11.48,7.24
11.48,7.36
11.48,7.22
11.49,6.85
11.49,6.37
11.49,5.89
11.49,5.48
11.49,5.14
11.49,4.80
11.49,4.41
11.49,3.96
11.49,3.55
11.49,3.32
11.50,3.41
11.50,3.87
11.50,4.62
11.50,5.50
11.50,6.28
11.50,6.79
11.50,7.01
11.50,7.03
11.50,7.03
11.51,7.18
11.51,7.54
11.51,8.02
11.51,8.40
11.51,8.47
11.51,8.10
11.51,7.32
11.51,6.33
11.51,5.35
11.51,4.61
11.52,4.19
11.52,4.05
11.52,4.06
11.52,4.14
11.52,4.26
11.52,4.48
11.52,4.89
11.52,5.56
11.52,6.45
11.52,7.38
11.53,8.15
11.53,8.57
11.53,8.62
11.53,8.39
11.53,8.10
11.53,7.98
11.53,8.15
11.53,8.60
11.53,9.20
11.53,9.75
11.54,10.12
11.54,10.27
11.54,10.28
11.54,10.26
11.54,10.30
11.54,10.40
11.54,10.47
11.54,10.38
11.54,10.05
11.54,9.51
11.54,8.88
11.55,8.34
11.55,8.01
11.55,7.91
11.55,7.93
11.55,7.93
11.55,7.78
11.55,7.46
11.55,7.07
11.55,6.74
11.55,6.61
11.56,6.72
11.56,6.97
11.56,7.18
11.56,7.19
11.56,6.91
11.56,6.43
11.56,5.98
11.56,5.80
11.56,6.06
11.56,6.80
11.57,7.87
11.57,9.05
11.57,10.15
11.57,11.05
11.57,11.79
11.57,12.49
11.57,13.26
11.57,14.20
11.57,15.28
11.57,16.38
11.58,17.42
11.58,18.32
11.58,19.11
11.58,19.87
11.58,20.65
11.58,21.44
11.58,22.17
11.58,22.72
11.58,23.01
11.59,23.07
11.59,23.08
11.59,23.26
11.59,23.83
11.59,24.90
11.59,26.38
11.59,28.06
11.59,29.60
11.59,30.74
11.59,31.33
11.60,31.38
11.60,31.07
11.60,30.65
11.60,30.35
11.60,30.34
11.60,30.69
11.60,31.38
11.60,32.36
11.60,33.52
11.60,34.76
11.61,35.94
11.61,36.88
11.61,37.39
11.61,37.34
11.61,36.71
11.61,35.67
11.61,34.55
11.61,33.75
11.61,33.65
11.61,34.41
11.62,35.98
11.62,38.09
11.62,40.36
11.62,42.43
11.62,44.06
11.62,45.18
11.62,45.80
11.62,45.96
11.62,45.63
11.62,44.72
11.62,43.12
11.63,40.79
11.63,37.83
11.63,34.48
11.63,31.08
11.63,27.96
11.63,25.33
11.63,23.26
11.63,21.67
11.63,20.43
11.63,19.45
11.64,18.69
11.64,18.21
11.64,18.03
11.64,18.09
11.64,18.18
11.64,17.97
11.64,17.13
11.64,15.43
11.64,12.88
11.64,9.70
11.65,6.28
11.65,3.01
11.65,0.16
11.65,-2.18
11.65,-4.09
11.65,-5.72
11.65,-7.20
11.65,-8.60
11.65,-9.93
11.65,-11.18
11.66,-12.37
11.66,-13.60
11.66,-14.99
11.66,-16.62
11.66,-18.47
11.66,-20.39
11.66,-22.14
11.66,-23.47
11.66,-24.23
11.66,-24.39
11.67,-24.08
11.67,-23.48
11.67,-22.78
11.67,-22.09
11.67,-21.47
11.67,-20.93
11.67,-20.49
11.67,-20.25
11.67,-20.30
11.68,-20.71
11.68,-21.47
11.68,-22.41
11.68,-23.26
11.68,-23.76
11.68,-23.74
11.68,-23.19
11.68,-22.28
11.68,-21.27
11.68,-20.40
11.69,-19.81
11.69,-19.49
11.69,-19.32
11.69,-19.17
11.69,-19.00
11.69,-18.83
11.69,-18.80
11.69,-19.02
11.69,-19.50
11.69,-20.09
11.70,-20.50
11.70,-20.44
11.70,-19.69
11.70,-18.24
11.70,-16.27
11.70,-14.10
11.70,-12.07
11.70,-10.44
11.70,-9.35
11.70,-8.83
11.71,-8.85
11.71,-9.39
11.71,-10.41
11.71,-11.88
11.71,-13.63
11.71,-15.39
11.71,-16.80
11.71,-17.51
11.71,-17.29
11.71,-16.16
11.71,-14.38
11.72,-12.31
11.72,-10.24
11.72,-8.25
11.72,-6.08
11.72,-3.33
11.72,0.45
11.72,5.50
11.72,11.75
11.72,18.84
11.72,26.36
11.73,34.05
11.73,42.04
11.73,50.79
11.73,61.00
11.73,73.33
11.73,88.14
11.73,105.30
11.73,124.27
11.73,144.20
11.73,164.25
11.74,183.85
11.74,202.99
11.74,222.20
11.74,242.41
11.74,264.60
11.74,289.33
11.74,316.36
11.74,344.51
11.74,371.69
11.74,395.31
11.75,412.72
11.75,421.71
11.75,420.86
11.75,409.77
11.75,389.08
11.75,360.50
11.75,326.52
11.75,290.12
11.75,254.29
11.76,221.49
11.76,193.27
11.76,170.04
11.76,151.14
11.76,135.21
11.76,120.70
11.76,106.35
11.76,91.48
11.76,76.10
11.76,60.71
11.77,46.02
11.77,32.67
11.77,21.08
11.77,11.35
11.77,3.39
11.77,-3.06
11.77,-8.35
11.77,-12.88
11.77,-17.09
11.77,-21.35
11.78,-25.97
11.78,-31.05
11.78,-36.49
11.78,-42.00
11.78,-47.20
11.78,-51.72
11.78,-55.34
11.78,-58.01
11.78,-59.86
11.78,-61.12
11.79,-62.02
11.79,-62.75
11.79,-63.42
11.79,-64.13
11.79,-64.96
11.79,-66.03
11.79,-67.38
11.79,-69.01
11.79,-70.77
11.79,-72.38
11.79,-73.52
11.80,-73.92
11.80,-73.48
11.80,-72.32
11.80,-70.75
11.80,-69.15
11.80,-67.84
11.80,-66.97
11.80,-66.46
11.80,-66.12
11.80,-65.71
11.81,-65.10
11.81,-64.32
11.81,-63.53
11.81,-62.91
11.81,-62.57
11.81,-62.46
11.81,-62.40
11.81,-62.14
11.81,-61.50
11.81,-60.45
11.82,-59.12
11.82,-57.70
11.82,-56.39
11.82,-55.26
11.82,-54.29
11.82,-53.37
11.82,-52.40
11.82,-51.39
11.82,-50.45
11.82,-49.73
11.83,-49.34
11.83,-49.25
11.83,-49.29
11.83,-49.23
11.83,-48.85
11.83,-48.07
11.83,-46.99
11.83,-45.79
11.83,-44.66
11.84,-43.69
11.84,-42.85
11.84,-41.97
11.84,-40.91
11.84,-39.62
11.84,-38.19
11.84,-36.83
11.84,-35.74
11.84,-35.07
11.84,-34.75
11.85,-34.59
11.85,-34.30
11.85,-33.64
11.85,-32.50
11.85,-30.94
11.85,-29.14
11.85,-27.30
11.85,-25.57
11.85,-24.04
11.85,-22.69
11.86,-21.50
11.86,-20.47
11.86,-19.61
11.86,-18.97
11.86,-18.53
11.86,-18.25
11.86,-17.99
11.86,-17.59
11.86,-16.90
11.86,-15.86
11.87,-14.52
11.87,-13.00
11.87,-11.46
11.87,-10.01
11.87,-8.70
11.87,-7.52
11.87,-6.45
11.87,-5.49
11.87,-4.70
11.87,-4.18
11.88,-4.01
11.88,-4.20
11.88,-4.62
11.88,-5.03
11.88,-5.15
11.88,-4.75
11.88,-3.75
11.88,-2.24
11.88,-0.42
11.88,1.47
