tiempo,variable_filtrada
7.15,-13.90
7.15,-10.73
7.15,-6.65
7.15,-1.98
7.15,2.91
7.15,7.63
7.15,11.84
7.16,15.37
7.16,18.21
7.16,20.45
7.16,22.31
7.16,23.99
7.16,25.66
7.16,27.40
7.16,29.18
7.16,30.90
7.16,32.39
7.17,33.48
7.17,34.05
7.17,34.07
7.17,33.56
7.17,32.63
7.17,31.41
7.17,30.08
7.17,28.85
7.17,27.91
7.17,27.38
7.17,27.31
7.18,27.54
7.18,27.80
7.18,27.75
7.18,27.04
7.18,25.45
7.18,22.89
7.18,19.47
7.18,15.40
7.18,10.97
7.18,6.50
7.19,2.23
7.19,-1.66
7.19,-5.11
7.19,-8.15
7.19,-10.91
7.19,-13.58
7.19,-16.40
7.19,-19.58
7.19,-23.27
7.20,-27.49
7.20,-32.17
7.20,-37.10
7.20,-42.04
7.20,-46.79
7.20,-51.23
7.20,-55.37
7.20,-59.31
7.20,-63.19
7.20,-67.13
7.21,-71.15
7.21,-75.19
7.21,-79.09
7.21,-82.66
7.21,-85.76
7.21,-88.31
7.21,-90.35
7.21,-91.95
7.21,-93.19
7.21,-94.16
7.21,-94.89
7.22,-95.41
7.22,-95.69
7.22,-95.74
7.22,-95.55
7.22,-95.18
7.22,-94.70
7.22,-94.20
7.22,-93.77
7.22,-93.46
7.22,-93.27
7.23,-93.15
7.23,-93.07
7.23,-92.97
7.23,-92.88
7.23,-92.83
7.23,-92.83
7.23,-92.84
7.23,-92.72
7.23,-92.31
7.24,-91.42
7.24,-89.94
7.24,-87.87
7.24,-85.35
7.24,-82.60
7.24,-79.94
7.24,-77.67
7.24,-76.02
7.24,-75.13
7.24,-75.06
7.25,-75.71
7.25,-76.96
7.25,-78.61
7.25,-80.49
7.25,-82.48
7.25,-84.60
7.25,-86.99
7.25,-89.93
7.25,-93.77
7.25,-98.82
7.25,-105.22
7.26,-112.87
7.26,-121.40
7.26,-130.24
7.26,-138.74
7.26,-146.36
7.26,-152.76
7.26,-157.88
7.26,-161.85
7.26,-164.89
7.26,-167.10
7.27,-168.38
7.27,-168.38
7.27,-166.60
7.27,-162.51
7.27,-155.71
7.27,-146.08
7.27,-133.75
7.27,-119.11
7.27,-102.59
7.28,-84.52
7.28,-65.00
7.28,-43.83
7.28,-20.59
7.28,5.18
7.28,33.78
7.28,65.25
7.28,99.33
7.28,135.50
7.28,173.20
7.29,211.97
7.29,251.47
7.29,291.40
7.29,331.35
7.29,370.52
7.29,407.67
7.29,441.23
7.29,469.67
7.29,491.97
7.29,508.01
7.29,518.47
7.30,524.42
7.30,526.60
7.30,524.81
7.30,517.68
7.30,503.12
7.30,479.12
7.30,444.64
7.30,400.27
7.30,348.31
7.30,292.27
7.31,236.05
7.31,183.07
7.31,135.66
7.31,94.80
7.31,60.31
7.31,31.24
7.31,6.34
7.31,-15.57
7.31,-35.32
7.32,-53.38
7.32,-69.82
7.32,-84.52
7.32,-97.28
7.32,-107.98
7.32,-116.61
7.32,-123.32
7.32,-128.33
7.32,-131.88
7.32,-134.18
7.33,-135.39
7.33,-135.64
7.33,-135.04
7.33,-133.77
7.33,-132.06
7.33,-130.16
7.33,-128.37
7.33,-126.88
7.33,-125.81
7.33,-125.15
7.33,-124.83
7.34,-124.77
7.34,-124.87
7.34,-125.09
7.34,-125.35
7.34,-125.57
7.34,-125.63
7.34,-125.40
7.34,-124.75
7.34,-123.61
7.34,-122.00
7.35,-120.02
7.35,-117.84
7.35,-115.64
7.35,-113.58
7.35,-111.75
7.35,-110.17
7.35,-108.78
7.35,-107.48
7.35,-106.15
7.36,-104.72
7.36,-103.14
7.36,-101.37
7.36,-99.43
7.36,-97.34
7.36,-95.18
7.36,-93.01
7.36,-90.90
7.36,-88.90
7.36,-87.02
7.37,-85.19
7.37,-83.33
7.37,-81.29
7.37,-78.96
7.37,-76.24
7.37,-73.14
7.37,-69.74
7.37,-66.25
7.37,-62.88
7.37,-59.81
7.38,-57.14
7.38,-54.84
7.38,-52.78
7.38,-50.81
7.38,-48.79
7.38,-46.62
7.38,-44.26
7.38,-41.73
7.38,-39.07
7.38,-36.35
7.38,-33.61
7.39,-30.89
7.39,-28.19
7.39,-25.49
7.39,-22.77
7.39,-20.01
7.39,-17.24
7.39,-14.52
7.39,-11.92
7.39,-9.56
7.39,-7.51
7.40,-5.81
7.40,-4.41
7.40,-3.17
7.40,-1.89
7.40,-0.36
7.40,1.55
7.40,3.92
7.40,6.71
7.40,9.81
7.41,13.09
7.41,16.43
7.41,19.74
7.41,22.98
7.41,26.14
7.41,29.23
7.41,32.27
7.41,35.25
7.41,38.18
7.41,41.04
7.42,43.83
7.42,46.59
7.42,49.41
7.42,52.43
7.42,55.78
7.42,59.58
7.42,63.83
7.42,68.48
7.42,73.42
7.42,78.47
7.42,83.53
7.43,88.51
7.43,93.39
7.43,98.19
7.43,102.94
7.43,107.70
7.43,112.46
7.43,117.21
7.43,121.89
7.43,126.46
7.43,130.90
7.44,135.21
7.44,139.39
7.44,143.45
7.44,147.37
7.44,151.13
7.44,154.65
7.44,157.85
7.44,160.64
7.44,162.98
7.45,164.84
7.45,166.25
7.45,167.30
7.45,168.09
7.45,168.75
7.45,169.35
7.45,169.95
7.45,170.51
7.45,170.94
7.45,171.15
7.46,171.04
7.46,170.54
7.46,169.64
7.46,168.33
7.46,166.63
7.46,164.56
7.46,162.16
7.46,159.45
7.46,156.53
7.46,153.47
7.46,150.39
7.47,147.41
7.47,144.59
7.47,141.96
7.47,139.48
7.47,137.04
7.47,134.48
7.47,131.70
7.47,128.60
7.47,125.17
7.47,121.40
7.48,117.32
7.48,112.95
7.48,108.31
7.48,103.43
7.48,98.36
7.48,93.17
7.48,87.96
7.48,82.82
7.48,77.86
7.49,73.13
7.49,68.66
7.49,64.36
7.49,60.12
7.49,55.78
7.49,51.20
7.49,46.33
7.49,41.21
7.49,35.95
7.49,30.73
7.50,25.69
7.50,20.91
7.50,16.40
7.50,12.14
7.50,8.10
7.50,4.27
7.50,0.68
7.50,-2.65
7.50,-5.72
7.50,-8.61
7.50,-11.42
7.51,-14.25
7.51,-17.18
7.51,-20.24
7.51,-23.40
7.51,-26.56
7.51,-29.64
7.51,-32.50
7.51,-35.04
7.51,-37.17
7.51,-38.87
7.52,-40.16
7.52,-41.18
7.52,-42.08
7.52,-43.05
7.52,-44.23
7.52,-45.67
7.52,-47.35
7.52,-49.16
7.52,-50.93
7.53,-52.55
7.53,-53.93
7.53,-55.06
7.53,-55.98
7.53,-56.77
7.53,-57.50
7.53,-58.18
7.53,-58.78
7.53,-59.22
7.53,-59.48
7.54,-59.55
7.54,-59.50
7.54,-59.42
7.54,-59.40
7.54,-59.49
7.54,-59.67
7.54,-59.87
7.54,-60.01
7.54,-60.02
7.54,-59.86
7.54,-59.54
7.55,-59.10
7.55,-58.60
7.55,-58.09
7.55,-57.61
7.55,-57.19
7.55,-56.81
7.55,-56.45
7.55,-56.08
7.55,-55.69
7.55,-55.27
7.56,-54.80
7.56,-54.33
7.56,-53.88
7.56,-53.54
7.56,-53.39
7.56,-53.49
7.56,-53.85
7.56,-54.42
7.56,-55.05
7.57,-55.58
7.57,-55.88
7.57,-55.89
7.57,-55.68
7.57,-55.37
7.57,-55.17
7.57,-55.27
7.57,-55.77
7.57,-56.68
7.57,-57.91
7.58,-59.26
7.58,-60.54
7.58,-61.57
7.58,-62.25
7.58,-62.55
7.58,-62.57
7.58,-62.40
7.58,-62.18
7.58,-61.96
7.58,-61.77
7.58,-61.55
7.59,-61.24
7.59,-60.81
7.59,-60.24
7.59,-59.58
7.59,-58.86
7.59,-58.13
7.59,-57.38
7.59,-56.56
7.59,-55.60
7.59,-54.41
7.60,-52.91
7.60,-51.09
7.60,-49.01
7.60,-46.75
7.60,-44.46
7.60,-42.26
7.60,-40.25
7.60,-38.48
7.60,-36.94
7.61,-35.56
7.61,-34.24
7.61,-32.86
7.61,-31.32
7.61,-29.55
7.61,-27.52
7.61,-25.30
7.61,-22.97
7.61,-20.66
7.61,-18.53
7.62,-16.73
7.62,-15.41
7.62,-14.69
7.62,-14.64
7.62,-15.25
7.62,-16.39
7.62,-17.81
7.62,-19.12
7.62,-19.91
7.62,-19.79
7.62,-18.51
7.63,-15.99
7.63,-12.39
7.63,-7.98
7.63,-3.12
7.63,1.84
7.63,6.63
7.63,11.08
7.63,15.09
7.63,18.62
7.63,21.66
7.64,24.22
7.64,26.32
7.64,28.03
7.64,29.44
7.64,30.65
7.64,31.76
7.64,32.82
7.64,33.78
7.64,34.54
7.64,34.93
7.65,34.82
7.65,34.14
7.65,32.94
7.65,31.37
7.65,29.70
7.65,28.20
7.65,27.11
7.65,26.54
7.65,26.44
7.66,26.61
7.66,26.75
7.66,26.51
7.66,25.64
7.66,23.98
7.66,21.54
7.66,18.44
7.66,14.85
7.66,11.01
7.66,7.09
7.67,3.25
7.67,-0.40
7.67,-3.81
7.67,-6.97
7.67,-9.95
7.67,-12.84
7.67,-15.81
7.67,-19.02
7.67,-22.60
7.67,-26.63
7.67,-31.08
7.68,-35.86
7.68,-40.76
7.68,-45.58
7.68,-50.12
7.68,-54.23
7.68,-57.89
7.68,-61.18
7.68,-64.25
7.68,-67.31
7.68,-70.52
7.69,-74.01
7.69,-77.79
7.69,-81.82
7.69,-85.96
7.69,-90.03
7.69,-93.83
7.69,-97.15
7.69,-99.81
7.69,-101.69
7.70,-102.71
7.70,-102.90
7.70,-102.34
7.70,-101.20
7.70,-99.65
7.70,-97.88
7.70,-96.05
7.70,-94.30
7.70,-92.71
7.70,-91.34
7.71,-90.22
7.71,-89.36
7.71,-88.73
7.71,-88.30
7.71,-88.00
7.71,-87.75
7.71,-87.50
7.71,-87.21
7.71,-86.85
7.71,-86.43
7.71,-85.95
7.72,-85.42
7.72,-84.86
7.72,-84.30
7.72,-83.77
7.72,-83.30
7.72,-82.91
7.72,-82.54
7.72,-82.14
7.72,-81.64
7.72,-80.99
7.73,-80.25
7.73,-79.59
7.73,-79.29
7.73,-79.69
7.73,-81.15
7.73,-83.96
7.73,-88.23
7.73,-93.90
7.73,-100.70
7.74,-108.21
7.74,-115.95
7.74,-123.49
7.74,-130.53
7.74,-136.93
7.74,-142.65
7.74,-147.72
7.74,-152.13
7.74,-155.73
7.74,-158.27
7.75,-159.35
7.75,-158.54
7.75,-155.47
7.75,-149.86
7.75,-141.63
7.75,-130.89
7.75,-117.95
7.75,-103.15
7.75,-86.79
7.75,-68.98
7.75,-49.56
7.76,-28.15
7.76,-4.29
7.76,22.37
7.76,51.92
7.76,84.14
7.76,118.47
7.76,154.27
7.76,190.91
7.76,228.00
7.76,265.36
7.77,302.93
7.77,340.55
7.77,377.74
7.77,413.55
7.77,446.62
7.77,475.44
7.77,498.67
7.77,515.43
7.77,525.32
7.78,528.19
7.78,523.89
7.78,512.05
7.78,492.16
7.78,463.86
7.78,427.34
7.78,383.63
7.78,334.72
7.78,283.29
7.78,232.33
7.79,184.57
7.79,141.97
7.79,105.48
7.79,75.01
7.79,49.72
7.79,28.39
7.79,9.77
7.79,-7.10
7.79,-22.82
7.79,-37.60
7.79,-51.40
7.80,-64.03
7.80,-75.31
7.80,-85.10
7.80,-93.40
7.80,-100.27
7.80,-105.89
7.80,-110.44
7.80,-114.13
7.80,-117.16
7.80,-119.65
7.81,-121.63
7.81,-123.07
7.81,-123.91
7.81,-124.09
7.81,-123.65
7.81,-122.68
7.81,-121.38
7.81,-119.93
7.81,-118.56
7.82,-117.38
7.82,-116.47
7.82,-115.81
7.82,-115.33
7.82,-114.93
7.82,-114.54
7.82,-114.10
7.82,-113.58
7.82,-112.97
7.82,-112.29
7.83,-111.51
7.83,-110.58
7.83,-109.44
7.83,-108.01
7.83,-106.21
7.83,-104.06
7.83,-101.62
7.83,-99.03
7.83,-96.46
7.83,-94.07
7.83,-91.95
7.84,-90.12
7.84,-88.53
7.84,-87.06
7.84,-85.57
7.84,-83.96
7.84,-82.12
7.84,-80.02
7.84,-77.66
7.84,-75.10
7.84,-72.37
7.85,-69.52
7.85,-66.57
7.85,-63.53
7.85,-60.42
7.85,-57.27
7.85,-54.16
7.85,-51.19
7.85,-48.47
7.85,-46.09
7.86,-44.10
7.86,-42.47
7.86,-41.18
7.86,-40.14
7.86,-39.25
7.86,-38.41
7.86,-37.51
7.86,-36.41
7.86,-35.02
7.86,-33.24
7.87,-31.01
7.87,-28.36
7.87,-25.37
7.87,-22.19
7.87,-19.00
7.87,-15.96
7.87,-13.17
7.87,-10.59
7.87,-8.14
7.87,-5.65
7.88,-3.02
7.88,-0.21
7.88,2.74
7.88,5.68
7.88,8.50
7.88,11.12
7.88,13.56
7.88,15.88
7.88,18.18
7.88,20.53
7.88,22.94
7.89,25.35
7.89,27.71
7.89,30.01
7.89,32.29
7.89,34.66
7.89,37.27
7.89,40.28
7.89,43.77
7.89,47.76
7.89,52.15
7.90,56.79
7.90,61.47
7.90,66.01
7.90,70.31
7.90,74.33
7.90,78.15
7.90,81.86
7.90,85.61
7.90,89.52
7.91,93.71
7.91,98.23
7.91,103.09
7.91,108.24
7.91,113.59
7.91,118.99
7.91,124.28
7.91,129.30
7.91,133.94
7.91,138.17
7.92,142.02
7.92,145.55
7.92,148.85
7.92,151.97
7.92,154.92
7.92,157.67
7.92,160.18
7.92,162.42
7.92,164.44
7.92,166.29
7.92,168.07
7.93,169.80
7.93,171.49
7.93,173.06
7.93,174.40
7.93,175.39
7.93,175.92
7.93,175.96
7.93,175.52
7.93,174.67
7.93,173.50
7.94,172.12
7.94,170.61
7.94,169.03
7.94,167.42
7.94,165.77
7.94,164.05
7.94,162.21
7.94,160.22
7.94,158.10
7.95,155.87
7.95,153.60
7.95,151.30
7.95,148.96
7.95,146.53
7.95,143.89
7.95,140.92
7.95,137.52
7.95,133.63
7.95,129.24
7.96,124.40
7.96,119.21
7.96,113.80
7.96,108.30
7.96,102.83
7.96,97.49
7.96,92.35
7.96,87.42
7.96,82.69
7.96,78.09
7.96,73.51
7.97,68.78
7.97,63.78
7.97,58.44
7.97,52.78
7.97,46.92
7.97,41.07
7.97,35.43
7.97,30.18
7.97,25.45
7.97,21.25
7.98,17.53
7.98,14.17
7.98,11.04
7.98,8.00
7.98,4.95
7.98,1.81
7.98,-1.45
7.98,-4.85
7.98,-8.36
7.99,-11.96
7.99,-15.60
7.99,-19.23
7.99,-22.78
7.99,-26.20
7.99,-29.40
7.99,-32.34
7.99,-34.98
7.99,-37.33
7.99,-39.46
8.00,-41.42
8.00,-43.27
8.00,-45.06
8.00,-46.83
8.00,-48.62
8.00,-50.50
8.00,-52.52
8.00,-54.73
8.00,-57.15
8.00,-59.71
8.01,-62.31
8.01,-64.75
8.01,-66.85
8.01,-68.46
8.01,-69.48
8.01,-69.96
8.01,-70.00
8.01,-69.78
8.01,-69.43
8.01,-69.01
8.02,-68.53
8.02,-67.91
8.02,-67.08
8.02,-66.01
8.02,-64.76
8.02,-63.45
8.02,-62.26
8.02,-61.40
8.02,-61.00
8.02,-61.13
8.03,-61.77
8.03,-62.81
8.03,-64.07
8.03,-65.33
8.03,-66.39
8.03,-67.09
8.03,-67.34
8.03,-67.15
8.03,-66.59
8.03,-65.78
8.04,-64.91
8.04,-64.14
8.04,-63.57
8.04,-63.24
8.04,-63.09
8.04,-62.99
8.04,-62.82
8.04,-62.48
8.04,-61.91
8.04,-61.13
8.04,-60.20
8.05,-59.17
8.05,-58.14
8.05,-57.17
8.05,-56.35
8.05,-55.74
8.05,-55.39
8.05,-55.30
8.05,-55.45
8.05,-55.76
8.05,-56.13
8.06,-56.48
8.06,-56.71
8.06,-56.82
8.06,-56.81
8.06,-56.75
8.06,-56.66
8.06,-56.60
8.06,-56.56
8.06,-56.57
8.06,-56.61
8.07,-56.69
8.07,-56.80
8.07,-56.92
8.07,-57.02
8.07,-57.05
8.07,-56.96
8.07,-56.67
8.07,-56.11
8.07,-55.23
8.07,-53.99
8.08,-52.39
8.08,-50.46
8.08,-48.26
8.08,-45.88
8.08,-43.39
8.08,-40.85
8.08,-38.29
8.08,-35.74
8.08,-33.23
8.09,-30.81
8.09,-28.57
8.09,-26.57
8.09,-24.87
8.09,-23.47
8.09,-22.33
8.09,-21.36
8.09,-20.47
8.09,-19.59
8.09,-18.71
8.10,-17.86
8.10,-17.12
8.10,-16.53
8.10,-16.13
8.10,-15.83
8.10,-15.49
8.10,-14.92
8.10,-13.94
8.10,-12.37
8.10,-10.12
8.11,-7.14
8.11,-3.47
8.11,0.81
8.11,5.55
8.11,10.55
8.11,15.56
8.11,20.28
8.11,24.48
8.11,27.96
8.11,30.64
8.12,32.54
8.12,33.81
8.12,34.63
8.12,35.19
8.12,35.63
8.12,35.98
8.12,36.24
8.12,36.34
8.12,36.24
8.12,35.96
8.12,35.56
8.13,35.13
8.13,34.77
8.13,34.51
8.13,34.35
8.13,34.19
8.13,33.94
8.13,33.42
8.13,32.50
8.13,31.06
8.13,29.07
8.14,26.59
8.14,23.79
8.14,20.87
8.14,18.04
8.14,15.42
8.14,13.05
8.14,10.85
8.14,8.69
8.14,6.42
8.14,3.91
8.15,1.14
8.15,-1.89
8.15,-5.12
8.15,-8.51
8.15,-12.04
8.15,-15.75
8.15,-19.67
8.15,-23.85
8.15,-28.28
8.15,-32.91
8.16,-37.62
8.16,-42.27
8.16,-46.70
8.16,-50.80
8.16,-54.51
8.16,-57.87
8.16,-60.96
8.16,-63.85
8.16,-66.62
8.16,-69.30
8.17,-71.89
8.17,-74.35
8.17,-76.63
8.17,-78.68
8.17,-80.44
8.17,-81.85
8.17,-82.86
8.17,-83.45
8.17,-83.62
8.18,-83.46
8.18,-83.06
8.18,-82.59
8.18,-82.19
8.18,-81.96
8.18,-81.97
8.18,-82.22
8.18,-82.67
8.18,-83.23
8.18,-83.77
8.19,-84.21
8.19,-84.49
8.19,-84.58
8.19,-84.50
8.19,-84.28
8.19,-83.91
8.19,-83.36
8.19,-82.56
8.19,-81.43
8.19,-79.90
8.20,-77.98
8.20,-75.72
8.20,-73.26
8.20,-70.76
8.20,-68.40
8.20,-66.32
8.20,-64.63
8.20,-63.38
8.20,-62.61
8.20,-62.37
8.21,-62.70
8.21,-63.69
8.21,-65.41
8.21,-67.96
8.21,-71.40
8.21,-75.76
8.21,-81.02
8.21,-87.05
8.21,-93.62
8.21,-100.42
8.21,-107.08
8.22,-113.26
8.22,-118.71
8.22,-123.31
8.22,-127.08
8.22,-130.11
8.22,-132.46
8.22,-134.09
8.22,-134.78
8.22,-134.16
8.22,-131.84
8.23,-127.48
8.23,-120.90
8.23,-112.10
8.23,-101.27
8.23,-88.67
8.23,-74.56
8.23,-59.05
8.23,-42.05
8.23,-23.28
8.23,-2.32
8.24,21.19
8.24,47.41
8.24,76.23
8.24,107.18
8.24,139.64
8.24,172.95
8.24,206.66
8.24,240.55
8.24,274.71
8.24,309.31
8.25,344.39
8.25,379.65
8.25,414.22
8.25,446.80
8.25,475.80
8.25,499.76
8.25,517.60
8.25,528.70
8.25,532.69
8.26,529.16
8.26,517.50
8.26,496.97
8.26,467.09
8.26,428.08
8.26,381.20
8.26,328.86
8.26,274.32
8.26,221.18
8.26,172.69
8.27,131.12
8.27,97.40
8.27,71.13
8.27,50.86
8.27,34.67
8.27,20.64
8.27,7.27
8.27,-6.27
8.27,-20.20
8.27,-34.27
8.28,-48.03
8.28,-61.02
8.28,-72.99
8.28,-83.85
8.28,-93.64
8.28,-102.41
8.28,-110.14
8.28,-116.76
8.28,-122.16
8.28,-126.29
8.29,-129.22
8.29,-131.13
8.29,-132.24
8.29,-132.76
8.29,-132.82
8.29,-132.48
8.29,-131.74
8.29,-130.57
8.29,-129.02
8.29,-127.16
8.29,-125.17
8.30,-123.24
8.30,-121.60
8.30,-120.40
8.30,-119.71
8.30,-119.49
8.30,-119.62
8.30,-119.92
8.30,-120.21
8.30,-120.29
8.30,-119.97
8.31,-119.09
8.31,-117.53
8.31,-115.23
8.31,-112.24
8.31,-108.69
8.31,-104.76
8.31,-100.71
8.31,-96.77
8.31,-93.13
8.31,-89.92
8.32,-87.19
8.32,-84.92
8.32,-83.03
8.32,-81.39
8.32,-79.85
8.32,-78.23
8.32,-76.38
8.32,-74.23
8.32,-71.75
8.32,-69.04
8.33,-66.25
8.33,-63.60
8.33,-61.26
8.33,-59.38
8.33,-58.00
8.33,-57.09
8.33,-56.52
8.33,-56.13
8.33,-55.77
8.34,-55.29
8.34,-54.62
8.34,-53.71
8.34,-52.54
8.34,-51.06
8.34,-49.20
8.34,-46.88
8.34,-44.04
8.34,-40.67
8.34,-36.87
8.35,-32.84
8.35,-28.85
8.35,-25.15
8.35,-21.91
8.35,-19.19
8.35,-16.94
8.35,-15.02
8.35,-13.25
8.35,-11.44
8.35,-9.43
8.36,-7.11
8.36,-4.45
8.36,-1.45
8.36,1.86
8.36,5.38
8.36,9.05
8.36,12.76
8.36,16.43
8.36,19.96
8.36,23.26
8.37,26.24
8.37,28.86
8.37,31.12
8.37,33.03
8.37,34.65
8.37,36.05
8.37,37.35
8.37,38.70
8.37,40.27
8.37,42.23
8.38,44.68
8.38,47.66
8.38,51.14
8.38,55.02
8.38,59.19
8.38,63.50
8.38,67.81
8.38,72.02
8.38,76.05
8.38,79.88
8.38,83.57
8.39,87.20
8.39,90.89
8.39,94.72
8.39,98.72
8.39,102.90
8.39,107.16
8.39,111.42
8.39,115.58
8.39,119.58
8.39,123.38
8.40,126.97
8.40,130.36
8.40,133.56
8.40,136.59
8.40,139.48
8.40,142.25
8.40,144.90
8.40,147.42
8.40,149.77
8.40,151.90
8.41,153.77
8.41,155.35
8.41,156.64
8.41,157.63
8.41,158.35
8.41,158.79
8.41,158.95
8.41,158.82
8.41,158.44
8.41,157.82
8.42,157.01
8.42,156.00
8.42,154.80
8.42,153.38
8.42,151.74
8.42,149.90
8.42,147.91
8.42,145.86
8.42,143.84
8.43,141.91
8.43,140.08
8.43,138.26
8.43,136.31
8.43,134.06
8.43,131.37
8.43,128.19
8.43,124.54
8.43,120.57
8.43,116.41
8.44,112.19
8.44,107.94
8.44,103.63
8.44,99.21
8.44,94.62
8.44,89.86
8.44,84.99
8.44,80.09
8.44,75.27
8.44,70.60
8.45,66.11
8.45,61.79
8.45,57.59
8.45,53.38
8.45,49.04
8.45,44.46
8.45,39.57
8.45,34.41
8.45,29.10
8.45,23.83
8.46,18.80
8.46,14.15
8.46,9.96
8.46,6.21
8.46,2.79
8.46,-0.42
8.46,-3.52
8.46,-6.56
8.46,-9.55
8.46,-12.44
8.46,-15.22
8.47,-17.88
8.47,-20.46
8.47,-23.01
8.47,-25.60
8.47,-28.28
8.47,-31.06
8.47,-33.92
8.47,-36.81
8.47,-39.61
8.47,-42.22
8.48,-44.53
8.48,-46.49
8.48,-48.07
8.48,-49.31
8.48,-50.25
8.48,-50.96
8.48,-51.46
8.48,-51.82
8.48,-52.08
8.48,-52.32
8.49,-52.63
8.49,-53.09
8.49,-53.75
8.49,-54.61
8.49,-55.62
8.49,-56.69
8.49,-57.75
8.49,-58.70
8.49,-59.49
8.49,-60.12
8.50,-60.62
8.50,-61.02
8.50,-61.38
8.50,-61.76
8.50,-62.22
8.50,-62.82
8.50,-63.62
8.50,-64.62
8.50,-65.79
8.51,-67.05
8.51,-68.27
8.51,-69.30
8.51,-70.03
8.51,-70.45
8.51,-70.59
8.51,-70.52
8.51,-70.32
8.51,-69.98
8.51,-69.45
8.52,-68.66
8.52,-67.57
8.52,-66.19
8.52,-64.65
8.52,-63.13
8.52,-61.78
8.52,-60.73
8.52,-60.00
8.52,-59.55
8.52,-59.27
8.53,-59.05
8.53,-58.83
8.53,-58.61
8.53,-58.43
8.53,-58.35
8.53,-58.39
8.53,-58.55
8.53,-58.76
8.53,-58.96
8.53,-59.09
8.54,-59.15
8.54,-59.18
8.54,-59.22
8.54,-59.33
8.54,-59.50
8.54,-59.73
8.54,-59.99
8.54,-60.20
8.54,-60.28
8.54,-60.15
8.54,-59.74
8.55,-58.98
8.55,-57.82
8.55,-56.26
8.55,-54.33
8.55,-52.09
8.55,-49.71
8.55,-47.36
8.55,-45.23
8.55,-43.43
8.55,-41.98
8.56,-40.78
8.56,-39.66
8.56,-38.45
8.56,-37.06
8.56,-35.47
8.56,-33.75
8.56,-32.00
8.56,-30.32
8.56,-28.77
8.56,-27.36
8.57,-26.10
8.57,-25.00
8.57,-24.13
8.57,-23.58
8.57,-23.43
8.57,-23.70
8.57,-24.27
8.57,-24.90
8.57,-25.28
8.57,-25.08
8.58,-24.03
8.58,-22.00
8.58,-18.99
8.58,-15.12
8.58,-10.60
8.58,-5.67
8.58,-0.58
8.58,4.44
8.58,9.21
8.59,13.59
8.59,17.48
8.59,20.86
8.59,23.68
8.59,25.94
8.59,27.62
8.59,28.75
8.59,29.35
8.59,29.50
8.59,29.33
8.60,28.95
8.60,28.50
8.60,28.06
8.60,27.70
8.60,27.41
8.60,27.13
8.60,26.80
8.60,26.32
8.60,25.66
8.60,24.83
8.61,23.90
8.61,22.94
8.61,21.99
8.61,21.06
8.61,20.09
8.61,18.98
8.61,17.59
8.61,15.78
8.61,13.48
8.61,10.64
8.62,7.33
8.62,3.66
8.62,-0.18
8.62,-4.01
8.62,-7.68
8.62,-11.09
8.62,-14.22
8.62,-17.11
8.62,-19.87
8.62,-22.67
8.62,-25.65
8.63,-28.97
8.63,-32.72
8.63,-36.88
8.63,-41.38
8.63,-46.03
8.63,-50.62
8.63,-54.94
8.63,-58.86
8.63,-62.33
8.63,-65.41
8.64,-68.26
8.64,-71.05
8.64,-73.94
8.64,-77.04
8.64,-80.33
8.64,-83.70
8.64,-86.97
8.64,-89.96
8.64,-92.49
8.64,-94.49
8.65,-95.96
8.65,-96.94
8.65,-97.55
8.65,-97.87
8.65,-98.00
8.65,-98.01
8.65,-97.96
8.65,-97.92
8.65,-97.91
8.65,-97.92
8.66,-97.92
8.66,-97.82
8.66,-97.58
8.66,-97.19
8.66,-96.68
8.66,-96.13
8.66,-95.56
8.66,-94.96
8.66,-94.24
8.66,-93.28
8.67,-92.01
8.67,-90.43
8.67,-88.62
8.67,-86.77
8.67,-85.09
8.67,-83.76
8.67,-82.92
8.67,-82.56
8.67,-82.61
8.68,-82.93
8.68,-83.37
8.68,-83.75
8.68,-83.97
8.68,-83.99
8.68,-83.88
8.68,-83.81
8.68,-84.05
8.68,-84.94
8.68,-86.80
8.69,-89.85
8.69,-94.14
8.69,-99.50
8.69,-105.57
8.69,-111.86
8.69,-117.86
8.69,-123.18
8.69,-127.61
8.69,-131.14
8.69,-133.88
8.70,-135.96
8.70,-137.41
8.70,-138.10
8.70,-137.71
8.70,-135.88
8.70,-132.25
8.70,-126.58
8.70,-118.84
8.70,-109.16
8.70,-97.77
8.71,-84.92
8.71,-70.73
8.71,-55.12
8.71,-37.81
8.71,-18.37
8.71,3.54
8.71,28.11
8.71,55.21
8.71,84.37
8.71,114.95
8.71,146.26
8.72,177.81
8.72,209.47
8.72,241.42
8.72,274.13
8.72,308.04
8.72,343.29
8.72,379.43
8.72,415.29
8.72,449.09
8.72,478.73
8.73,502.21
8.73,517.99
8.73,525.07
8.73,522.94
8.73,511.37
8.73,490.33
8.73,460.07
8.73,421.31
8.73,375.48
8.73,324.77
8.74,272.06
8.74,220.54
8.74,173.16
8.74,132.10
8.74,98.38
8.74,71.83
8.74,51.23
8.74,34.82
8.74,20.75
8.74,7.51
8.75,-5.85
8.75,-19.67
8.75,-33.82
8.75,-47.92
8.75,-61.54
8.75,-74.43
8.75,-86.53
8.75,-97.91
8.75,-108.70
8.76,-118.88
8.76,-128.28
8.76,-136.57
8.76,-143.45
8.76,-148.72
8.76,-152.42
8.76,-154.79
8.76,-156.18
8.76,-156.88
8.76,-157.08
8.77,-156.81
8.77,-155.99
8.77,-154.52
