tiempo,variable_filtrada
34.50,-37.33
34.51,-36.85
34.51,-36.58
34.51,-36.48
34.51,-36.45
34.51,-36.40
34.51,-36.28
34.51,-36.15
34.51,-36.06
34.51,-36.07
34.51,-36.13
34.52,-36.14
34.52,-35.97
34.52,-35.53
34.52,-34.84
34.52,-34.01
34.52,-33.23
34.52,-32.63
34.52,-32.27
34.52,-32.06
34.52,-31.86
34.52,-31.51
34.53,-30.92
34.53,-30.14
34.53,-29.29
34.53,-28.52
34.53,-27.91
34.53,-27.45
34.53,-27.04
34.53,-26.55
34.53,-25.97
34.53,-25.44
34.54,-25.23
34.54,-25.71
34.54,-27.17
34.54,-29.70
34.54,-33.13
34.54,-37.01
34.54,-40.76
34.54,-43.75
34.54,-45.54
34.55,-45.86
34.55,-44.72
34.55,-42.26
34.55,-38.72
34.55,-34.28
34.55,-29.02
34.55,-22.84
34.55,-15.52
34.55,-6.81
34.55,3.53
34.55,15.60
34.56,29.36
34.56,44.70
34.56,61.50
34.56,79.75
34.56,99.55
34.56,121.12
34.56,144.69
34.56,170.42
34.56,198.22
34.56,227.80
34.57,258.62
34.57,290.02
34.57,321.30
34.57,351.81
34.57,381.01
34.57,408.42
34.57,433.60
34.57,456.11
34.57,475.49
34.58,491.40
34.58,503.60
34.58,511.88
34.58,515.90
34.58,514.97
34.58,507.96
34.58,493.54
34.58,470.63
34.58,438.86
34.58,398.98
34.59,352.81
34.59,303.04
34.59,252.67
34.59,204.54
34.59,160.79
34.59,122.67
34.59,90.47
34.59,63.66
34.59,41.22
34.59,21.96
34.59,4.83
34.60,-10.87
34.60,-25.40
34.60,-38.69
34.60,-50.48
34.60,-60.46
34.60,-68.46
34.60,-74.47
34.60,-78.67
34.60,-81.35
34.60,-82.85
34.61,-83.53
34.61,-83.66
34.61,-83.51
34.61,-83.29
34.61,-83.14
34.61,-83.20
34.61,-83.51
34.61,-84.02
34.61,-84.64
34.62,-85.22
34.62,-85.62
34.62,-85.79
34.62,-85.72
34.62,-85.52
34.62,-85.33
34.62,-85.25
34.62,-85.33
34.62,-85.52
34.62,-85.70
34.62,-85.72
34.63,-85.47
34.63,-84.96
34.63,-84.25
34.63,-83.43
34.63,-82.61
34.63,-81.80
34.63,-80.96
34.63,-80.02
34.63,-78.93
34.63,-77.70
34.64,-76.37
34.64,-75.06
34.64,-73.81
34.64,-72.66
34.64,-71.53
34.64,-70.36
34.64,-69.07
34.64,-67.69
34.64,-66.26
34.65,-64.90
34.65,-63.68
34.65,-62.63
34.65,-61.72
34.65,-60.82
34.65,-59.83
34.65,-58.64
34.65,-57.26
34.65,-55.75
34.65,-54.24
34.66,-52.87
34.66,-51.72
34.66,-50.79
34.66,-50.01
34.66,-49.27
34.66,-48.48
34.66,-47.58
34.66,-46.51
34.66,-45.25
34.66,-43.74
34.66,-41.93
34.67,-39.81
34.67,-37.45
34.67,-34.98
34.67,-32.61
34.67,-30.57
34.67,-29.01
34.67,-27.97
34.67,-27.38
34.67,-27.09
34.67,-26.95
34.68,-26.86
34.68,-26.78
34.68,-26.72
34.68,-26.68
34.68,-26.66
34.68,-26.58
34.68,-26.31
34.68,-25.75
34.68,-24.87
34.69,-23.70
34.69,-22.36
34.69,-21.00
34.69,-19.74
34.69,-18.64
34.69,-17.66
34.69,-16.74
34.69,-15.81
34.69,-14.83
34.69,-13.81
34.70,-12.76
34.70,-11.68
34.70,-10.51
34.70,-9.17
34.70,-7.54
34.70,-5.54
34.70,-3.17
34.70,-0.52
34.70,2.22
34.70,4.83
34.70,7.13
34.71,9.06
34.71,10.65
34.71,12.00
34.71,13.26
34.71,14.50
34.71,15.79
34.71,17.12
34.71,18.49
34.71,19.90
34.72,21.43
34.72,23.13
34.72,25.02
34.72,27.04
34.72,29.08
34.72,30.99
34.72,32.64
34.72,33.99
34.72,35.11
34.72,36.18
34.73,37.36
34.73,38.79
34.73,40.51
34.73,42.43
34.73,44.45
34.73,46.46
34.73,48.45
34.73,50.47
34.73,52.61
34.73,54.93
34.73,57.43
34.74,60.00
34.74,62.52
34.74,64.87
34.74,67.02
34.74,69.00
34.74,70.90
34.74,72.78
34.74,74.66
34.74,76.50
34.74,78.23
34.75,79.84
34.75,81.35
34.75,82.87
34.75,84.53
34.75,86.45
34.75,88.71
34.75,91.27
34.75,94.03
34.75,96.85
34.76,99.58
34.76,102.19
34.76,104.68
34.76,107.11
34.76,109.53
34.76,111.95
34.76,114.27
34.76,116.41
34.76,118.25
34.76,119.74
34.77,120.92
34.77,121.83
34.77,122.56
34.77,123.17
34.77,123.69
34.77,124.10
34.77,124.45
34.77,124.78
34.77,125.17
34.77,125.68
34.77,126.31
34.78,126.95
34.78,127.39
34.78,127.42
34.78,126.89
34.78,125.77
34.78,124.23
34.78,122.54
34.78,120.97
34.78,119.68
34.78,118.70
34.79,117.87
34.79,116.96
34.79,115.75
34.79,114.08
34.79,111.94
34.79,109.43
34.79,106.68
34.79,103.81
34.79,100.90
34.80,97.96
34.80,94.99
34.80,91.97
34.80,88.90
34.80,85.78
34.80,82.61
34.80,79.31
34.80,75.79
34.80,71.92
34.80,67.59
34.80,62.75
34.81,57.46
34.81,51.83
34.81,45.99
34.81,40.03
34.81,33.99
34.81,27.84
34.81,21.53
34.81,15.05
34.81,8.45
34.81,1.82
34.82,-4.73
34.82,-11.12
34.82,-17.36
34.82,-23.50
34.82,-29.60
34.82,-35.69
34.82,-41.74
34.82,-47.69
34.82,-53.43
34.83,-58.90
34.83,-64.10
34.83,-69.05
34.83,-73.83
34.83,-78.47
34.83,-82.98
34.83,-87.31
34.83,-91.39
34.83,-95.16
34.83,-98.61
34.84,-101.78
34.84,-104.77
34.84,-107.68
34.84,-110.60
34.84,-113.56
34.84,-116.53
34.84,-119.44
34.84,-122.20
34.84,-124.76
34.84,-127.14
34.84,-129.38
34.85,-131.52
34.85,-133.55
34.85,-135.44
34.85,-137.07
34.85,-138.37
34.85,-139.29
34.85,-139.86
34.85,-140.17
34.85,-140.35
34.85,-140.52
34.86,-140.69
34.86,-140.80
34.86,-140.72
34.86,-140.37
34.86,-139.71
34.86,-138.79
34.86,-137.77
34.86,-136.79
34.86,-136.01
34.87,-135.47
34.87,-135.16
34.87,-134.95
34.87,-134.73
34.87,-134.42
34.87,-134.00
34.87,-133.54
34.87,-133.13
34.87,-132.83
34.87,-132.62
34.88,-132.41
34.88,-132.12
34.88,-131.69
34.88,-131.11
34.88,-130.41
34.88,-129.60
34.88,-128.68
34.88,-127.58
34.88,-126.23
34.88,-124.63
34.88,-122.80
34.89,-120.88
34.89,-119.00
34.89,-117.29
34.89,-115.79
34.89,-114.48
34.89,-113.27
34.89,-112.07
34.89,-110.82
34.89,-109.55
34.90,-108.28
34.90,-107.03
34.90,-105.80
34.90,-104.53
34.90,-103.11
34.90,-101.51
34.90,-99.72
34.90,-97.84
34.90,-95.97
34.90,-94.27
34.91,-92.77
34.91,-91.44
34.91,-90.16
34.91,-88.78
34.91,-87.19
34.91,-85.38
34.91,-83.45
34.91,-81.53
34.91,-79.75
34.91,-78.19
34.91,-76.85
34.92,-75.65
34.92,-74.48
34.92,-73.26
34.92,-71.95
34.92,-70.57
34.92,-69.15
34.92,-67.74
34.92,-66.33
34.92,-64.88
34.92,-63.33
34.93,-61.65
34.93,-59.86
34.93,-58.06
34.93,-56.34
34.93,-54.78
34.93,-53.40
34.93,-52.13
34.93,-50.87
34.93,-49.54
34.94,-48.08
34.94,-46.56
34.94,-45.09
34.94,-43.79
34.94,-42.74
34.94,-41.93
34.94,-41.27
34.94,-40.66
34.94,-40.01
34.94,-39.29
34.95,-38.54
34.95,-37.82
34.95,-37.18
34.95,-36.60
34.95,-36.00
34.95,-35.28
34.95,-34.39
34.95,-33.34
34.95,-32.22
34.95,-31.18
34.95,-30.33
34.96,-29.73
34.96,-29.36
34.96,-29.07
34.96,-28.73
34.96,-28.22
34.96,-27.55
34.96,-26.80
34.96,-26.11
34.96,-25.61
34.97,-25.36
34.97,-25.32
34.97,-25.37
34.97,-25.40
34.97,-25.31
34.97,-25.10
34.97,-24.85
34.97,-24.66
34.97,-24.64
34.97,-24.83
34.98,-25.23
34.98,-25.79
34.98,-26.43
34.98,-27.09
34.98,-27.70
34.98,-28.17
34.98,-28.41
34.98,-28.32
34.98,-27.83
34.98,-26.94
34.98,-25.71
34.99,-24.25
34.99,-22.73
34.99,-21.30
34.99,-20.07
34.99,-19.10
34.99,-18.40
34.99,-17.94
34.99,-17.73
34.99,-17.75
34.99,-18.00
35.00,-18.44
35.00,-18.99
35.00,-19.58
35.00,-20.07
35.00,-20.38
35.00,-20.46
35.00,-20.31
35.00,-20.01
35.00,-19.65
35.01,-19.31
35.01,-18.99
35.01,-18.67
35.01,-18.27
35.01,-17.69
35.01,-16.90
35.01,-15.95
35.01,-14.91
35.01,-13.88
35.01,-12.94
35.02,-12.13
35.02,-11.44
35.02,-10.92
35.02,-10.60
35.02,-10.58
35.02,-10.89
35.02,-11.56
35.02,-12.46
35.02,-13.44
35.02,-14.26
35.02,-14.76
35.03,-14.83
35.03,-14.53
35.03,-14.00
35.03,-13.44
35.03,-13.00
35.03,-12.75
35.03,-12.64
35.03,-12.57
35.03,-12.41
35.03,-12.11
35.04,-11.67
35.04,-11.15
35.04,-10.63
35.04,-10.16
35.04,-9.70
35.04,-9.21
35.04,-8.64
35.04,-8.01
35.04,-7.38
35.05,-6.84
35.05,-6.48
35.05,-6.32
35.05,-6.32
35.05,-6.37
35.05,-6.37
35.05,-6.28
35.05,-6.10
35.05,-5.93
35.05,-5.88
35.05,-6.03
35.06,-6.39
35.06,-6.87
35.06,-7.34
35.06,-7.66
35.06,-7.79
35.06,-7.74
35.06,-7.64
35.06,-7.62
35.06,-7.76
35.06,-8.11
35.07,-8.60
35.07,-9.17
35.07,-9.72
35.07,-10.21
35.07,-10.60
35.07,-10.87
35.07,-10.99
35.07,-10.92
35.07,-10.62
35.08,-10.07
35.08,-9.33
35.08,-8.51
35.08,-7.79
35.08,-7.31
35.08,-7.13
35.08,-7.20
35.08,-7.37
35.08,-7.46
35.08,-7.33
35.09,-6.92
35.09,-6.34
35.09,-5.73
35.09,-5.28
35.09,-5.08
35.09,-5.12
35.09,-5.29
35.09,-5.45
35.09,-5.48
35.09,-5.35
35.09,-5.10
35.10,-4.83
35.10,-4.60
35.10,-4.42
35.10,-4.28
35.10,-4.09
35.10,-3.81
35.10,-3.40
35.10,-2.91
35.10,-2.43
35.10,-2.04
35.11,-1.78
35.11,-1.64
35.11,-1.57
35.11,-1.49
35.11,-1.35
35.11,-1.11
35.11,-0.78
35.11,-0.33
35.11,0.29
35.12,1.16
35.12,2.34
35.12,3.89
35.12,5.74
35.12,7.77
35.12,9.81
35.12,11.70
35.12,13.36
35.12,14.80
35.12,16.14
35.12,17.53
35.13,19.13
35.13,21.03
35.13,23.23
35.13,25.66
35.13,28.19
35.13,30.66
35.13,32.91
35.13,34.75
35.13,36.00
35.13,36.48
35.14,36.09
35.14,34.79
35.14,32.72
35.14,30.16
35.14,27.52
35.14,25.31
35.14,23.99
35.14,23.94
35.14,25.32
35.15,28.10
35.15,32.06
35.15,36.87
35.15,42.11
35.15,47.35
35.15,52.23
35.15,56.42
35.15,59.70
35.15,61.96
35.15,63.20
35.16,63.58
35.16,63.36
35.16,62.85
35.16,62.33
35.16,61.97
35.16,61.74
35.16,61.46
35.16,60.86
35.16,59.76
35.16,58.11
35.16,56.08
35.17,54.01
35.17,52.26
35.17,51.11
35.17,50.65
35.17,50.79
35.17,51.25
35.17,51.74
35.17,51.97
35.17,51.75
35.17,51.00
35.18,49.71
35.18,47.88
35.18,45.54
35.18,42.74
35.18,39.59
35.18,36.26
35.18,32.94
35.18,29.80
35.18,26.91
35.19,24.19
35.19,21.44
35.19,18.42
35.19,14.88
35.19,10.73
35.19,6.03
35.19,1.00
35.19,-4.01
35.19,-8.67
35.19,-12.69
35.20,-15.92
35.20,-18.34
35.20,-20.03
35.20,-21.15
35.20,-21.88
35.20,-22.41
35.20,-22.89
35.20,-23.44
35.20,-24.17
35.20,-25.13
35.20,-26.31
35.21,-27.65
35.21,-29.05
35.21,-30.40
35.21,-31.60
35.21,-32.61
35.21,-33.44
35.21,-34.11
35.21,-34.66
35.21,-35.09
35.22,-35.42
35.22,-35.62
35.22,-35.70
35.22,-35.72
35.22,-35.73
35.22,-35.83
35.22,-36.07
35.22,-36.49
35.22,-37.00
35.22,-37.51
35.23,-37.87
35.23,-37.98
35.23,-37.81
35.23,-37.38
35.23,-36.75
35.23,-36.00
35.23,-35.15
35.23,-34.21
35.23,-33.17
35.23,-32.06
35.23,-30.92
35.24,-29.87
35.24,-29.02
35.24,-28.42
35.24,-28.08
35.24,-27.87
35.24,-27.67
35.24,-27.32
35.24,-26.78
35.24,-26.09
35.24,-25.39
35.25,-24.89
35.25,-24.75
35.25,-25.11
35.25,-26.05
35.25,-27.59
35.25,-29.76
35.25,-32.52
35.25,-35.75
35.25,-39.22
35.26,-42.55
35.26,-45.28
35.26,-46.97
35.26,-47.29
35.26,-46.15
35.26,-43.70
35.26,-40.24
35.26,-36.06
35.26,-31.28
35.26,-25.76
35.27,-19.10
35.27,-10.81
35.27,-0.50
35.27,11.94
35.27,26.30
35.27,42.13
35.27,58.93
35.27,76.44
35.27,94.72
35.27,114.17
35.27,135.39
35.28,158.87
35.28,184.85
35.28,213.14
35.28,243.19
35.28,274.23
35.28,305.49
35.28,336.38
35.28,366.49
35.28,395.53
35.28,423.18
35.29,448.90
35.29,471.97
35.29,491.57
35.29,506.98
35.29,517.65
35.29,523.21
35.29,523.26
35.29,517.14
35.29,503.95
35.30,482.78
35.30,453.12
35.30,415.32
35.30,370.76
35.30,321.83
35.30,271.49
35.30,222.76
35.30,178.10
35.30,139.10
35.30,106.24
35.30,79.09
35.31,56.58
35.31,37.44
35.31,20.54
35.31,5.07
35.31,-9.36
35.31,-22.81
35.31,-35.15
35.31,-46.14
35.31,-55.57
35.31,-63.26
35.32,-69.12
35.32,-73.23
35.32,-75.83
35.32,-77.32
35.32,-78.19
35.32,-78.93
35.32,-79.85
35.32,-81.11
35.32,-82.66
35.33,-84.31
35.33,-85.86
35.33,-87.17
35.33,-88.20
35.33,-89.00
35.33,-89.66
35.33,-90.25
35.33,-90.78
35.33,-91.23
35.33,-91.56
35.34,-91.78
35.34,-91.92
35.34,-92.06
35.34,-92.26
35.34,-92.59
35.34,-93.02
35.34,-93.46
35.34,-93.78
35.34,-93.83
35.34,-93.51
35.34,-92.79
35.35,-91.69
35.35,-90.29
35.35,-88.67
35.35,-86.89
35.35,-84.99
35.35,-82.98
35.35,-80.91
35.35,-78.81
35.35,-76.75
35.35,-74.81
35.36,-73.04
35.36,-71.44
35.36,-70.02
35.36,-68.73
35.36,-67.52
35.36,-66.33
35.36,-65.09
35.36,-63.72
35.36,-62.14
35.37,-60.26
35.37,-58.06
35.37,-55.59
35.37,-52.97
35.37,-50.42
35.37,-48.20
35.37,-46.50
35.37,-45.40
35.37,-44.84
35.37,-44.63
35.38,-44.51
35.38,-44.23
35.38,-43.65
35.38,-42.76
35.38,-41.62
35.38,-40.39
35.38,-39.16
35.38,-38.00
35.38,-36.90
35.38,-35.85
35.38,-34.84
35.39,-33.90
35.39,-33.09
35.39,-32.46
35.39,-31.97
35.39,-31.51
35.39,-30.91
35.39,-30.02
35.39,-28.75
35.39,-27.12
35.40,-25.27
35.40,-23.36
35.40,-21.54
35.40,-19.87
35.40,-18.29
35.40,-16.71
35.40,-15.01
35.40,-13.15
35.40,-11.20
35.40,-9.28
35.41,-7.54
35.41,-6.07
35.41,-4.89
35.41,-3.91
35.41,-2.98
35.41,-1.97
35.41,-0.81
35.41,0.50
35.41,1.91
35.41,3.34
35.41,4.74
35.42,6.11
35.42,7.46
35.42,8.79
35.42,10.09
35.42,11.30
35.42,12.38
35.42,13.35
35.42,14.29
35.42,15.34
35.42,16.61
35.43,18.18
35.43,20.02
35.43,22.04
35.43,24.12
35.43,26.19
35.43,28.24
35.43,30.26
35.43,32.26
35.43,34.17
35.44,35.92
35.44,37.41
35.44,38.60
35.44,39.54
35.44,40.36
35.44,41.25
35.44,42.37
35.44,43.81
35.44,45.57
35.44,47.55
35.45,49.62
35.45,51.68
35.45,53.70
35.45,55.71
35.45,57.78
35.45,59.94
35.45,62.17
35.45,64.37
35.45,66.42
35.45,68.19
35.45,69.66
35.46,70.92
35.46,72.15
35.46,73.58
35.46,75.40
35.46,77.66
35.46,80.29
35.46,83.13
35.46,86.00
35.46,88.76
35.47,91.38
35.47,93.89
35.47,96.34
35.47,98.75
35.47,101.05
35.47,103.16
35.47,104.97
35.47,106.43
35.47,107.63
35.47,108.70
35.48,109.86
35.48,111.26
35.48,112.94
35.48,114.85
35.48,116.86
35.48,118.79
35.48,120.55
35.48,122.09
35.48,123.44
35.48,124.68
35.48,125.84
35.49,126.93
35.49,127.89
35.49,128.62
35.49,129.03
35.49,129.10
35.49,128.82
35.49,128.27
35.49,127.50
35.49,126.57
35.49,125.51
35.50,124.37
35.50,123.18
35.50,122.00
35.50,120.89
35.50,119.86
35.50,118.90
35.50,117.89
35.50,116.67
35.50,115.08
35.51,113.00
35.51,110.43
35.51,107.52
35.51,104.43
35.51,101.37
35.51,98.43
35.51,95.58
35.51,92.70
35.51,89.57
35.51,86.01
35.52,81.87
35.52,77.13
35.52,71.84
35.52,66.11
35.52,60.08
35.52,53.87
35.52,47.56
35.52,41.19
35.52,34.82
35.52,28.49
35.52,22.25
35.53,16.13
35.53,10.15
35.53,4.25
35.53,-1.61
35.53,-7.52
35.53,-13.53
35.53,-19.63
35.53,-25.81
35.53,-32.03
35.53,-38.26
35.54,-44.48
35.54,-50.65
35.54,-56.73
35.54,-62.64
35.54,-68.30
35.54,-73.63
35.54,-78.57
35.54,-83.14
35.54,-87.39
35.55,-91.45
35.55,-95.43
35.55,-99.41
35.55,-103.44
35.55,-107.46
35.55,-111.41
35.55,-115.22
35.55,-118.85
35.55,-122.28
35.55,-125.49
35.55,-128.43
35.56,-130.99
35.56,-133.04
35.56,-134.46
35.56,-135.23
35.56,-135.44
35.56,-135.28
35.56,-135.04
35.56,-134.96
35.56,-135.18
35.56,-135.73
35.57,-136.49
35.57,-137.29
35.57,-138.00
35.57,-138.53
35.57,-138.91
35.57,-139.20
35.57,-139.42
35.57,-139.57
35.57,-139.56
35.58,-139.29
35.58,-138.68
35.58,-137.77
35.58,-136.68
35.58,-135.57
35.58,-134.62
35.58,-133.91
35.58,-133.45
35.58,-133.11
35.58,-132.76
35.59,-132.27
35.59,-131.60
35.59,-130.81
35.59,-129.98
35.59,-129.18
35.59,-128.41
35.59,-127.60
35.59,-126.63
35.59,-125.42
35.59,-123.99
35.59,-122.41
35.60,-120.82
35.60,-119.32
35.60,-117.97
35.60,-116.73
35.60,-115.57
35.60,-114.43
35.60,-113.35
35.60,-112.34
35.60,-111.44
35.60,-110.60
35.61,-109.71
35.61,-108.62
35.61,-107.20
35.61,-105.38
35.61,-103.24
35.61,-100.96
35.61,-98.78
35.61,-96.87
35.61,-95.33
35.62,-94.12
35.62,-93.07
35.62,-92.03
35.62,-90.86
35.62,-89.51
35.62,-88.03
35.62,-86.51
35.62,-85.02
35.62,-83.58
35.62,-82.14
35.62,-80.65
35.63,-79.08
35.63,-77.46
35.63,-75.88
35.63,-74.43
35.63,-73.18
35.63,-72.14
35.63,-71.26
35.63,-70.43
35.63,-69.56
35.63,-68.57
35.64,-67.43
35.64,-66.17
35.64,-64.84
35.64,-63.48
35.64,-62.15
35.64,-60.82
35.64,-59.52
35.64,-58.26
35.64,-57.10
35.65,-56.10
35.65,-55.27
35.65,-54.52
35.65,-53.66
35.65,-52.42
35.65,-50.60
35.65,-48.11
35.65,-45.07
35.65,-41.79
35.65,-38.65
35.66,-36.05
35.66,-34.24
35.66,-33.31
35.66,-33.15
35.66,-33.55
35.66,-34.24
35.66,-35.00
35.66,-35.66
35.66,-36.14
35.66,-36.40
35.66,-36.43
35.67,-36.23
35.67,-35.82
35.67,-35.24
35.67,-34.60
35.67,-33.96
35.67,-33.40
35.67,-32.90
35.67,-32.39
35.67,-31.74
35.67,-30.82
35.68,-29.56
35.68,-27.97
35.68,-26.16
35.68,-24.31
35.68,-22.56
35.68,-21.03
35.68,-19.73
35.68,-18.63
35.68,-17.67
35.69,-16.85
35.69,-16.22
35.69,-15.90
35.69,-15.97
35.69,-16.44
35.69,-17.17
35.69,-17.94
35.69,-18.50
35.69,-18.70
35.69,-18.49
35.70,-17.98
35.70,-17.32
35.70,-16.65
35.70,-16.00
35.70,-15.34
35.70,-14.59
35.70,-13.71
35.70,-12.77
35.70,-11.91
35.70,-11.31
35.70,-11.09
35.71,-11.30
35.71,-11.83
35.71,-12.51
35.71,-13.11
35.71,-13.47
35.71,-13.51
35.71,-13.25
35.71,-12.77
35.71,-12.18
35.72,-11.58
35.72,-11.03
35.72,-10.56
35.72,-10.17
35.72,-9.86
35.72,-9.58
35.72,-9.30
35.72,-8.98
35.72,-8.55
35.72,-8.00
35.73,-7.35
35.73,-6.68
35.73,-6.13
35.73,-5.82
35.73,-5.81
35.73,-6.08
35.73,-6.50
35.73,-6.92
35.73,-7.20
35.73,-7.28
35.73,-7.20
35.74,-7.06
35.74,-6.99
35.74,-7.06
35.74,-7.25
35.74,-7.47
35.74,-7.57
35.74,-7.43
35.74,-7.03
35.74,-6.45
35.74,-5.82
35.75,-5.32
35.75,-5.01
35.75,-4.90
35.75,-4.88
35.75,-4.80
35.75,-4.59
35.75,-4.25
35.75,-3.88
35.75,-3.64
35.76,-3.63
35.76,-3.84
35.76,-4.11
35.76,-4.22
35.76,-4.01
35.76,-3.44
35.76,-2.64
35.76,-1.87
35.76,-1.40
35.76,-1.46
35.77,-2.08
35.77,-3.16
35.77,-4.49
35.77,-5.86
35.77,-7.08
35.77,-8.06
35.77,-8.76
35.77,-9.17
35.77,-9.24
35.77,-8.90
35.77,-8.07
35.78,-6.74
35.78,-4.97
35.78,-2.92
35.78,-0.78
35.78,1.29
35.78,3.21
35.78,4.99
35.78,6.70
35.78,8.43
35.78,10.20
35.79,11.99
35.79,13.71
35.79,15.27
35.79,16.61
35.79,17.73
35.79,18.70
35.79,19.58
35.79,20.42
35.79,21.19
35.80,21.83
35.80,22.26
35.80,22.42
35.80,22.32
35.80,22.02
35.80,21.59
35.80,21.12
35.80,20.67
35.80,20.34
35.80,20.25
35.80,20.57
35.81,21.52
35.81,23.30
35.81,26.02
35.81,29.65
35.81,33.97
35.81,38.63
35.81,43.21
35.81,47.34
35.81,50.75
35.81,53.35
35.82,55.15
35.82,56.29
35.82,56.90
35.82,57.12
35.82,57.08
35.82,56.84
35.82,56.49
35.82,56.05
35.82,55.54
35.83,54.91
35.83,54.11
35.83,53.05
35.83,51.73
35.83,50.23
35.83,48.70
35.83,47.39
35.83,46.52
35.83,46.22
35.83,46.43
35.84,46.97
35.84,47.47
35.84,47.59
35.84,47.00
35.84,45.58
35.84,43.37
35.84,40.57
35.84,37.45
35.84,34.29
35.84,31.27
35.84,28.48
35.85,25.90
35.85,23.47
35.85,21.12
35.85,18.76
35.85,16.31
35.85,13.65
35.85,10.62
35.85,7.07
35.85,2.92
35.85,-1.74
35.86,-6.67
35.86,-11.46
35.86,-15.74
35.86,-19.20
35.86,-21.81
35.86,-23.72
35.86,-25.25
35.86,-26.73
35.86,-28.37
35.87,-30.22
35.87,-32.16
35.87,-33.98
35.87,-35.51
35.87,-36.63
35.87,-37.36
35.87,-37.78
35.87,-37.97
35.87,-37.98
35.87,-37.81
35.88,-37.41
35.88,-36.77
35.88,-35.96
35.88,-35.13
35.88,-34.46
35.88,-34.12
35.88,-34.20
35.88,-34.68
35.88,-35.45
35.88,-36.37
35.88,-37.28
35.89,-38.08
35.89,-38.67
35.89,-38.98
35.89,-38.95
35.89,-38.54
35.89,-37.74
35.89,-36.63
35.89,-35.34
35.89,-34.11
35.90,-33.14
35.90,-32.62
35.90,-32.59
35.90,-32.97
35.90,-33.58
35.90,-34.18
35.90,-34.59
35.90,-34.75
35.90,-34.64
35.90,-34.33
35.91,-33.81
35.91,-33.06
35.91,-31.97
35.91,-30.50
35.91,-28.73
35.91,-26.94
35.91,-25.55
35.91,-25.04
35.91,-25.82
35.91,-28.08
35.91,-31.68
35.92,-36.20
35.92,-41.03
35.92,-45.45
35.92,-48.89
35.92,-50.94
35.92,-51.47
35.92,-50.55
35.92,-48.38
35.92,-45.14
35.92,-40.96
35.93,-35.82
35.93,-29.59
35.93,-22.07
35.93,-13.06
35.93,-2.39
35.93,9.97
35.93,23.99
35.93,39.55
35.93,56.58
35.94,75.06
35.94,95.08
35.94,116.77
35.94,140.32
35.94,165.79
35.94,193.11
35.94,222.04
35.94,252.15
35.94,282.96
35.94,313.97
35.95,344.77
35.95,375.03
35.95,404.42
35.95,432.51
35.95,458.64
35.95,481.91
35.95,501.25
35.95,515.57
35.95,523.84
35.95,525.17
35.95,518.87
35.96,504.50
35.96,481.96
35.96,451.64
35.96,414.45
35.96,371.93
35.96,326.11
35.96,279.37
35.96,234.14
35.96,192.56
35.97,156.14
35.97,125.53
35.97,100.53
35.97,80.20
35.97,63.18
35.97,48.06
35.97,33.73
35.97,19.51
35.97,5.27
35.97,-8.78
35.98,-22.22
35.98,-34.68
35.98,-45.92
35.98,-55.88
35.98,-64.59
35.98,-72.12
35.98,-78.49
35.98,-83.67
35.98,-87.69
35.98,-90.64
35.98,-92.76
35.99,-94.39
35.99,-95.86
35.99,-97.37
35.99,-98.92
35.99,-100.28
35.99,-101.09
35.99,-101.05
35.99,-100.04
35.99,-98.19
35.99,-95.88
36.00,-93.57
36.00,-91.69
36.00,-90.48
36.00,-89.94
36.00,-89.86
36.00,-89.93
36.00,-89.80
36.00,-89.26
36.00,-88.20
36.01,-86.65
36.01,-84.71
36.01,-82.55
36.01,-80.34
36.01,-78.23
36.01,-76.39
36.01,-74.93
36.01,-73.90
36.01,-73.33
36.01,-73.14
36.02,-73.18
36.02,-73.26
36.02,-73.16
36.02,-72.75
36.02,-71.94
36.02,-70.76
36.02,-69.29
36.02,-67.62
36.02,-65.84
36.02,-63.96
36.02,-62.03
36.03,-60.06
36.03,-58.13
36.03,-56.33
36.03,-54.76
36.03,-53.46
36.03,-52.42
36.03,-51.58
36.03,-50.83
36.03,-50.09
36.03,-49.30
36.04,-48.45
36.04,-47.56
36.04,-46.63
36.04,-45.62
36.04,-44.48
36.04,-43.11
36.04,-41.44
36.04,-39.45
36.04,-37.19
36.05,-34.77
36.05,-32.33
36.05,-30.00
36.05,-27.87
36.05,-26.00
36.05,-24.43
36.05,-23.17
36.05,-22.24
36.05,-21.59
36.05,-21.13
36.05,-20.71
36.06,-20.12
36.06,-19.19
36.06,-17.80
36.06,-15.94
36.06,-13.76
36.06,-11.47
36.06,-9.29
36.06,-7.39
36.06,-5.84
36.06,-4.58
36.07,-3.53
36.07,-2.59
36.07,-1.72
36.07,-0.93
36.07,-0.24
36.07,0.38
36.07,1.01
36.07,1.79
36.07,2.88
36.08,4.39
36.08,6.32
36.08,8.58
36.08,11.01
36.08,13.39
36.08,15.60
36.08,17.58
36.08,19.34
36.08,20.96
36.08,22.50
36.09,23.99
36.09,25.39
36.09,26.64
36.09,27.66
36.09,28.45
36.09,29.10
36.09,29.76
36.09,30.61
36.09,31.77
36.09,33.27
36.09,35.02
36.10,36.85
36.10,38.63
36.10,40.26
36.10,41.75
36.10,43.17
36.10,44.61
36.10,46.15
36.10,47.78
36.10,49.48
36.10,51.17
36.11,52.81
36.11,54.39
36.11,55.90
36.11,57.38
36.11,58.85
36.11,60.29
36.11,61.69
36.11,63.03
36.11,64.31
36.12,65.59
36.12,66.94
36.12,68.40
36.12,70.01
36.12,71.73
