tiempo,variable_filtrada
23.00,-32.97
23.00,-36.00
23.00,-39.24
23.00,-42.37
23.00,-45.08
23.00,-47.12
23.00,-48.27
23.00,-48.32
23.00,-47.00
23.00,-44.04
23.00,-39.20
23.01,-32.35
23.01,-23.51
23.01,-12.93
23.01,-1.05
23.01,11.59
23.01,24.40
23.01,36.88
23.01,48.72
23.01,59.76
23.02,70.03
23.02,79.66
23.02,88.80
23.02,97.60
23.02,106.07
23.02,114.05
23.02,121.15
23.02,126.79
23.02,130.28
23.02,131.01
23.02,128.65
23.03,123.24
23.03,115.25
23.03,105.45
23.03,94.66
23.03,83.65
23.03,72.96
23.03,62.90
23.03,53.55
23.03,44.81
23.04,36.41
23.04,27.97
23.04,19.01
23.04,9.07
23.04,-2.12
23.04,-14.52
23.04,-27.65
23.04,-40.73
23.04,-52.75
23.04,-62.81
23.05,-70.31
23.05,-75.09
23.05,-77.47
23.05,-78.10
23.05,-77.79
23.05,-77.30
23.05,-77.20
23.05,-77.78
23.05,-79.07
23.05,-80.92
23.05,-83.12
23.06,-85.46
23.06,-87.75
23.06,-89.78
23.06,-91.30
23.06,-92.03
23.06,-91.72
23.06,-90.20
23.06,-87.45
23.06,-83.58
23.07,-78.81
23.07,-73.38
23.07,-67.51
23.07,-61.32
23.07,-54.90
23.07,-48.34
23.07,-41.78
23.07,-35.40
23.07,-29.46
23.07,-24.19
23.07,-19.74
23.08,-16.15
23.08,-13.30
23.08,-10.94
23.08,-8.74
23.08,-6.33
23.08,-3.41
23.08,0.18
23.08,4.42
23.08,9.09
23.09,13.83
23.09,18.21
23.09,21.85
23.09,24.49
23.09,26.11
23.09,26.88
23.09,27.16
23.09,27.36
23.09,27.77
23.09,28.52
23.09,29.47
23.10,30.35
23.10,30.83
23.10,30.66
23.10,29.79
23.10,28.32
23.10,26.49
23.10,24.60
23.10,22.92
23.10,21.65
23.11,20.83
23.11,20.35
23.11,19.99
23.11,19.41
23.11,18.29
23.11,16.44
23.11,13.83
23.11,10.61
23.11,7.02
23.11,3.33
23.11,-0.29
23.12,-3.77
23.12,-7.15
23.12,-10.46
23.12,-13.65
23.12,-16.57
23.12,-18.88
23.12,-20.19
23.12,-20.08
23.12,-18.30
23.12,-14.82
23.13,-9.89
23.13,-3.99
23.13,2.25
23.13,8.21
23.13,13.41
23.13,17.57
23.13,20.68
23.13,22.94
23.13,24.67
23.14,26.20
23.14,27.77
23.14,29.52
23.14,31.47
23.14,33.59
23.14,35.79
23.14,38.04
23.14,40.32
23.14,42.69
23.14,45.27
23.14,48.16
23.15,51.45
23.15,55.09
23.15,58.89
23.15,62.55
23.15,65.78
23.15,68.36
23.15,70.30
23.15,71.81
23.15,73.30
23.16,75.18
23.16,77.76
23.16,81.10
23.16,85.00
23.16,88.99
23.16,92.53
23.16,95.20
23.16,96.84
23.16,97.62
23.16,97.94
23.16,98.25
23.17,98.91
23.17,100.03
23.17,101.46
23.17,102.81
23.17,103.64
23.17,103.60
23.17,102.51
23.17,100.46
23.17,97.71
23.18,94.64
23.18,91.55
23.18,88.63
23.18,85.93
23.18,83.40
23.18,80.96
23.18,78.60
23.18,76.33
23.18,74.17
23.18,72.07
23.18,69.90
23.19,67.43
23.19,64.44
23.19,60.77
23.19,56.42
23.19,51.60
23.19,46.68
23.19,42.13
23.19,38.37
23.19,35.65
23.20,33.94
23.20,32.92
23.20,32.09
23.20,30.87
23.20,28.81
23.20,25.66
23.20,21.51
23.20,16.69
23.20,11.71
23.20,7.10
23.20,3.31
23.21,0.60
23.21,-0.95
23.21,-1.50
23.21,-1.33
23.21,-0.81
23.21,-0.32
23.21,-0.16
23.21,-0.48
23.21,-1.27
23.21,-2.40
23.22,-3.69
23.22,-5.00
23.22,-6.23
23.22,-7.33
23.22,-8.28
23.22,-9.05
23.22,-9.57
23.22,-9.77
23.22,-9.66
23.23,-9.28
23.23,-8.80
23.23,-8.45
23.23,-8.45
23.23,-8.95
23.23,-10.00
23.23,-11.51
23.23,-13.29
23.23,-15.09
23.23,-16.71
23.23,-17.99
23.24,-18.86
23.24,-19.35
23.24,-19.53
23.24,-19.54
23.24,-19.56
23.24,-19.82
23.24,-20.55
23.24,-21.90
23.24,-23.92
23.25,-26.46
23.25,-29.21
23.25,-31.80
23.25,-33.86
23.25,-35.19
23.25,-35.74
23.25,-35.67
23.25,-35.28
23.25,-34.92
23.25,-34.89
23.25,-35.35
23.26,-36.26
23.26,-37.45
23.26,-38.60
23.26,-39.45
23.26,-39.80
23.26,-39.63
23.26,-39.06
23.26,-38.29
23.26,-37.55
23.27,-36.95
23.27,-36.55
23.27,-36.29
23.27,-36.05
23.27,-35.77
23.27,-35.43
23.27,-35.07
23.27,-34.80
23.27,-34.75
23.27,-35.02
23.27,-35.68
23.28,-36.70
23.28,-37.96
23.28,-39.27
23.28,-40.40
23.28,-41.21
23.28,-41.64
23.28,-41.82
23.28,-41.99
23.28,-42.46
23.29,-43.48
23.29,-45.15
23.29,-47.36
23.29,-49.81
23.29,-52.09
23.29,-53.78
23.29,-54.53
23.29,-54.13
23.29,-52.55
23.29,-49.83
23.30,-46.03
23.30,-41.26
23.30,-35.61
23.30,-29.25
23.30,-22.49
23.30,-15.78
23.30,-9.65
23.30,-4.58
23.30,-0.88
23.30,1.41
23.30,2.51
23.31,2.82
23.31,2.71
23.31,2.43
23.31,2.02
23.31,1.36
23.31,0.27
23.31,-1.29
23.31,-3.19
23.31,-5.14
23.32,-6.79
23.32,-7.86
23.32,-8.28
23.32,-8.23
23.32,-8.03
23.32,-8.03
23.32,-8.48
23.32,-9.43
23.32,-10.71
23.32,-12.00
23.32,-12.96
23.33,-13.36
23.33,-13.13
23.33,-12.41
23.33,-11.47
23.33,-10.58
23.33,-9.95
23.33,-9.66
23.33,-9.67
23.33,-9.89
23.34,-10.25
23.34,-10.76
23.34,-11.49
23.34,-12.47
23.34,-13.68
23.34,-14.95
23.34,-15.99
23.34,-16.56
23.34,-16.50
23.34,-15.84
23.34,-14.75
23.35,-13.48
23.35,-12.24
23.35,-11.10
23.35,-10.07
23.35,-9.07
23.35,-8.02
23.35,-6.88
23.35,-5.69
23.35,-4.53
23.36,-3.52
23.36,-2.77
23.36,-2.34
23.36,-2.22
23.36,-2.38
23.36,-2.78
23.36,-3.43
23.36,-4.36
23.36,-5.60
23.36,-7.13
23.36,-8.85
23.37,-10.59
23.37,-12.19
23.37,-13.54
23.37,-14.60
23.37,-15.37
23.37,-15.89
23.37,-16.15
23.37,-16.13
23.37,-15.80
23.38,-15.13
23.38,-14.20
23.38,-13.12
23.38,-12.13
23.38,-11.48
23.38,-11.40
23.38,-12.00
23.38,-13.27
23.38,-15.05
23.38,-17.10
23.39,-19.15
23.39,-21.01
23.39,-22.61
23.39,-24.05
23.39,-25.61
23.39,-27.61
23.39,-30.28
23.39,-33.69
23.39,-37.67
23.39,-41.80
23.39,-45.57
23.40,-48.43
23.40,-49.95
23.40,-49.95
23.40,-48.53
23.40,-46.04
23.40,-43.03
23.40,-40.02
23.40,-37.40
23.40,-35.33
23.41,-33.74
23.41,-32.40
23.41,-31.02
23.41,-29.44
23.41,-27.64
23.41,-25.78
23.41,-24.10
23.41,-22.82
23.41,-22.08
23.41,-21.88
23.41,-22.09
23.42,-22.53
23.42,-22.99
23.42,-23.33
23.42,-23.45
23.42,-23.32
23.42,-22.92
23.42,-22.28
23.42,-21.40
23.42,-20.33
23.43,-19.10
23.43,-17.74
23.43,-16.28
23.43,-14.69
23.43,-12.99
23.43,-11.29
23.43,-9.81
23.43,-8.85
23.43,-8.76
23.43,-9.74
23.43,-11.78
23.44,-14.58
23.44,-17.61
23.44,-20.26
23.44,-21.98
23.44,-22.40
23.44,-21.42
23.44,-19.20
23.44,-16.06
23.44,-12.38
23.45,-8.42
23.45,-4.26
23.45,0.26
23.45,5.40
23.45,11.49
23.45,18.68
23.45,27.00
23.45,36.30
23.45,46.37
23.45,57.00
23.45,68.00
23.46,79.15
23.46,90.14
23.46,100.44
23.46,109.35
23.46,116.07
23.46,119.87
23.46,120.37
23.46,117.63
23.46,112.20
23.46,105.02
23.47,97.11
23.47,89.36
23.47,82.30
23.47,76.04
23.47,70.34
23.47,64.80
23.47,58.95
23.47,52.40
23.47,44.86
23.48,36.16
23.48,26.25
23.48,15.20
23.48,3.28
23.48,-9.08
23.48,-21.36
23.48,-33.02
23.48,-43.59
23.48,-52.80
23.48,-60.52
23.48,-66.76
23.49,-71.58
23.49,-75.03
23.49,-77.17
23.49,-78.07
23.49,-77.86
23.49,-76.72
23.49,-74.94
23.49,-72.86
23.49,-70.74
23.50,-68.76
23.50,-66.89
23.50,-65.03
23.50,-62.99
23.50,-60.63
23.50,-57.90
23.50,-54.75
23.50,-51.16
23.50,-47.07
23.50,-42.48
23.50,-37.51
23.51,-32.44
23.51,-27.66
23.51,-23.62
23.51,-20.61
23.51,-18.69
23.51,-17.64
23.51,-17.03
23.51,-16.38
23.51,-15.29
23.52,-13.55
23.52,-11.18
23.52,-8.38
23.52,-5.40
23.52,-2.51
23.52,0.13
23.52,2.43
23.52,4.37
23.52,5.99
23.52,7.34
23.52,8.46
23.53,9.43
23.53,10.31
23.53,11.19
23.53,12.11
23.53,13.09
23.53,14.10
23.53,15.01
23.53,15.67
23.53,15.95
23.54,15.77
23.54,15.11
23.54,14.07
23.54,12.81
23.54,11.59
23.54,10.67
23.54,10.33
23.54,10.77
23.54,12.06
23.54,14.06
23.55,16.50
23.55,18.95
23.55,20.94
23.55,22.10
23.55,22.27
23.55,21.53
23.55,20.19
23.55,18.70
23.55,17.46
23.55,16.74
23.55,16.55
23.56,16.75
23.56,17.10
23.56,17.42
23.56,17.63
23.56,17.77
23.56,17.96
23.56,18.34
23.56,18.99
23.56,19.91
23.57,21.07
23.57,22.39
23.57,23.86
23.57,25.53
23.57,27.44
23.57,29.62
23.57,31.98
23.57,34.30
23.57,36.26
23.57,37.55
23.57,37.95
23.58,37.46
23.58,36.35
23.58,35.13
23.58,34.34
23.58,34.41
23.58,35.48
23.58,37.32
23.58,39.45
23.58,41.30
23.59,42.42
23.59,42.62
23.59,42.01
23.59,40.99
23.59,40.10
23.59,39.90
23.59,40.84
23.59,43.15
23.59,46.75
23.59,51.26
23.59,56.11
23.60,60.63
23.60,64.20
23.60,66.40
23.60,67.09
23.60,66.44
23.60,64.88
23.60,62.95
23.60,61.17
23.60,59.94
23.61,59.43
23.61,59.65
23.61,60.46
23.61,61.64
23.61,63.02
23.61,64.47
23.61,65.88
23.61,67.14
23.61,68.07
23.61,68.47
23.61,68.13
23.62,67.02
23.62,65.23
23.62,63.05
23.62,60.85
23.62,58.95
23.62,57.56
23.62,56.70
23.62,56.25
23.62,55.97
23.62,55.55
23.63,54.68
23.63,53.20
23.63,51.09
23.63,48.49
23.63,45.68
23.63,42.98
23.63,40.65
23.63,38.81
23.63,37.36
23.64,36.03
23.64,34.49
23.64,32.42
23.64,29.65
23.64,26.21
23.64,22.29
23.64,18.25
23.64,14.48
23.64,11.39
23.64,9.27
23.64,8.22
23.65,8.11
23.65,8.56
23.65,9.07
23.65,9.12
23.65,8.35
23.65,6.69
23.65,4.36
23.65,1.77
23.65,-0.69
23.66,-2.75
23.66,-4.39
23.66,-5.81
23.66,-7.28
23.66,-9.08
23.66,-11.33
23.66,-13.95
23.66,-16.71
23.66,-19.29
23.66,-21.44
23.66,-23.06
23.67,-24.19
23.67,-25.00
23.67,-25.63
23.67,-26.21
23.67,-26.76
23.67,-27.26
23.67,-27.67
23.67,-28.00
23.67,-28.32
23.68,-28.66
23.68,-29.05
23.68,-29.40
23.68,-29.60
23.68,-29.52
23.68,-29.12
23.68,-28.48
23.68,-27.79
23.68,-27.32
23.68,-27.32
23.68,-27.94
23.69,-29.24
23.69,-31.06
23.69,-33.14
23.69,-35.08
23.69,-36.51
23.69,-37.14
23.69,-36.87
23.69,-35.80
23.69,-34.21
23.70,-32.49
23.70,-30.99
23.70,-29.91
23.70,-29.31
23.70,-29.09
23.70,-29.09
23.70,-29.14
23.70,-29.11
23.70,-28.91
23.70,-28.48
23.70,-27.78
23.71,-26.84
23.71,-25.74
23.71,-24.66
23.71,-23.82
23.71,-23.43
23.71,-23.55
23.71,-24.11
23.71,-24.88
23.71,-25.60
23.71,-26.04
23.72,-26.08
23.72,-25.75
23.72,-25.19
23.72,-24.58
23.72,-24.05
23.72,-23.67
23.72,-23.42
23.72,-23.22
23.72,-23.00
23.73,-22.74
23.73,-22.47
23.73,-22.26
23.73,-22.16
23.73,-22.15
23.73,-22.16
23.73,-22.07
23.73,-21.78
23.73,-21.23
23.73,-20.42
23.73,-19.44
23.74,-18.39
23.74,-17.44
23.74,-16.72
23.74,-16.34
23.74,-16.33
23.74,-16.60
23.74,-17.06
23.74,-17.54
23.74,-17.95
23.75,-18.21
23.75,-18.29
23.75,-18.15
23.75,-17.77
23.75,-17.12
23.75,-16.23
23.75,-15.16
23.75,-14.01
23.75,-12.89
23.75,-11.89
23.75,-11.08
23.76,-10.49
23.76,-10.16
23.76,-10.10
23.76,-10.36
23.76,-10.94
23.76,-11.82
23.76,-12.91
23.76,-14.02
23.76,-14.90
23.77,-15.26
23.77,-14.85
23.77,-13.56
23.77,-11.46
23.77,-8.76
23.77,-5.81
23.77,-3.01
23.77,-0.68
23.77,0.94
23.77,1.73
23.77,1.70
23.78,0.98
23.78,-0.20
23.78,-1.56
23.78,-2.78
23.78,-3.62
23.78,-3.94
23.78,-3.76
23.78,-3.26
23.78,-2.70
23.79,-2.35
23.79,-2.37
23.79,-2.79
23.79,-3.45
23.79,-4.11
23.79,-4.46
23.79,-4.30
23.79,-3.53
23.79,-2.25
23.79,-0.76
23.80,0.51
23.80,1.12
23.80,0.73
23.80,-0.74
23.80,-3.03
23.80,-5.63
23.80,-7.93
23.80,-9.38
23.80,-9.76
23.80,-9.21
23.80,-8.18
23.81,-7.30
23.81,-7.13
23.81,-7.97
23.81,-9.86
23.81,-12.54
23.81,-15.63
23.81,-18.68
23.81,-21.34
23.81,-23.35
23.82,-24.56
23.82,-24.96
23.82,-24.63
23.82,-23.75
23.82,-22.55
23.82,-21.30
23.82,-20.26
23.82,-19.60
23.82,-19.42
23.82,-19.73
23.82,-20.42
23.83,-21.34
23.83,-22.36
23.83,-23.36
23.83,-24.35
23.83,-25.34
23.83,-26.35
23.83,-27.36
23.83,-28.26
23.83,-28.88
23.84,-29.03
23.84,-28.52
23.84,-27.31
23.84,-25.44
23.84,-23.12
23.84,-20.63
23.84,-18.27
23.84,-16.28
23.84,-14.83
23.84,-13.98
23.84,-13.71
23.85,-13.90
23.85,-14.44
23.85,-15.16
23.85,-15.91
23.85,-16.56
23.85,-17.03
23.85,-17.26
23.85,-17.26
23.85,-17.05
23.86,-16.69
23.86,-16.29
23.86,-15.96
23.86,-15.82
23.86,-15.93
23.86,-16.27
23.86,-16.71
23.86,-17.08
23.86,-17.24
23.86,-17.20
23.86,-17.11
23.87,-17.29
23.87,-18.05
23.87,-19.62
23.87,-21.99
23.87,-24.96
23.87,-28.18
23.87,-31.26
23.87,-33.92
23.87,-36.03
23.88,-37.60
23.88,-38.73
23.88,-39.51
23.88,-40.01
23.88,-40.19
23.88,-40.00
23.88,-39.32
23.88,-38.05
23.88,-36.09
23.88,-33.34
23.89,-29.72
23.89,-25.14
23.89,-19.57
23.89,-12.98
23.89,-5.43
23.89,3.02
23.89,12.30
23.89,22.31
23.89,32.98
23.89,44.21
23.89,55.87
23.90,67.75
23.90,79.62
23.90,91.14
23.90,101.92
23.90,111.43
23.90,119.11
23.90,124.41
23.90,126.85
23.90,126.21
23.91,122.57
23.91,116.41
23.91,108.44
23.91,99.54
23.91,90.54
23.91,82.03
23.91,74.29
23.91,67.29
23.91,60.71
23.91,54.06
23.91,46.79
23.92,38.42
23.92,28.64
23.92,17.36
23.92,4.81
23.92,-8.54
23.92,-22.01
23.92,-34.83
23.92,-46.25
23.92,-55.72
23.93,-62.96
23.93,-67.98
23.93,-71.06
23.93,-72.61
23.93,-73.12
23.93,-73.05
23.93,-72.75
23.93,-72.45
23.93,-72.22
23.93,-72.02
23.93,-71.70
23.94,-71.11
23.94,-70.16
23.94,-68.81
23.94,-67.11
23.94,-65.12
23.94,-62.91
23.94,-60.52
23.94,-57.95
23.94,-55.23
23.95,-52.37
23.95,-49.42
23.95,-46.41
23.95,-43.36
23.95,-40.27
23.95,-37.12
23.95,-33.86
23.95,-30.49
23.95,-27.04
23.95,-23.58
23.95,-20.23
23.96,-17.09
23.96,-14.28
23.96,-11.86
23.96,-9.86
23.96,-8.27
23.96,-7.06
23.96,-6.22
23.96,-5.74
23.96,-5.63
23.96,-5.87
23.97,-6.38
23.97,-7.04
23.97,-7.67
23.97,-8.13
23.97,-8.29
23.97,-8.11
23.97,-7.56
23.97,-6.69
23.97,-5.55
23.98,-4.27
23.98,-2.99
23.98,-1.90
23.98,-1.19
23.98,-0.97
23.98,-1.23
23.98,-1.86
23.98,-2.61
23.98,-3.24
23.98,-3.53
23.98,-3.35
23.99,-2.68
23.99,-1.59
23.99,-0.20
23.99,1.37
23.99,3.03
23.99,4.70
23.99,6.34
23.99,7.89
23.99,9.27
24.00,10.39
24.00,11.18
24.00,11.62
24.00,11.77
24.00,11.79
24.00,11.87
24.00,12.19
24.00,12.86
24.00,13.89
24.00,15.16
24.00,16.47
24.01,17.62
24.01,18.44
24.01,18.86
24.01,18.91
24.01,18.74
24.01,18.53
24.01,18.43
24.01,18.59
24.01,19.06
24.02,19.88
24.02,21.01
24.02,22.41
24.02,24.03
24.02,25.79
24.02,27.61
24.02,29.42
24.02,31.21
24.02,33.01
24.02,34.90
24.02,36.91
24.03,39.04
24.03,41.16
24.03,43.11
24.03,44.66
24.03,45.69
24.03,46.19
24.03,46.30
24.03,46.28
24.03,46.40
24.04,46.90
24.04,47.90
24.04,49.37
24.04,51.19
24.04,53.14
24.04,54.97
24.04,56.50
24.04,57.62
24.04,58.39
24.04,58.95
24.05,59.48
24.05,60.15
24.05,61.00
24.05,61.95
24.05,62.87
24.05,63.60
24.05,63.99
24.05,63.98
24.05,63.52
24.05,62.63
24.05,61.35
24.06,59.75
24.06,57.96
24.06,56.15
24.06,54.46
24.06,53.03
24.06,51.89
24.06,51.01
24.06,50.27
24.06,49.52
24.07,48.63
24.07,47.49
24.07,46.06
24.07,44.32
24.07,42.32
24.07,40.14
24.07,37.89
24.07,35.67
24.07,33.57
24.07,31.63
24.07,29.84
24.08,28.14
24.08,26.49
24.08,24.85
24.08,23.20
24.08,21.60
24.08,20.07
24.08,18.66
24.08,17.39
24.08,16.26
24.09,15.22
24.09,14.20
24.09,13.11
24.09,11.86
24.09,10.40
24.09,8.70
24.09,6.79
24.09,4.77
24.09,2.74
24.09,0.83
24.09,-0.91
24.10,-2.45
24.10,-3.84
24.10,-5.13
24.10,-6.39
24.10,-7.67
24.10,-9.00
24.10,-10.34
24.10,-11.64
24.10,-12.87
24.11,-13.99
24.11,-15.02
24.11,-15.97
24.11,-16.90
24.11,-17.88
24.11,-18.97
24.11,-20.22
24.11,-21.65
24.11,-23.25
24.11,-24.95
24.11,-26.59
24.12,-27.99
24.12,-28.95
24.12,-29.31
24.12,-29.05
24.12,-28.27
24.12,-27.16
24.12,-25.99
24.12,-24.97
24.12,-24.23
24.12,-23.78
24.13,-23.57
24.13,-23.51
24.13,-23.57
24.13,-23.72
24.13,-23.97
24.13,-24.33
24.13,-24.73
24.13,-25.10
24.13,-25.28
24.14,-25.15
24.14,-24.65
24.14,-23.80
24.14,-22.74
24.14,-21.68
24.14,-20.86
24.14,-20.45
24.14,-20.53
24.14,-21.07
24.14,-21.89
24.14,-22.79
24.15,-23.55
24.15,-24.00
24.15,-24.08
24.15,-23.80
24.15,-23.26
24.15,-22.57
24.15,-21.79
24.15,-20.95
24.15,-20.07
24.16,-19.16
24.16,-18.27
24.16,-17.49
24.16,-16.91
24.16,-16.60
24.16,-16.58
24.16,-16.80
24.16,-17.17
24.16,-17.59
24.16,-17.96
24.16,-18.21
24.17,-18.31
24.17,-18.26
24.17,-18.09
24.17,-17.82
24.17,-17.47
24.17,-17.06
24.17,-16.62
24.17,-16.17
24.17,-15.76
24.18,-15.42
24.18,-15.19
24.18,-15.08
24.18,-15.05
24.18,-15.06
24.18,-15.04
24.18,-14.93
24.18,-14.65
24.18,-14.18
24.18,-13.55
24.18,-12.84
24.19,-12.14
24.19,-11.54
24.19,-11.10
24.19,-10.81
24.19,-10.62
24.19,-10.47
24.19,-10.28
24.19,-9.97
24.19,-9.51
24.20,-8.90
24.20,-8.17
24.20,-7.40
24.20,-6.66
24.20,-6.04
24.20,-5.59
24.20,-5.33
24.20,-5.23
24.20,-5.24
24.20,-5.29
24.20,-5.30
24.21,-5.23
24.21,-5.03
24.21,-4.72
24.21,-4.37
24.21,-4.04
24.21,-3.83
24.21,-3.76
24.21,-3.80
24.21,-3.88
24.21,-3.89
24.22,-3.75
24.22,-3.40
24.22,-2.84
24.22,-2.07
24.22,-1.13
24.22,-0.07
24.22,1.05
24.22,2.20
24.22,3.31
24.23,4.32
24.23,5.18
24.23,5.82
24.23,6.21
24.23,6.28
24.23,6.02
24.23,5.42
24.23,4.51
24.23,3.37
24.23,2.10
24.23,0.88
24.24,-0.12
24.24,-0.73
24.24,-0.81
24.24,-0.37
24.24,0.51
24.24,1.64
24.24,2.79
24.24,3.76
24.24,4.44
24.25,4.80
24.25,4.93
24.25,4.92
24.25,4.89
24.25,4.86
24.25,4.81
24.25,4.65
24.25,4.31
24.25,3.70
24.25,2.80
24.25,1.59
24.26,0.10
24.26,-1.61
24.26,-3.43
24.26,-5.26
24.26,-6.99
24.26,-8.53
24.26,-9.85
24.26,-10.95
24.26,-11.90
24.27,-12.77
24.27,-13.63
24.27,-14.49
24.27,-15.33
24.27,-16.11
24.27,-16.75
24.27,-17.22
24.27,-17.50
24.27,-17.62
24.27,-17.64
24.27,-17.64
24.28,-17.69
24.28,-17.86
24.28,-18.19
24.28,-18.70
24.28,-19.36
24.28,-20.07
24.28,-20.69
24.28,-21.08
24.28,-21.13
24.29,-20.80
24.29,-20.17
24.29,-19.32
24.29,-18.39
24.29,-17.45
24.29,-16.57
24.29,-15.77
24.29,-15.09
24.29,-14.58
24.29,-14.27
24.30,-14.19
24.30,-14.31
24.30,-14.58
24.30,-14.91
24.30,-15.23
24.30,-15.51
24.30,-15.74
24.30,-15.94
24.30,-16.13
24.30,-16.32
24.30,-16.47
24.31,-16.54
24.31,-16.51
24.31,-16.41
24.31,-16.27
24.31,-16.13
24.31,-16.03
24.31,-15.97
24.31,-15.96
24.31,-16.04
24.32,-16.25
24.32,-16.67
24.32,-17.34
24.32,-18.28
24.32,-19.45
24.32,-20.76
24.32,-22.09
24.32,-23.29
24.32,-24.24
24.32,-24.84
24.32,-25.10
24.33,-25.02
24.33,-24.70
24.33,-24.18
24.33,-23.52
24.33,-22.69
24.33,-21.57
24.33,-19.99
24.33,-17.73
24.33,-14.61
24.34,-10.50
24.34,-5.33
24.34,0.87
24.34,8.01
24.34,15.95
24.34,24.53
24.34,33.56
24.34,42.86
24.34,52.25
24.34,61.55
24.34,70.58
24.35,79.21
24.35,87.40
24.35,95.12
24.35,102.39
24.35,109.15
24.35,115.18
24.35,120.09
24.35,123.32
24.35,124.26
24.36,122.48
24.36,117.89
24.36,110.80
24.36,101.92
24.36,92.10
24.36,82.16
24.36,72.66
24.36,63.80
24.36,55.43
24.36,47.16
24.36,38.48
24.37,28.95
24.37,18.30
24.37,6.53
24.37,-6.13
24.37,-19.19
24.37,-32.03
24.37,-43.97
24.37,-54.39
24.37,-62.85
24.38,-69.15
24.38,-73.37
24.38,-75.78
24.38,-76.81
24.38,-76.91
24.38,-76.43
24.38,-75.62
24.38,-74.55
24.38,-73.22
24.38,-71.52
24.39,-69.37
24.39,-66.69
24.39,-63.46
24.39,-59.74
24.39,-55.65
24.39,-51.40
24.39,-47.20
24.39,-43.24
24.39,-39.66
24.39,-36.51
24.39,-33.71
24.40,-31.13
24.40,-28.60
24.40,-25.98
24.40,-23.20
24.40,-20.26
24.40,-17.26
24.40,-14.31
24.40,-11.53
24.40,-9.01
24.41,-6.82
24.41,-4.99
24.41,-3.52
24.41,-2.42
24.41,-1.68
24.41,-1.27
24.41,-1.16
24.41,-1.26
24.41,-1.47
24.41,-1.65
24.41,-1.68
24.42,-1.46
24.42,-0.93
24.42,-0.09
24.42,0.99
24.42,2.17
24.42,3.33
24.42,4.35
24.42,5.15
24.42,5.71
24.43,6.05
24.43,6.18
24.43,6.14
24.43,5.94
24.43,5.59
24.43,5.12
24.43,4.57
24.43,4.04
24.43,3.60
24.43,3.34
24.43,3.32
24.44,3.57
24.44,4.06
24.44,4.74
24.44,5.53
24.44,6.37
24.44,7.21
24.44,8.04
24.44,8.86
24.44,9.65
24.45,10.38
24.45,11.03
24.45,11.55
24.45,11.95
24.45,12.27
24.45,12.55
24.45,12.86
24.45,13.24
24.45,13.70
24.45,14.23
24.45,14.82
24.46,15.48
24.46,16.23
24.46,17.07
24.46,18.03
24.46,19.07
24.46,20.18
24.46,21.29
24.46,22.39
24.46,23.44
24.46,24.47
24.47,25.51
24.47,26.61
24.47,27.82
24.47,29.16
24.47,30.60
24.47,32.11
24.47,33.63
24.47,35.10
24.47,36.49
24.48,37.74
24.48,38.84
24.48,39.79
24.48,40.59
24.48,41.29
24.48,41.94
24.48,42.62
24.48,43.38
24.48,44.28
24.48,45.33
24.48,46.51
24.49,47.77
24.49,49.07
24.49,50.37
24.49,51.61
24.49,52.78
24.49,53.84
24.49,54.79
24.49,55.61
24.49,56.32
24.50,56.96
24.50,57.59
24.50,58.28
24.50,59.10
24.50,60.06
24.50,61.08
24.50,62.06
24.50,62.84
24.50,63.29
24.50,63.33
24.50,62.93
24.51,62.16
24.51,61.13
24.51,59.97
24.51,58.78
24.51,57.61
24.51,56.47
24.51,55.32
24.51,54.13
24.51,52.87
24.52,51.53
24.52,50.10
24.52,48.60
24.52,46.99
24.52,45.26
24.52,43.37
24.52,41.29
24.52,39.05
24.52,36.71
24.52,34.36
24.52,32.08
24.53,29.93
24.53,27.94
24.53,26.09
24.53,24.31
24.53,22.55
24.53,20.72
24.53,18.79
24.53,16.77
24.53,14.69
24.54,12.60
24.54,10.58
24.54,8.65
24.54,6.84
24.54,5.14
24.54,3.52
24.54,1.95
24.54,0.40
24.54,-1.14
24.54,-2.68
24.55,-4.23
24.55,-5.78
24.55,-7.31
24.55,-8.79
24.55,-10.21
24.55,-11.54
24.55,-12.77
24.55,-13.90
24.55,-14.93
24.55,-15.84
24.55,-16.63
24.56,-17.28
24.56,-17.78
24.56,-18.14
24.56,-18.38
24.56,-18.56
24.56,-18.70
24.56,-18.88
24.56,-19.17
24.56,-19.65
24.57,-20.37
24.57,-21.36
24.57,-22.58
24.57,-23.95
24.57,-25.32
24.57,-26.56
24.57,-27.55
24.57,-28.20
24.57,-28.54
24.57,-28.61
24.57,-28.54
24.58,-28.44
24.58,-28.40
24.58,-28.45
24.58,-28.60
24.58,-28.79
24.58,-28.97
24.58,-29.10
24.58,-29.16
24.58,-29.17
24.59,-29.15
24.59,-29.14
24.59,-29.15
24.59,-29.19
24.59,-29.25
24.59,-29.33
24.59,-29.39
24.59,-29.41
24.59,-29.36
24.59,-29.20
24.59,-28.90
24.60,-28.46
24.60,-27.88
24.60,-27.20
24.60,-26.48
24.60,-25.79
24.60,-25.22
24.60,-24.84
24.60,-24.68
24.60,-24.76
24.61,-25.06
24.61,-25.52
24.61,-26.08
24.61,-26.63
24.61,-27.10
24.61,-27.41
24.61,-27.53
24.61,-27.42
24.61,-27.10
24.61,-26.64
24.61,-26.11
24.62,-25.62
24.62,-25.24
24.62,-25.00
24.62,-24.89
