tiempo,variable
14701,512
14702,511
14703,510
14704,511
14705,508
14706,507
14707,507
14708,509
14709,510
14710,510
14711,510
14712,512
14713,512
14714,512
14715,511
14716,511
14717,510
14718,510
14719,510
14720,508
14721,509
14722,508
14723,509
14724,510
14725,510
14726,511
14727,511
14728,508
14729,510
14730,510
14731,511
14732,510
14733,508
14734,508
14735,507
14736,507
14737,507
14738,505
14739,506
14740,507
14741,509
14742,509
14743,510
14744,511
14745,511
14746,512
14747,513
14748,514
14749,514
14750,514
14751,515
14752,514
14753,513
14754,512
14755,509
14756,509
14757,511
14758,511
14759,512
14760,512
14761,508
14762,508
14763,507
14764,509
14765,509
14766,512
14767,512
14768,510
14769,510
14770,509
14771,508
14772,506
14773,507
14774,507
14775,507
14776,511
14777,511
14778,512
14779,511
14780,511
14781,512
14782,511
14783,512
14784,511
14785,508
14786,509
14787,511
14788,509
14789,507
14790,508
14791,509
14792,510
14793,511
14794,513
14795,516
14796,517
14797,519
14798,519
14799,517
14800,514
14801,512
14802,511
14803,510
14804,511
14805,511
14806,510
14807,510
14808,508
14809,510
14810,509
14811,510
14812,510
14813,510
14814,512
14815,511
14816,512
14817,510
14818,509
14819,510
14820,510
14821,510
14822,509
14823,509
14824,510
14825,508
14826,509
14827,509
14828,510
14829,511
14830,511
14831,512
14832,514
14833,515
14834,515
14835,512
14836,509
14837,511
14838,512
14839,513
14840,514
14841,516
14842,516
14843,516
14844,518
14845,518
14846,518
14847,517
14848,518
14849,517
14850,517
14851,517
14852,516
14853,515
14854,512
14855,511
14856,511
14857,511
14858,512
14859,514
14860,513
14861,514
14862,516
14863,518
14864,520
14865,521
14866,522
14867,521
14868,521
14869,522
14870,520
14871,519
14872,517
14873,518
14874,520
14875,520
14876,521
14877,521
14878,520
14879,521
14880,519
14881,519
14882,521
14883,522
14884,522
14885,520
14886,520
14887,519
14888,517
14889,516
14890,517
14891,519
14892,522
14893,519
14894,518
14895,517
14896,515
14897,512
14898,512
14899,511
14900,509
14901,508
14902,507
14903,508
14904,506
14905,504
14906,504
14907,504
14908,505
14909,506
14910,505
14911,504
14912,502
14913,503
14914,504
14915,504
14916,504
14917,504
14918,503
14919,502
14920,500
14921,499
14922,497
14923,498
14924,502
14925,504
14926,506
14927,507
14928,506
14929,506
14930,507
14931,507
14932,506
14933,503
14934,502
14935,501
14936,499
14937,499
14938,499
14939,500
14940,501
14941,502
14942,503
14943,504
14944,505
14945,506
14946,507
14947,506
14948,507
14949,506
14950,505
14951,506
14952,504
14953,504
14954,503
14955,503
14956,503
14957,502
14958,502
14959,502
14960,501
14961,500
14962,499
14963,501
14964,501
14965,499
14966,497
14967,494
14968,491
14969,489
14970,487
14971,486
14972,486
14973,487
14974,489
14975,492
14976,495
14977,499
14978,503
14979,510
14980,515
14981,521
14982,527
14983,534
14984,544
14985,551
14986,557
14987,564
14988,573
14989,583
14990,595
14991,608
14992,620
14993,629
14994,638
14995,644
14996,651
14997,657
14998,663
14999,665
15000,659
15001,648
15002,636
15003,625
15004,615
15005,605
15006,596
15007,587
15008,579
15009,570
15010,558
15011,547
15012,533
15013,518
15014,504
15015,490
15016,479
15017,470
15018,462
15019,457
15020,452
15021,452
15022,451
15023,451
15024,453
15025,455
15026,457
15027,457
15028,456
15029,456
15030,457
15031,461
15032,464
15033,467
15034,470
15035,472
15036,472
15037,472
15038,473
15039,476
15040,479
15041,481
15042,483
15043,485
15044,487
15045,487
15046,488
15047,489
15048,490
15049,492
15050,490
15051,491
15052,491
15053,490
15054,491
15055,491
15056,491
15057,490
15058,490
15059,492
15060,492
15061,493
15062,494
15063,495
15064,497
15065,498
15066,499
15067,502
15068,501
15069,500
15070,498
15071,499
15072,498
15073,499
15074,501
15075,500
15076,502
15077,503
15078,503
15079,504
15080,503
15081,505
15082,505
15083,505
15084,504
15085,503
15086,501
15087,501
15088,502
15089,503
15090,503
15091,505
15092,507
15093,507
15094,510
15095,510
15096,510
15097,508
15098,507
15099,507
15100,506
15101,507
15102,509
15103,508
15104,507
15105,508
15106,508
15107,510
15108,510
15109,512
15110,513
15111,515
15112,515
15113,513
15114,513
15115,512
15116,515
15117,514
15118,513
15119,512
15120,510
15121,509
15122,510
15123,510
15124,510
15125,512
15126,512
15127,514
15128,513
15129,513
15130,515
15131,519
15132,519
15133,519
15134,520
15135,519
15136,519
15137,521
15138,521
15139,520
15140,521
15141,521
15142,521
15143,519
15144,518
15145,518
15146,519
15147,519
15148,519
15149,522
15150,521
15151,521
15152,521
15153,520
15154,521
15155,521
15156,523
15157,523
15158,524
15159,525
15160,527
15161,529
15162,529
15163,529
15164,529
15165,529
15166,528
15167,528
15168,528
15169,529
15170,530
15171,530
15172,533
15173,535
15174,536
15175,535
15176,534
15177,535
15178,536
15179,537
15180,539
15181,540
15182,543
15183,545
15184,546
15185,544
15186,544
15187,542
15188,540
15189,542
15190,544
15191,547
15192,548
15193,548
15194,550
15195,553
15196,555
15197,555
15198,553
15199,554
15200,553
15201,553
15202,551
15203,550
15204,550
15205,548
15206,550
15207,553
15208,553
15209,553
15210,553
15211,554
15212,554
15213,553
15214,552
15215,552
15216,553
15217,553
15218,553
15219,553
15220,549
15221,548
15222,547
15223,546
15224,547
15225,547
15226,547
15227,547
15228,546
15229,545
15230,543
15231,543
15232,542
15233,540
15234,538
15235,534
15236,531
15237,529
15238,528
15239,526
15240,524
15241,524
15242,522
15243,520
15244,517
15245,514
15246,515
15247,512
15248,510
15249,509
15250,506
15251,504
15252,501
15253,496
15254,494
15255,492
15256,489
15257,488
15258,488
15259,490
15260,489
15261,486
15262,484
15263,481
15264,479
15265,476
15266,474
15267,474
15268,472
15269,472
15270,469
15271,468
15272,467
15273,468
15274,469
15275,469
15276,467
15277,466
15278,465
15279,464
15280,463
15281,464
15282,465
15283,465
15284,464
15285,463
15286,462
15287,459
15288,458
15289,458
15290,460
15291,462
15292,462
15293,463
15294,465
15295,465
15296,464
15297,464
15298,467
15299,469
15300,468
15301,468
15302,467
15303,466
15304,465
15305,465
15306,466
15307,467
15308,467
15309,468
15310,470
15311,472
15312,472
15313,471
15314,472
15315,472
15316,475
15317,475
15318,473
15319,471
15320,469
15321,470
15322,472
15323,472
15324,475
15325,475
15326,475
15327,476
15328,478
15329,479
15330,479
15331,481
15332,481
15333,481
15334,480
15335,477
15336,476
15337,476
15338,476
15339,477
15340,478
15341,480
15342,481
15343,484
15344,484
15345,483
15346,482
15347,482
15348,482
15349,483
15350,483
15351,483
15352,483
15353,482
15354,483
15355,483
15356,483
15357,484
15358,485
15359,485
15360,484
15361,485
15362,486
15363,487
15364,490
15365,492
15366,491
15367,490
15368,490
15369,491
15370,488
15371,489
15372,489
15373,489
15374,491
15375,491
15376,493
15377,493
15378,493
15379,493
15380,493
15381,496
15382,496
15383,496
15384,494
15385,493
15386,492
15387,491
15388,490
15389,489
15390,492
15391,494
15392,495
15393,497
15394,497
15395,497
15396,497
15397,497
15398,499
15399,500
15400,501
15401,502
15402,500
15403,498
15404,496
15405,494
15406,496
15407,499
15408,500
15409,499
15410,498
15411,501
15412,502
15413,502
15414,501
15415,499
15416,499
15417,499
15418,500
15419,499
15420,499
15421,499
15422,499
15423,500
15424,502
15425,504
15426,505
15427,505
15428,506
15429,507
15430,507
15431,508
15432,508
15433,508
15434,508
15435,508
15436,510
15437,508
15438,506
15439,504
15440,502
15441,505
15442,505
15443,505
15444,504
15445,503
15446,504
15447,505
15448,507
15449,507
15450,507
15451,507
15452,505
15453,504
15454,505
15455,505
15456,504
15457,504
15458,505
15459,506
15460,505
15461,506
15462,505
15463,506
15464,508
15465,508
15466,510
15467,509
15468,508
15469,508
15470,506
15471,505
15472,504
15473,503
15474,504
15475,504
15476,505
15477,506
15478,504
15479,505
15480,506
15481,508
15482,508
15483,507
15484,506
15485,506
15486,504
15487,501
15488,499
15489,500
15490,499
15491,502
15492,503
15493,504
15494,506
15495,504
15496,506
15497,507
15498,506
15499,507
15500,507
15501,507
15502,507
15503,507
15504,507
15505,505
15506,503
15507,503
15508,504
15509,505
15510,507
15511,508
15512,508
15513,507
15514,507
15515,508
15516,509
15517,507
15518,508
15519,508
15520,507
15521,507
15522,507
15523,506
15524,506
15525,505
15526,508
15527,508
15528,507
15529,505
15530,504
15531,504
15532,505
15533,505
15534,505
15535,505
15536,506
15537,504
15538,505
15539,507
15540,507
15541,508
15542,507
15543,508
15544,508
15545,507
15546,508
15547,508
15548,507
15549,507
15550,507
15551,507
15552,505
15553,504
15554,503
15555,504
15556,507
15557,507
15558,507
15559,508
15560,508
15561,509
15562,510
15563,511
15564,510
15565,509
15566,510
15567,510
15568,509
15569,508
15570,506
15571,507
15572,507
15573,506
15574,506
15575,507
15576,509
15577,508
15578,508
15579,509
15580,509
15581,511
15582,511
15583,511
15584,509
15585,509
15586,508
15587,507
15588,507
15589,507
15590,508
15591,508
15592,508
15593,508
15594,510
15595,511
15596,511
15597,510
15598,510
15599,510
15600,510
15601,511
15602,510
15603,509
15604,509
15605,510
15606,509
15607,510
15608,511
15609,511
15610,512
15611,513
15612,512
15613,513
15614,511
15615,511
15616,511
15617,510
15618,510
15619,509
15620,507
15621,507
15622,506
15623,505
15624,506
15625,507
15626,509
15627,508
15628,511
15629,512
15630,512
15631,513
15632,513
15633,513
15634,513
15635,513
15636,514
15637,511
15638,509
15639,508
15640,507
15641,508
15642,509
15643,510
15644,511
15645,511
15646,513
15647,512
15648,512
15649,512
15650,511
15651,511
15652,508
15653,507
15654,506
15655,507
15656,508
15657,508
15658,508
15659,508
15660,508
15661,510
15662,511
15663,510
15664,510
15665,511
15666,512
15667,512
15668,511
15669,510
15670,508
15671,509
15672,509
15673,506
15674,508
15675,510
15676,512
15677,513
15678,513
15679,513
15680,513
15681,513
15682,512
15683,512
15684,511
15685,510
15686,511
15687,510
15688,508
15689,508
15690,508
15691,511
15692,510
15693,510
15694,510
15695,510
15696,511
15697,511
15698,510
15699,511
15700,511
15701,512
15702,512
15703,511
15704,510
15705,508
15706,508
15707,509
15708,510
15709,512
15710,513
15711,515
15712,517
15713,517
15714,515
15715,515
15716,515
15717,514
15718,512
15719,511
15720,511
15721,511
15722,511
15723,510
15724,512
15725,511
15726,511
15727,510
15728,511
15729,511
15730,510
15731,510
15732,510
15733,510
15734,511
15735,509
15736,508
15737,506
15738,505
15739,504
15740,505
15741,507
15742,508
15743,511
15744,514
15745,515
15746,515
15747,515
15748,516
15749,517
15750,516
15751,514
15752,512
15753,512
15754,511
15755,511
15756,510
15757,509
15758,510
15759,511
15760,510
15761,510
15762,511
15763,511
15764,511
15765,510
15766,512
15767,511
15768,512
15769,512
15770,511
15771,510
15772,510
15773,510
15774,512
15775,512
15776,515
15777,515
15778,516
15779,516
15780,516
15781,516
15782,516
15783,515
15784,514
15785,514
15786,515
15787,514
15788,514
15789,513
15790,513
15791,514
15792,516
15793,517
15794,516
15795,515
15796,516
15797,516
15798,516
15799,515
15800,514
15801,515
15802,514
15803,514
15804,512
15805,510
15806,510
15807,511
15808,512
15809,514
15810,515
15811,517
15812,517
15813,518
15814,520
15815,521
15816,523
15817,523
15818,523
15819,521
15820,520
15821,520
15822,519
15823,518
15824,517
15825,519
15826,520
15827,520
15828,522
15829,521
15830,520
15831,522
15832,522
15833,521
15834,520
15835,519
15836,521
15837,519
15838,518
15839,518
15840,517
15841,518
15842,516
15843,515
15844,515
15845,514
15846,515
15847,512
15848,510
15849,508
15850,508
15851,508
15852,507
15853,505
15854,505
15855,504
15856,504
15857,503
15858,504
15859,505
15860,506
15861,505
15862,504
15863,504
15864,507
15865,505
15866,507
15867,507
15868,505
15869,505
15870,503
15871,502
15872,500
15873,499
15874,499
15875,499
15876,501
15877,502
15878,503
15879,504
15880,503
15881,504
15882,504
15883,504
15884,505
15885,505
15886,507
15887,504
15888,504
15889,505
15890,504
15891,504
15892,505
15893,504
15894,504
15895,504
15896,506
15897,505
15898,505
15899,508
15900,508
15901,508
15902,508
15903,507
15904,505
15905,505
15906,504
15907,504
15908,505
15909,505
15910,503
15911,502
15912,500
15913,499
15914,497
15915,496
15916,494
15917,492
15918,490
15919,489
15920,488
15921,488
15922,489
15923,492
15924,497
15925,502
15926,507
15927,511
15928,516
15929,522
15930,527
15931,533
15932,541
15933,548
15934,556
15935,564
15936,576
15937,588
15938,602
15939,615
15940,625
15941,635
15942,643
15943,649
15944,655
15945,660
15946,667
15947,668
15948,662
15949,652
15950,643
15951,633
15952,622
15953,610
15954,601
15955,591
15956,582
15957,572
15958,562
15959,550
15960,536
15961,522
15962,508
15963,495
15964,483
15965,474
15966,470
15967,463
15968,460
15969,457
15970,454
15971,453
15972,451
15973,451
15974,455
15975,457
15976,460
15977,461
15978,463
15979,465
15980,465
15981,467
15982,471
15983,474
15984,476
15985,476
15986,476
15987,477
15988,478
15989,480
15990,480
15991,481
15992,482
15993,486
15994,489
15995,490
15996,492
15997,493
15998,494
15999,496
16000,495
16001,494
16002,492
16003,491
16004,492
16005,492
16006,492
16007,492
16008,493
16009,495
16010,496
16011,498
16012,498
16013,497
16014,499
16015,501
16016,502
16017,501
16018,499
16019,498
16020,496
16021,496
16022,496
16023,495
16024,496
16025,496
16026,496
16027,497
16028,497
16029,497
16030,496
16031,500
16032,502
16033,503
16034,504
16035,504
16036,506
16037,506
16038,505
16039,503
16040,503
16041,505
16042,504
16043,505
16044,508
16045,509
16046,510
16047,510
16048,512
16049,512
16050,512
16051,512
16052,510
16053,510
16054,507
16055,504
16056,504
16057,505
16058,509
16059,510
16060,510
16061,510
16062,509
16063,510
16064,510
16065,512
16066,515
16067,515
16068,515
16069,513
16070,511
16071,510
16072,508
16073,509
16074,511
16075,512
16076,514
16077,515
16078,515
16079,516
16080,516
16081,516
16082,519
16083,519
16084,519
16085,518
16086,517
16087,516
16088,515
16089,515
16090,515
16091,516
16092,519
16093,519
16094,520
16095,520
16096,521
16097,521
16098,522
16099,524
16100,525
16101,526
16102,526
16103,526
16104,526
16105,524
16106,525
16107,524
16108,525
16109,529
16110,530
16111,531
16112,531
16113,531
16114,531
16115,532
16116,534
16117,533
16118,531
16119,532
16120,531
16121,531
16122,530
16123,529
16124,530
16125,534
16126,536
16127,537
16128,538
16129,540
16130,540
16131,541
16132,542
16133,542
16134,543
16135,542
16136,544
16137,543
16138,542
16139,543
16140,543
16141,543
16142,543
16143,546
16144,550
16145,552
16146,555
16147,556
16148,556
16149,557
16150,557
16151,558
16152,558
16153,557
16154,556
16155,555
16156,554
16157,553
16158,553
16159,554
16160,554
16161,556
16162,556
16163,554
16164,555
16165,553
16166,555
16167,553
16168,551
16169,551
16170,550
16171,548
16172,547
16173,545
16174,544
16175,543
16176,543
16177,543
16178,542
16179,540
16180,538
16181,537
16182,535
16183,534
16184,532
16185,529
16186,528
16187,526
16188,524
16189,521
16190,519
16191,519
16192,518
16193,514
16194,513
16195,512
16196,511
16197,510
16198,508
16199,506
16200,503
16201,499
16202,495
16203,492
16204,488
16205,486
16206,486
16207,483
16208,482
16209,481
16210,481
16211,481
16212,482
16213,479
16214,477
16215,476
16216,476
16217,473
16218,472
16219,470
16220,466
16221,466
16222,465
16223,463
16224,464
16225,464
16226,464
16227,466
16228,467
16229,467
16230,465
16231,463
16232,463
16233,465
16234,465
16235,462
16236,460
16237,459
16238,459
16239,459
16240,456
16241,455
16242,455
16243,456
16244,458
16245,460
16246,464
16247,466
16248,465
16249,466
16250,466
16251,463
16252,463
16253,462
16254,463
16255,463
16256,463
16257,462
16258,462
16259,465
16260,465
16261,467
16262,467
16263,467
16264,467
16265,469
16266,471
16267,470
16268,470
16269,470
16270,468
16271,468
16272,468
16273,470
16274,469
16275,471
16276,472
16277,475
16278,475
16279,476
16280,478
16281,478
16282,479
16283,480
16284,480
16285,480
16286,479
16287,477
16288,474
16289,475
16290,474
16291,474
16292,476
16293,478
16294,479
16295,478
16296,480
16297,480
16298,480
16299,482
16300,483
16301,484
16302,484
16303,485
16304,483
16305,481
16306,483
16307,483
16308,485
16309,486
16310,487
16311,488
16312,486
16313,486
16314,485
16315,483
16316,486
16317,484
16318,484
16319,484
16320,484
16321,485
16322,485
16323,486
16324,486
16325,486
16326,486
16327,487
16328,487
16329,487
16330,487
16331,489
16332,490
16333,491
16334,488
16335,487
16336,488
16337,487
16338,484
16339,483
16340,485
16341,490
16342,491
16343,492
16344,494
16345,495
16346,497
16347,496
16348,496
16349,496
16350,496
16351,496
16352,495
16353,496
16354,497
16355,497
16356,498
16357,498
16358,499
16359,499
16360,500
16361,502
16362,502
16363,503
16364,502
16365,500
16366,504
16367,504
16368,502
16369,502
16370,499
16371,499
16372,498
16373,497
16374,499
16375,500
16376,503
16377,503
16378,502
16379,503
16380,504
16381,506
16382,506
16383,504
16384,503
16385,504
16386,504
16387,504
16388,505
16389,505
16390,504
16391,504
16392,507
16393,507
16394,509
16395,511
16396,512
16397,511
16398,511
16399,510
16400,509
16401,507
16402,505
16403,503
16404,504
16405,502
16406,504
16407,504
16408,504
16409,505
16410,507
16411,507
16412,507
16413,507
16414,508
16415,508
16416,510
16417,510
16418,509
16419,508
16420,504
16421,505
16422,504
16423,504
16424,504
16425,504
16426,506
16427,507
16428,508
16429,511
16430,511
16431,510
16432,510
16433,511
16434,510
16435,508
16436,508
16437,509
16438,509
16439,507
16440,505
16441,505
16442,507
16443,507
16444,509
16445,507
16446,508
16447,508
16448,510
16449,510
16450,507
16451,505
16452,504
16453,505
16454,505
16455,504
16456,505
16457,505
16458,505
16459,507
16460,508
16461,509
16462,508
16463,508
16464,508
16465,506
16466,507
16467,507
16468,508
16469,509
16470,508
16471,508
16472,507
16473,505
16474,507
16475,507
16476,508
16477,509
16478,510
16479,511
16480,510
16481,511
16482,511
16483,512
16484,512
16485,513
16486,513
16487,512
16488,511
16489,509
16490,507
16491,509
16492,509
16493,510
16494,510
16495,508
16496,509
16497,508
16498,511
16499,511
16500,512
16501,511
16502,511
16503,509
16504,510
16505,509
16506,511
16507,510
16508,511
16509,512
16510,512
16511,513
16512,511
16513,512
16514,511
16515,510
16516,512
16517,511
16518,510
16519,510
16520,507
16521,508
16522,507
16523,507
16524,507
16525,509
16526,509
16527,511
16528,510
16529,510
16530,509
16531,511
16532,512
16533,512
16534,511
16535,510
16536,510
16537,508
16538,506
16539,505
16540,504
16541,507
16542,508
16543,507
16544,507
16545,507
16546,509
16547,508
16548,510
16549,511
16550,510
16551,512
16552,511
16553,510
16554,509
16555,507
16556,508
16557,508
16558,507
16559,508
16560,508
16561,510
16562,510
16563,511
16564,511
16565,512
16566,513
16567,514
16568,512
16569,511
16570,510
16571,510
16572,508
16573,506
16574,507
16575,508
16576,509
16577,509
16578,510
16579,511
16580,512
16581,512
16582,513
16583,513
16584,513
16585,512
16586,512
16587,509
16588,507
16589,508
16590,507
16591,508
16592,510
16593,510
16594,510
16595,511
16596,510
16597,510
16598,508
16599,510
16600,511
16601,512
16602,513
16603,511
16604,510
16605,507
16606,507
16607,508
16608,509
16609,511
16610,510
16611,512
16612,512
16613,512
16614,513
16615,512
16616,512
16617,512
16618,512
16619,513
16620,513
16621,512
16622,510
16623,507
16624,506
16625,507
16626,509
16627,509
16628,508
16629,508
16630,507
16631,508
16632,509
16633,510
16634,511
16635,510
16636,510
16637,510
16638,508
16639,509
16640,509
16641,509
16642,509
16643,510
16644,511
16645,512
16646,513
16647,515
16648,515
16649,514
16650,513
16651,512
16652,511
16653,510
16654,509
16655,507
16656,507
16657,507
16658,508
16659,509
16660,508
16661,510
16662,509
16663,508
16664,511
16665,510
16666,512
16667,513
16668,513
16669,513
16670,511
16671,511
16672,510
16673,511
16674,510
16675,510
16676,511
16677,512
16678,513
16679,513
16680,513
16681,515
16682,515
16683,515
16684,515
16685,512
16686,511
16687,510
16688,508
16689,508
16690,507
16691,509
16692,510
16693,510
16694,511
16695,511
16696,513
16697,513
16698,514
16699,514
16700,513
16701,514
16702,513
16703,515
16704,513
16705,512
16706,512
16707,512
16708,513
16709,514
16710,513
16711,516
16712,516
16713,516
16714,514
16715,513
16716,516
16717,516
16718,515
16719,512
16720,510
16721,511
16722,510
16723,510
16724,511
16725,512
16726,514
16727,512
16728,510
16729,511
16730,513
16731,515
16732,515
16733,517
16734,519
16735,518
16736,519
16737,520
16738,518
16739,518
16740,517
16741,519
16742,519
16743,518
16744,519
16745,519
16746,520
16747,519
16748,519
16749,520
16750,520
16751,520
16752,518
16753,517
16754,518
16755,515
16756,513
16757,514
16758,516
16759,517
16760,518
16761,517
16762,517
16763,518
16764,519
16765,518
16766,517
16767,515
16768,513
16769,512
16770,509
16771,507
16772,505
16773,505
16774,505
16775,504
16776,503
16777,504
16778,504
16779,502
16780,502
16781,503
16782,503
16783,503
16784,504
16785,503
16786,504
16787,503
16788,502
16789,501
16790,500
16791,501
16792,502
16793,503
16794,504
16795,503
16796,504
16797,505
16798,505
16799,505
16800,504
16801,505
16802,505
16803,504
16804,502
16805,501
16806,500
16807,499
16808,499
16809,500
16810,501
16811,503
16812,504
16813,506
16814,507
16815,506
16816,507
16817,508
16818,507
16819,507
16820,505
16821,504
16822,503
16823,504
16824,503
16825,503
16826,504
16827,503
16828,503
16829,503
16830,503
16831,504
16832,503
16833,501
16834,502
16835,499
16836,497
16837,493
16838,491
16839,490
16840,488
16841,488
16842,488
16843,489
16844,491
16845,491
16846,494
16847,499
16848,503
16849,508
16850,515
16851,521
16852,526
16853,531
16854,538
16855,544
16856,552
16857,561
16858,571
16859,581
16860,592
16861,606
16862,617
16863,626
16864,635
16865,643
16866,653
16867,659
16868,663
16869,665
16870,664
16871,655
16872,642
16873,629
16874,618
16875,608
16876,602
16877,595
16878,588
16879,579
16880,567
16881,556
16882,543
16883,532
16884,519
16885,505
16886,493
16887,481
16888,473
16889,466
16890,461
16891,457
16892,455
16893,456
16894,456
16895,455
16896,457
16897,458
16898,460
16899,462
16900,463
16901,463
16902,465
16903,465
16904,467
16905,468
16906,470
16907,472
16908,473
16909,477
16910,480
16911,485
16912,487
16913,487
16914,488
16915,488
16916,487
16917,487
16918,488
16919,493
16920,493
16921,493
16922,492
16923,493
16924,493
16925,493
16926,495
16927,497
16928,499
16929,500
16930,499
16931,500
16932,499
16933,498
16934,501
16935,500
16936,498
16937,498
16938,497
16939,498
16940,497
16941,499
16942,500
16943,500
16944,500
16945,499
16946,503
16947,504
16948,504
16949,504
16950,503
16951,504
16952,503
16953,503
16954,499
16955,497
16956,500
16957,500
16958,501
16959,503
16960,503
16961,504
16962,504
16963,506
16964,507
16965,508
16966,511
16967,511
16968,511
16969,511
16970,508
16971,505
16972,503
16973,502
16974,502
16975,502
16976,507
16977,510
16978,510
16979,510
16980,510
16981,512
16982,511
16983,512
16984,513
16985,512
16986,512
16987,512
16988,510
16989,511
16990,510
16991,509
16992,509
16993,510
16994,513
16995,512
16996,513
16997,513
16998,512
16999,513
17000,514
17001,515
17002,515
17003,516
17004,516
17005,516
17006,516
17007,515
17008,515
17009,518
17010,518
17011,520
17012,521
17013,520
17014,519
17015,519
17016,521
17017,521
17018,520
17019,520
17020,519
17021,520
17022,519
17023,520
17024,520
17025,520
17026,521
17027,523
17028,523
17029,524
17030,524
17031,527
17032,527
17033,529
17034,529
17035,528
17036,528
17037,528
17038,529
17039,529
17040,527
17041,529
17042,531
17043,532
17044,532
17045,533
17046,534
17047,534
17048,536
17049,537
17050,538
17051,540
17052,539
17053,540
17054,540
17055,539
17056,542
17057,542
17058,543
17059,545
17060,545
17061,548
17062,551
17063,552
17064,553
17065,552
17066,552
17067,551
17068,552
17069,551
17070,551
17071,551
17072,550
17073,550
17074,548
17075,550
17076,555
17077,555
17078,557
17079,558
17080,557
17081,559
17082,558
17083,558
17084,559
17085,556
17086,556
17087,553
17088,551
17089,552
17090,550
17091,548
17092,548
17093,549
17094,549
17095,548
17096,548
17097,546
17098,546
17099,545
17100,545
17101,544
17102,542
17103,541
17104,540
17105,536
17106,534
17107,532
17108,529
17109,529
17110,527
17111,526
17112,524
17113,522
17114,520
17115,519
17116,519
17117,517
17118,515
17119,512
17120,508
17121,505
17122,501
17123,499
17124,495
17125,493
17126,492
17127,491
17128,491
17129,489
17130,487
17131,486
17132,486
17133,487
17134,484
17135,479
17136,475
17137,473
17138,471
17139,469
17140,467
17141,467
17142,466
17143,467
17144,465
17145,464
17146,463
17147,463
17148,464
17149,464
17150,465
17151,466
17152,465
17153,465
17154,463
17155,461
17156,460
17157,459
17158,460
17159,460
17160,460
17161,462
17162,461
17163,463
17164,464
17165,464
17166,463
17167,463
17168,463
17169,462
17170,462
17171,464
17172,463
17173,462
17174,461
17175,461
17176,464
17177,464
17178,466
17179,467
17180,466
17181,467
17182,468
17183,468
17184,468
17185,467
17186,469
17187,468
17188,468
17189,468
17190,467
17191,466
17192,466
17193,467
17194,468
17195,468
17196,469
17197,470
17198,471
17199,471
17200,472
17201,472
17202,472
17203,472
17204,473
17205,472
17206,472
17207,472
17208,473
17209,475
17210,476
17211,478
17212,478
17213,479
17214,481
17215,481
17216,482
17217,482
17218,482
17219,481
17220,479
17221,479
17222,479
17223,478
17224,479
17225,478
17226,478
17227,478
17228,481
17229,482
17230,482
17231,483
17232,483
17233,486
17234,487
17235,488
17236,489
17237,488
17238,486
17239,486
17240,485
17241,483
17242,484
17243,484
17244,486
17245,486
17246,489
17247,489
17248,491
17249,491
17250,491
17251,492
17252,491
17253,491
17254,491
17255,490
17256,489
17257,488
17258,489
17259,491
17260,492
17261,493
17262,494
17263,497
17264,498
17265,497
17266,497
17267,497
17268,496
17269,497
17270,497
17271,496
17272,496
17273,494
17274,493
17275,493
17276,496
17277,499
17278,500
17279,501
17280,500
17281,502
17282,501
17283,500
17284,501
17285,501
17286,502
17287,502
17288,501
17289,500
17290,499
17291,500
17292,501
17293,501
17294,504
17295,504
17296,504
17297,503
17298,504
17299,504
17300,503
17301,504
17302,505
17303,505
17304,505
17305,501
17306,501
17307,501
17308,499
17309,499
17310,499
17311,500
17312,500
17313,502
17314,503
17315,502
17316,505
17317,505
17318,506
17319,506
17320,504
17321,504
17322,504
17323,504
17324,505
17325,507
17326,506
17327,507
17328,507
17329,506
17330,506
17331,507
17332,508
17333,509
17334,510
17335,508
17336,508
17337,508
17338,508
17339,509
17340,509
17341,508
17342,508
17343,509
17344,510
17345,508
17346,508
17347,509
17348,508
17349,510
17350,510
17351,511
17352,512
17353,511
17354,509
17355,507
17356,507
17357,505
17358,504
17359,505
17360,505
17361,509
17362,509
17363,510
17364,510
17365,510
17366,511
17367,510
17368,511
17369,511
17370,509
17371,509
17372,507
17373,505
17374,505
17375,504
17376,506
17377,507
17378,509
17379,509
17380,509
17381,511
17382,510
17383,511
17384,511
17385,511
17386,512
17387,509
17388,508
17389,506
17390,504
17391,504
17392,504
17393,506
17394,506
17395,507
17396,509
17397,509
17398,509
17399,508
17400,509
17401,511
17402,510
17403,511
17404,512
17405,511
17406,510
17407,509
17408,509
17409,509
17410,509
17411,511
17412,510
17413,510
17414,511
17415,510
17416,511
17417,512
17418,512
17419,511
17420,511
17421,509
17422,508
17423,507
17424,506
17425,506
17426,508
17427,509
17428,510
17429,511
17430,512
17431,512
17432,511
17433,511
17434,511
17435,509
17436,510
17437,509
17438,509
17439,510
17440,509
17441,508
17442,508
17443,508
17444,511
17445,512
17446,511
17447,511
17448,511
17449,512
17450,512
17451,513
17452,512
17453,509
17454,508
17455,508
17456,508
17457,508
17458,508
17459,509
17460,507
17461,510
17462,511
17463,510
17464,511
17465,513
17466,515
17467,515
17468,514
17469,513
17470,511
17471,509
17472,507
17473,504
17474,503
17475,502
17476,505
17477,507
17478,509
17479,510
17480,510
17481,511
17482,511
17483,510
17484,510
17485,506
17486,505
17487,505
17488,504
17489,505
17490,505
17491,505
17492,506
17493,507
17494,508
17495,508
17496,510
17497,512
17498,512
